CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
109.25;totalGazeArea: 30.40;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
