CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
82.20;totalGazeArea: 21.45;averageGazeArea1: 2.09;averageGazeArea3: 4.14;averageGazeArea5: 5.38;averageGazeArea10: 7.38;
1;(1.2, 0.0, 5.1);26.02;0;
