Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;36.758;70.48;-19.52;4.264;-43.102;0.020;70.29;
2;36.897;13.42;-10.59;7.951;0.987;0.042;12.80;
3;37.197;5.60;3.97;6.061;1.135;0.030;2.87;
4;39.352;6.62;-4.72;8.883;-11.976;0.030;7.60;
5;39.681;9.39;-14.82;13.270;-24.816;0.098;10.72;
6;42.837;28.62;-37.01;3.836;-36.943;0.030;24.79;
7;43.225;6.17;-36.93;10.458;-35.567;0.029;4.49;
8;43.425;14.86;-34.69;21.731;-24.604;0.030;12.21;
9;43.839;23.12;-20.59;33.416;-17.973;0.030;10.63;
10;44.052;32.41;-17.76;37.334;-20.478;0.029;5.63;
11;44.387;35.93;-26.14;38.244;-31.773;0.039;6.09;
12;44.597;37.09;-31.95;41.688;-30.683;0.043;4.76;
13;44.926;42.54;-30.90;46.093;-22.800;0.042;8.85;
14;45.068;45.89;-22.29;42.358;-17.228;0.028;6.17;
15;45.467;41.62;-15.32;33.709;-5.176;0.058;12.87;
16;45.967;33.95;-3.89;48.003;-14.817;0.087;17.80;
17;46.368;48.23;-14.96;45.504;-7.830;0.044;7.63;
18;46.495;37.13;-0.08;33.786;1.752;0.031;3.82;
19;46.685;33.49;1.47;29.308;2.980;0.042;4.44;
20;46.866;25.32;5.27;31.626;7.329;0.031;6.64;
21;46.925;33.61;9.63;37.937;9.629;0.029;4.32;
22;47.481;36.11;6.47;36.087;9.168;0.028;2.70;
23;47.809;36.58;9.32;18.190;17.350;0.057;20.07;
24;48.181;14.57;17.46;-1.077;22.068;0.098;16.31;
25;48.555;-3.34;22.99;-6.701;20.262;0.040;4.33;
26;48.696;-5.82;18.62;1.283;12.713;0.029;9.24;
27;49.324;1.26;12.03;5.670;5.892;0.029;7.56;
28;49.654;6.36;0.07;1.098;1.840;0.025;5.55;
29;49.711;-6.06;4.32;-12.248;5.077;0.055;6.23;
30;50.039;-16.06;3.84;-19.582;3.957;0.029;3.53;
31;50.124;-21.01;4.18;-22.773;10.525;0.027;6.58;
32;50.182;-24.32;15.14;-23.661;20.728;0.029;5.63;
33;50.497;-23.63;20.58;-28.924;19.059;0.030;5.50;
34;50.681;-29.35;18.65;-31.726;17.861;0.028;2.51;
35;51.241;-42.01;16.91;-41.007;9.955;0.039;7.03;
36;51.309;-39.34;7.13;-34.109;2.206;0.029;7.18;
