CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
33.00;totalGazeArea: 19.01;averageGazeArea1: 2.10;averageGazeArea3: 4.88;averageGazeArea5: 6.67;averageGazeArea10: 10.41;
1;(6.4, 0.0, 26.3);16.18;0;
