CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
37.33;totalGazeArea: 101.01;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
