Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.494;5.98;-43.72;26.289;-0.616;0.088;47.65;
3;0.620;21.61;-52.53;13.516;-36.326;0.028;18.11;
4;0.833;15.37;-31.98;16.573;-29.332;0.026;2.91;
5;1.009;18.77;-20.06;19.063;-16.891;0.052;3.18;
6;1.091;19.10;-13.28;14.532;9.654;0.185;23.38;
7;1.816;15.20;14.50;10.215;16.177;0.058;5.26;
8;2.231;5.52;18.22;1.031;3.710;0.144;15.19;
9;2.404;0.82;1.48;0.871;-1.058;0.027;2.54;
10;2.518;1.01;-7.15;1.560;-12.815;0.059;5.70;
11;3.061;0.65;-14.91;-5.393;-8.927;0.029;8.51;
12;3.119;2.02;-7.35;-1.120;-2.966;0.042;5.39;
13;3.191;1.82;-8.89;-0.707;-0.824;0.026;8.45;
14;3.274;-1.41;-0.27;5.350;-17.096;0.030;18.13;
15;3.334;0.87;-12.68;3.413;-15.854;0.042;4.07;
16;3.402;6.45;-1.63;0.354;-14.365;0.030;14.11;
17;3.492;9.14;-9.52;3.355;-8.634;0.025;5.85;
18;3.547;5.61;-15.33;9.123;-7.632;0.028;8.46;
19;3.605;7.20;-1.54;3.416;-10.588;0.029;9.81;
20;3.660;9.80;-2.88;8.575;-7.318;0.030;4.60;
21;3.891;12.22;-7.23;13.650;0.964;0.028;8.32;
22;3.947;10.09;2.45;17.007;3.420;0.028;6.98;
23;4.088;17.98;2.15;2.063;-11.441;0.029;20.93;
24;4.145;30.16;-7.23;23.639;0.161;0.034;9.86;
25;4.217;24.52;-5.33;18.243;-2.060;0.030;7.08;
26;4.276;17.97;0.13;13.772;2.822;0.027;4.98;
27;4.531;54.50;-0.92;55.228;-3.249;0.030;2.44;
28;4.647;51.84;-2.03;53.627;0.719;0.056;3.28;
29;4.789;53.16;-2.02;35.720;-27.271;0.030;30.68;
30;4.845;40.09;-26.30;36.146;-14.433;0.030;12.50;
31;4.961;52.90;-3.31;33.411;-5.001;0.028;19.56;
32;5.018;36.97;-7.56;38.629;-4.363;0.058;3.60;
33;5.105;36.82;-3.84;33.979;-4.449;0.042;2.90;
34;5.179;38.18;4.44;33.572;2.309;0.040;5.07;
35;5.247;29.49;3.03;38.333;0.347;0.028;9.24;
36;5.331;25.12;-1.48;35.710;-16.498;0.030;18.37;
37;5.417;22.49;-8.42;33.906;-4.822;0.028;11.97;
38;5.502;33.47;-2.27;34.908;-3.572;0.061;1.94;
39;5.618;32.65;-2.97;31.885;-0.307;0.029;2.77;
40;5.831;32.94;-4.28;29.506;1.075;0.032;6.36;
41;5.905;23.42;-2.71;18.074;-2.367;0.028;5.36;
42;5.960;17.41;-2.09;13.866;-2.344;0.028;3.55;
43;6.017;20.41;-1.66;22.336;1.182;0.058;3.43;
44;6.106;22.77;0.05;11.990;-1.920;0.041;10.95;
45;6.375;16.82;-1.22;12.541;-1.540;0.026;4.29;
46;6.432;12.31;-1.77;14.971;-0.412;0.029;2.98;
47;6.660;9.24;-3.03;13.211;-33.874;0.029;31.10;
48;6.831;3.13;-3.27;6.029;-3.884;0.030;2.96;
49;7.004;6.30;-4.06;5.299;0.494;0.058;4.66;
50;8.818;8.33;-2.85;11.863;-7.017;0.027;5.46;
51;8.902;6.36;-6.67;8.273;-0.447;0.030;6.51;
52;8.990;8.21;-0.60;10.368;-3.041;0.041;3.26;
53;9.346;8.54;0.93;4.959;-1.337;0.030;4.24;
54;10.462;7.99;-0.28;5.815;1.828;0.039;3.03;
55;10.688;7.30;1.08;13.361;-12.324;0.028;14.71;
56;10.859;7.28;-1.00;1.409;-4.523;0.030;6.85;
57;10.932;20.60;1.80;5.739;-3.148;0.028;15.67;
58;11.147;4.79;-4.94;9.154;-2.031;0.042;5.24;
59;11.216;8.72;-0.02;11.036;3.006;0.031;3.81;
60;11.348;10.31;3.39;8.882;1.085;0.040;2.71;
61;11.448;10.33;2.84;13.713;4.554;0.030;3.80;
62;11.560;12.44;4.12;5.383;0.430;0.044;7.96;
63;11.645;5.55;1.00;0.450;-2.217;0.031;6.03;
64;13.360;6.27;1.54;9.594;0.930;0.030;3.38;
65;13.476;9.07;-1.70;23.153;-6.576;0.041;14.91;
66;13.545;26.52;-7.00;9.609;0.846;0.029;18.64;
67;13.676;9.61;0.83;30.732;-6.720;0.042;22.43;
68;13.775;8.84;-0.70;33.563;-11.476;0.029;26.97;
69;13.831;33.89;-11.81;33.053;-9.757;0.031;2.22;
70;14.102;33.10;-10.34;31.353;-17.632;0.029;7.50;
71;14.258;31.49;-16.28;34.106;-13.542;0.031;3.79;
72;14.318;31.57;-15.80;32.234;-18.059;0.028;2.35;
73;14.389;32.56;-16.63;28.546;-8.458;0.028;9.10;
74;14.531;29.70;-11.81;33.922;-15.032;0.030;5.31;
75;14.701;32.40;-14.28;38.792;-19.008;0.031;7.95;
76;14.773;35.86;-15.62;38.174;-19.334;0.031;4.37;
77;14.832;40.39;-19.57;42.300;-22.651;0.043;3.62;
78;14.904;41.66;-21.17;38.223;-22.907;0.027;3.85;
79;14.962;36.93;-22.58;42.659;-21.340;0.029;5.87;
80;15.475;39.32;-21.02;36.122;-23.761;0.028;4.21;
81;15.531;36.61;-23.69;39.300;-20.789;0.029;3.95;
82;15.747;34.14;-26.86;30.732;-28.359;0.042;3.72;
83;15.819;31.95;-27.37;33.869;-31.609;0.042;4.65;
84;15.936;33.63;-32.47;43.154;-33.964;0.038;9.64;
85;16.003;43.07;-35.89;41.190;-34.306;0.056;2.46;
86;16.088;43.78;-29.11;50.163;-31.211;0.029;6.72;
87;16.191;41.69;-30.84;21.756;-24.543;0.039;20.91;
88;16.289;20.27;-25.86;23.275;-25.760;0.042;3.01;
89;16.475;20.28;-19.04;-7.132;-20.981;0.026;27.48;
90;16.530;-6.10;-15.13;19.609;-19.119;0.030;26.02;
91;16.619;19.23;-19.17;-10.567;-26.368;0.027;30.65;
92;16.717;-11.91;-25.32;14.582;-24.087;0.031;26.52;
93;16.845;13.85;-24.20;-5.283;-24.930;0.028;19.15;
94;16.903;-5.44;-24.79;-14.772;-25.950;0.045;9.40;
95;17.288;-16.46;-27.97;-17.696;-32.632;0.029;4.82;
96;17.516;-17.34;-35.18;-18.771;-30.138;0.030;5.24;
