Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;0;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.465;0;0;-0.60;-43.88;9.661;35.276;0.031;79.82;
3;0.646;1;0;14.81;20.06;12.534;19.927;0.031;2.28;
4;0.760;0;0;12.51;19.95;1.714;-11.207;0.030;32.97;
5;1.097;0;0;1.58;-11.00;-0.441;-7.682;0.038;3.88;
6;1.346;0;0;-0.94;-5.94;-2.222;-3.417;0.029;2.83;
7;3.718;0;0;-3.04;-2.18;-2.624;0.859;0.028;3.07;
8;3.772;0;0;-3.07;7.27;-3.356;10.197;0.042;2.94;
9;3.896;0;0;-3.48;16.15;-3.939;18.792;0.035;2.68;
10;4.111;0;0;-4.42;20.23;-4.923;23.877;0.033;3.69;
11;4.202;0;1;-4.70;25.87;-4.944;28.916;0.049;3.05;
12;4.573;1;0;-6.81;33.65;-4.009;33.055;0.027;2.86;
13;4.688;0;0;-1.97;33.27;-1.576;36.319;0.042;3.07;
14;5.776;1;0;-3.70;34.80;-1.055;35.275;0.030;2.69;
15;6.105;1;0;0.08;35.05;-3.264;34.605;0.029;3.38;
16;6.531;1;0;-5.64;34.82;-2.130;35.367;0.029;3.55;
17;6.702;0;0;-0.74;35.16;-5.862;32.711;0.058;5.68;
18;7.065;1;0;-8.12;33.85;-13.309;32.750;0.024;5.31;
19;7.372;0;0;-14.07;31.79;-18.905;27.414;0.030;6.52;
20;7.918;0;0;-19.04;25.56;-15.909;30.637;0.028;5.96;
21;7.976;0;0;-15.06;32.25;-12.690;34.458;0.029;3.24;
22;8.216;0;0;-13.73;34.39;-20.730;22.903;0.057;13.45;
23;8.586;0;0;-19.84;20.70;-19.972;23.965;0.029;3.27;
24;8.900;0;1;-20.12;30.04;-21.458;27.640;0.030;2.75;
25;9.116;1;0;-21.64;20.64;-18.895;20.286;0.031;2.77;
26;9.284;1;0;-21.86;16.27;-24.175;16.162;0.041;2.32;
27;9.480;0;0;-24.63;15.94;-26.686;13.034;0.023;3.56;
28;9.680;0;0;-27.01;11.26;-26.820;16.247;0.026;4.99;
29;10.102;0;0;-26.47;17.23;-26.893;12.538;0.032;4.71;
30;10.658;0;0;-28.12;8.50;-23.034;-4.614;0.086;14.06;
31;11.102;0;0;-24.55;-3.66;-28.360;3.166;0.029;7.82;
32;11.489;0;0;-27.18;3.46;-25.475;-2.837;0.029;6.52;
33;11.887;0;0;-25.11;-5.34;-22.531;-10.068;0.030;5.39;
34;12.273;1;0;-17.94;-15.27;-24.672;-15.107;0.027;6.73;
35;12.646;0;1;-25.65;-15.31;-28.046;-16.833;0.027;2.84;
36;12.974;0;0;-29.45;-18.87;-29.359;-22.747;0.031;3.88;
37;13.159;0;0;-28.82;-23.06;-26.664;-27.428;0.030;4.87;
38;13.674;0;0;-23.77;-33.08;-21.029;-36.929;0.031;4.73;
39;14.417;1;0;-13.86;-43.25;-9.225;-43.176;0.027;4.63;
40;14.688;0;0;-6.70;-42.91;-3.270;-45.228;0.030;4.14;
41;14.987;1;0;-1.62;-46.75;3.018;-46.370;0.031;4.65;
42;15.363;0;0;10.65;-44.58;14.969;-39.086;0.028;6.99;
43;15.617;0;0;15.64;-38.80;22.428;-32.718;0.029;9.12;
44;15.945;0;0;24.20;-31.16;29.155;-25.274;0.061;7.69;
45;16.189;0;0;28.82;-24.58;34.846;-19.432;0.030;7.93;
46;16.547;0;0;35.26;-18.50;37.187;-15.475;0.028;3.59;
47;16.787;0;0;38.34;-8.86;37.800;8.460;0.088;17.33;
48;17.144;0;0;37.30;9.31;35.898;16.475;0.059;7.30;
49;17.376;0;1;34.78;20.95;33.620;23.344;0.028;2.66;
50;17.557;0;0;32.84;25.73;31.805;28.030;0.030;2.52;
51;17.861;0;0;24.93;32.58;21.826;37.193;0.026;5.57;
52;17.974;1;0;18.64;37.92;13.692;37.481;0.082;4.96;
53;18.140;1;0;9.64;37.55;7.206;37.863;0.034;2.45;
54;18.932;0;0;-5.60;40.52;-5.037;31.900;0.028;8.64;
55;19.020;0;0;-5.23;31.94;-3.120;26.376;0.050;5.96;
56;19.164;0;0;-2.38;24.88;6.148;17.304;0.050;11.40;
57;19.245;0;0;8.64;11.93;-4.841;21.251;0.026;16.39;
