Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;1.901224;-36.32656;0;0;0;23.31322;14.7348;(-0.1, 1.7, -0.1)
4;0.569;18.53785;2.18573;1;0;1;-7.689087;-4.968471;(0.1, 1.8, -0.2)SaccadeStart;
5;0.669;-10.42022;-7.736192;0;0;1;-9.698303;-2.59825;(0.3, 1.9, -0.3)
6;0.689;-3.950461;2.015435;1;0;1;1.123926;-2.443399;(-0.1, 1.7, 0.0)SaccadeStart;
7;0.740;0.4887579;-2.539168;0;0;1;1.794347;-2.172019;(-0.1, 1.7, 0.0)
8;0.773;0.7243012;-2.478035;0;0;0;2.053503;-2.053608;(-0.1, 1.7, 0.0)
9;0.832;0.7094402;-2.496937;0;0;0;2.531119;-1.756316;(-0.1, 1.7, 0.0)
10;0.853;1.170722;-2.248812;0;0;0;-7.017212;-1.565546;(-0.1, 1.7, -0.1)
11;0.884;-9.170898;-1.862733;1;1;1;-6.756226;-1.426852;(-0.1, 1.7, -0.1)SaccadeStart;
12;0.911;-3.756718;-3.159666;0;1;1;-6.337463;-1.301693;(-0.1, 1.7, -0.1)
13;0.939;-3.691821;-3.285419;0;0;0;-5.818085;-1.131418;(-0.1, 1.7, -0.1)
14;0.969;-3.984719;-3.675702;0;0;0;-5.257782;-0.958794;(-0.1, 1.7, -0.1)
15;0.999;-3.838081;-3.725062;0;0;0;-4.672913;-0.7609907;(-0.1, 1.7, -0.1)
16;1.025;-3.17681;-4.151513;0;0;0;-4.138885;-0.5458462;(-0.1, 1.7, -0.1)
17;1.203;-2.819306;-4.3599;0;0;0;-3.71817;-0.3284421;(-0.1, 1.7, -0.1)
18;1.246;-1.923317;-3.980754;0;0;0;-2.88623;-0.1112396;(-0.1, 1.7, -0.1)
19;1.261;-0.07674778;-3.839603;1;1;1;-3.682709;-0.09661759;(-0.1, 1.7, -0.1)SaccadeStart;
20;1.285;-0.3055092;-3.932823;0;0;0;-4.03241;0.009185791;(-0.1, 1.7, -0.1)
21;1.310;-0.3866368;-3.956795;0;0;0;-4.360504;0.1405945;(-0.1, 1.7, -0.1)
22;1.339;-0.4577098;-3.879212;0;0;0;-4.608978;0.2733459;(-0.1, 1.7, -0.1)
23;1.368;-1.264416;-3.480709;0;0;0;-4.811676;0.3983459;(-0.1, 1.7, -0.1)
24;1.398;-11.2609;-4.680988;1;1;1;-5.015656;0.4891968;(-0.1, 1.7, -0.1)SaccadeStart;
25;1.425;-16.856;-5.443342;1;1;1;-5.251526;0.5430298;(-0.1, 1.7, -0.1)
26;1.452;-16.91257;-5.434703;0;0;0;-5.559021;0.5645447;(-0.1, 1.7, -0.1)
27;1.481;-17.04514;-5.472923;0;0;0;-5.904663;0.549408;(-0.1, 1.7, -0.1)
28;1.511;-17.04019;-5.458673;0;0;0;-6.311737;0.5197144;(-0.1, 1.7, -0.1)
29;1.538;-17.0195;-5.428888;0;0;0;-6.717194;0.4659729;(-0.1, 1.7, -0.1)
30;1.567;-17.10917;-5.428305;0;0;0;-7.070343;0.4311218;(-0.1, 1.7, -0.1)
31;1.596;-17.20712;-5.402281;0;0;0;-7.344727;0.429657;(-0.1, 1.7, -0.1)
32;1.624;-17.28512;-5.498756;0;0;0;-7.493988;0.4142151;(-0.1, 1.7, -0.1)
33;1.704;-17.37846;-5.537491;0;0;0;-7.538605;0.3968811;(-0.1, 1.7, -0.1)
34;1.721;-17.42892;-5.581657;0;0;0;-7.493164;0.4131165;(-0.1, 1.7, -0.1)
35;1.766;-17.93303;-5.809148;0;0;0;-7.11203;0.4789429;(-0.1, 1.7, -0.1)
36;1.796;-17.90287;-5.872982;0;0;0;-7.0448;0.5115662;(-0.1, 1.7, -0.1)
37;1.837;-18.40145;-6.200572;0;0;0;-7.040985;0.5549927;(-0.1, 1.7, -0.1)
38;1.867;-21.24321;-7.139711;1;0;1;-7.078156;0.5632019;(-0.1, 1.7, -0.1)SaccadeStart;
