Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;0;0;0.00;-35.92;0.00;-35.92;-2.965;-40.369;-17.632;-56.129;0.333;5.35;
2;0.475;0;1;16.09;11.34;-14.67;19.24;32.093;-13.916;1.225;-6.135;0.034;29.90;
3;0.883;1;0;-4.64;-13.72;-1.19;-6.03;-1.007;-13.708;2.509;-6.003;0.029;3.64;
4;1.409;1;0;4.63;-14.31;-1.58;-5.58;27.248;-11.645;1.763;-5.910;0.203;22.77;
5;1.728;1;0;23.06;-12.39;4.99;-5.80;17.279;-12.952;5.688;-4.994;0.070;5.81;
6;1.821;1;0;13.70;-13.95;6.94;-4.69;-37.315;-13.015;3.060;-6.647;0.323;51.02;
7;2.338;1;0;-32.98;-15.05;-1.84;-4.56;33.955;-19.504;1.112;-5.687;0.372;67.08;
8;2.795;1;0;30.30;-19.71;5.07;-5.30;-44.796;-14.905;3.349;-6.770;0.459;75.25;
9;3.409;1;0;-38.52;-17.37;-0.33;-4.20;27.288;-19.893;1.390;-5.521;0.346;65.85;
10;3.871;1;0;22.69;-21.26;5.15;-4.92;-14.093;-29.600;3.015;-9.610;0.272;37.71;
11;4.170;0;1;-13.33;-26.27;0.48;-11.64;3.632;9.130;1.681;-5.998;0.240;39.26;
12;4.495;0;0;1.53;5.33;3.29;-2.23;-6.821;-23.623;2.446;-3.687;0.220;30.13;
13;4.739;0;0;-5.93;-25.85;2.59;-3.87;-4.915;-27.804;3.421;-3.688;0.043;2.20;
14;4.805;0;0;-4.42;-29.85;3.66;-3.48;-3.893;-31.952;3.153;-2.524;0.034;2.17;
15;4.866;0;0;-2.63;-34.97;3.82;-4.14;-1.943;-36.353;3.690;-5.342;0.031;1.54;
16;5.128;0;0;4.60;-29.38;2.30;-6.95;5.454;-27.887;1.924;-7.376;0.032;1.72;
17;5.216;0;0;7.90;-23.50;1.59;-8.47;9.910;-15.782;3.504;-6.923;0.081;7.97;
18;6.239;0;0;4.70;-13.16;3.92;-1.82;1.636;-45.152;5.761;-2.550;0.285;32.14;
19;7.453;0;0;0.98;-40.15;4.11;-8.00;-5.084;16.104;2.935;-8.062;0.543;56.58;
20;12.683;0;0;-9.03;21.92;3.98;-2.93;-10.433;10.532;2.595;-1.077;0.128;11.47;
21;12.839;0;0;-10.31;5.84;2.28;-2.72;-9.693;2.853;2.388;-2.774;0.043;3.05;
22;12.905;0;0;-9.14;-0.05;2.36;-2.69;-8.387;-9.136;3.215;-4.379;0.094;9.12;
23;13.211;0;0;-13.16;-2.30;-1.45;5.65;-7.429;-12.859;5.034;-5.161;0.028;12.02;
24;13.597;0;0;2.03;-56.75;20.59;-50.59;1.965;-56.792;20.078;-51.720;0.031;0.08;
25;13.659;1;0;-9.36;-6.22;8.09;-2.30;-10.216;-6.085;6.456;-3.287;0.024;0.87;
26;13.710;0;1;5.96;-35.20;21.65;-33.38;-20.723;8.169;-6.055;9.001;0.028;50.92;
27;13.768;0;0;-17.47;11.11;-3.57;10.73;-16.680;12.330;-3.373;10.910;0.057;1.45;
28;13.886;0;0;-7.79;-3.14;5.55;-5.46;-7.480;-2.409;6.101;-4.607;0.025;0.79;
29;14.073;0;0;-11.87;-1.96;2.67;-5.04;-12.333;-1.144;2.916;-3.328;0.024;0.94;
30;14.261;1;0;-6.66;-2.20;8.76;-3.33;-6.914;-2.169;7.572;-3.195;0.038;0.26;
31;16.145;1;1;-11.16;-0.56;8.39;-3.57;-55.482;0.681;0.975;-0.418;0.194;44.33;
32;16.824;1;0;-64.17;0.93;-2.36;0.57;-64.470;0.936;-2.621;0.622;0.029;0.30;
33;16.995;1;0;-70.19;2.85;-8.86;2.51;-71.098;2.835;-9.864;2.462;0.028;0.91;
34;17.568;1;1;-65.13;3.72;-5.42;3.54;42.400;6.676;19.411;3.575;0.358;107.58;
35;18.809;1;0;46.27;2.46;9.01;-0.34;-60.180;7.384;9.071;3.153;0.417;106.57;
36;19.967;1;0;-57.85;6.78;12.20;3.15;36.450;8.574;10.099;5.052;0.358;94.32;
37;20.866;1;1;37.68;4.51;0.39;2.80;26.364;3.908;-8.908;2.999;0.114;11.33;
38;21.119;1;1;20.10;3.32;-12.76;2.95;14.241;2.905;-17.944;2.885;0.068;5.87;
39;21.396;1;0;10.56;1.75;-18.98;2.04;6.254;2.522;-21.803;2.914;0.029;4.38;
40;21.452;1;0;3.50;2.77;-22.51;3.25;-0.489;3.966;-21.986;4.254;0.058;4.17;
41;21.860;0;0;-2.08;2.67;-6.19;5.03;-3.026;-3.356;-6.891;-0.800;0.024;6.10;
42;22.243;0;1;5.33;-0.18;2.82;4.08;22.456;8.485;19.718;12.832;0.140;19.20;
43;22.610;0;1;16.98;6.50;13.96;11.03;-3.275;-0.857;-5.558;3.846;0.145;21.55;
44;23.017;0;0;-11.61;6.41;-13.78;11.06;-11.611;9.975;-13.694;14.607;0.044;3.56;
45;23.096;0;0;-10.79;14.76;-12.70;19.33;-12.527;16.961;-14.304;21.464;0.030;2.80;
46;23.342;0;1;-8.92;7.60;-10.20;11.90;-5.326;-0.793;-6.647;3.578;0.087;9.13;
47;23.711;0;0;-13.21;0.16;-14.41;4.71;-21.078;2.886;-22.212;7.442;0.059;8.33;
48;24.086;1;0;-7.03;-1.96;-7.84;2.45;-3.394;-2.114;-4.262;2.277;0.057;3.64;
49;24.395;0;1;-5.40;-5.72;-6.09;-1.58;-10.802;-17.329;-11.433;-13.196;0.089;12.80;
50;24.539;0;0;-11.54;-22.19;-12.15;-18.01;-10.071;-24.392;-10.674;-20.164;0.026;2.64;
51;24.783;0;1;-5.78;-16.72;-6.21;-12.62;-2.915;-5.346;-3.355;-1.312;0.055;11.73;
52;25.111;0;1;0.76;-15.61;0.37;-11.50;6.673;-32.989;6.230;-28.690;0.117;18.36;
53;25.485;0;1;2.44;-20.85;1.99;-15.97;-0.453;-5.777;-0.869;-0.947;0.085;15.34;
54;25.887;0;0;14.00;-12.87;13.47;-7.97;20.464;-18.630;19.935;-13.692;0.082;8.66;
55;26.183;0;1;13.99;-13.03;13.51;-7.92;1.142;-4.586;0.742;0.510;0.083;15.38;
56;26.524;1;1;9.49;-3.73;9.11;1.30;15.988;-2.610;15.540;2.455;0.086;6.59;
57;26.908;1;0;7.50;-1.25;6.96;3.71;1.083;-0.358;0.587;4.574;0.088;6.47;
58;27.253;0;0;-1.43;-3.10;-1.92;1.53;-2.275;-4.732;-2.791;-0.122;0.032;1.84;
59;27.311;1;0;-4.37;-5.55;-4.88;-0.94;-5.122;-5.791;-5.624;-1.178;0.028;0.79;
60;27.623;0;0;-10.10;-0.52;-5.88;-3.41;-10.934;1.239;-5.829;-3.563;0.030;1.95;
61;27.744;0;0;-14.21;8.38;-6.09;-3.57;-15.692;11.638;-6.323;-1.996;0.057;3.58;
62;58.607;0;0;-13.90;-5.28;0.57;-5.09;-13.980;-5.478;0.507;-5.204;0.031;0.21;
63;58.809;0;1;-12.94;-11.81;3.51;-7.80;-13.934;-6.294;2.820;-1.935;0.032;5.60;
64;58.917;0;0;-16.45;-10.67;0.50;-5.41;-16.580;-11.967;0.370;-6.434;0.035;1.30;
65;59.126;0;0;-13.67;-2.28;1.10;0.43;-13.132;-1.944;0.412;-0.360;0.026;0.63;
66;59.349;1;0;-10.38;-2.75;-1.26;-1.23;-9.855;-2.795;-1.385;-1.578;0.046;0.53;
67;59.853;0;0;-10.89;-2.50;-2.16;-1.17;-11.114;-2.770;-2.351;-1.458;0.029;0.35;
68;60.339;0;0;-4.67;-2.36;4.18;-1.04;-4.406;-2.457;4.429;-1.131;0.032;0.28;
69;60.738;0;0;-0.31;-6.46;8.39;-5.11;-0.010;-8.310;8.670;-6.958;0.029;1.88;
70;60.825;0;0;-0.07;-12.13;8.57;-10.77;-0.087;-12.994;8.545;-11.637;0.025;0.87;
71;61.142;0;1;-2.13;-10.96;6.48;-9.61;-5.700;-4.970;2.907;-3.625;0.056;6.97;
72;61.542;1;0;2.02;-2.19;10.67;-0.81;4.021;-1.703;12.668;-0.315;0.026;2.06;
73;61.869;0;0;2.47;-2.37;11.07;-0.98;-1.916;-5.377;6.663;-3.953;0.056;5.32;
74;62.210;0;0;-6.19;-0.63;2.37;0.80;-6.182;-0.481;2.375;0.946;0.030;0.15;
75;62.497;1;0;-2.17;2.26;6.39;3.69;1.972;3.607;10.510;5.048;0.055;4.36;
76;62.607;0;0;4.15;7.61;12.66;9.04;4.092;7.920;12.612;9.345;0.031;0.31;
77;62.867;0;1;0.07;5.49;8.61;6.94;-3.900;0.149;4.663;1.591;0.029;6.66;
78;63.366;0;0;-3.35;-4.76;5.22;-3.26;-2.588;-6.022;5.986;-4.533;0.030;1.48;
79;63.796;1;0;-5.72;-4.77;2.87;-3.27;-5.770;-4.760;2.816;-3.256;0.029;0.05;
80;64.568;0;0;-4.78;-5.49;3.77;-4.02;-3.755;-7.063;4.791;-5.589;0.026;1.88;
81;64.910;0;0;-6.80;-4.86;1.75;-3.41;-6.854;-4.813;1.697;-3.360;0.027;0.07;
82;65.408;0;0;-7.21;-3.99;3.94;-2.30;-8.091;-5.012;3.306;-3.792;0.028;1.35;
83;65.679;0;0;-11.65;5.73;2.78;-7.87;-12.813;11.760;2.079;-3.556;0.058;6.14;
84;83.595;0;0;-18.46;-0.39;-3.75;-1.32;-19.123;1.738;-4.716;0.994;0.029;2.23;
85;83.652;0;0;-16.90;0.22;-2.81;-0.38;-16.603;-1.134;-2.745;-1.495;0.028;1.39;
86;84.725;0;1;-15.16;-1.74;-1.54;2.43;-15.454;12.876;-1.860;16.969;0.086;14.62;
87;84.836;0;0;-15.48;15.21;-1.88;19.27;-15.442;15.963;-1.814;20.014;0.030;0.75;
88;85.666;0;1;-14.75;10.11;-0.98;14.06;-14.177;-1.151;-0.410;2.935;0.057;11.27;
89;85.753;0;0;-13.46;-7.19;0.34;-3.05;-13.028;-10.320;0.844;-6.115;0.059;3.16;
90;86.637;0;0;-13.84;-4.69;1.68;-9.82;-14.117;-3.077;1.591;-9.885;0.026;1.64;
91;87.308;0;0;-3.80;0.45;1.15;-8.26;-3.580;0.573;1.342;-8.153;0.027;0.25;
92;104.370;0;0;-6.27;-3.32;-0.83;-3.66;-6.107;-3.240;-0.218;-3.017;0.026;0.18;
93;105.526;0;1;-8.52;-1.35;-4.38;-1.09;-9.177;14.024;-4.973;14.260;0.055;15.39;
94;105.613;0;0;-8.71;17.08;-4.48;17.29;-9.152;17.426;-4.884;17.610;0.052;0.56;
95;109.059;0;0;-7.72;10.11;-3.39;9.95;-8.197;4.954;-3.854;4.879;0.040;5.18;
96;109.125;0;0;-8.58;0.27;-4.22;0.22;-8.417;-5.495;-4.047;-5.564;0.058;5.77;
97;111.765;0;1;-6.46;-12.07;-1.92;-13.09;-7.778;-6.326;-3.079;-7.502;0.027;5.89;
98;122.303;1;0;-41.19;1.97;-3.22;-6.81;-42.044;1.856;-3.260;-6.279;0.045;0.86;
99;122.435;1;1;-72.35;0.58;12.44;-6.17;-87.765;-1.969;0.281;-6.671;0.102;15.62;
100;122.637;0;0;-84.02;-5.61;7.39;-5.98;-82.092;-7.453;10.061;-5.995;0.043;2.67;
101;122.704;0;0;-80.16;-9.33;12.71;-6.24;-78.477;-10.966;15.428;-6.027;0.030;2.35;
102;123.140;0;0;-61.10;-28.83;34.38;-6.24;-59.465;-30.356;37.323;-6.053;0.028;2.23;
103;123.294;0;0;-50.91;-38.66;47.54;-6.19;-49.468;-40.166;48.492;-6.189;0.056;2.08;
104;123.438;0;0;-43.31;-46.65;51.11;-5.42;-39.118;-50.879;52.978;-4.879;0.054;5.95;
105;123.520;0;0;-36.66;-53.30;53.54;-4.29;-33.646;-56.201;54.360;-3.998;0.058;4.18;
106;123.600;0;0;-30.42;-59.24;54.22;-2.84;-13.381;-73.985;62.955;-2.071;0.163;22.53;
107;123.843;0;0;-9.93;-77.55;77.49;-0.83;-6.631;-82.229;88.522;-2.905;0.053;5.73;
108;124.136;0;0;4.12;-84.47;-147.07;3.76;5.692;-83.188;-113.475;4.300;0.030;2.02;
