CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
31.62;totalGazeArea: 21.08;averageGazeArea1: 3.03;averageGazeArea3: 6.83;averageGazeArea5: 9.57;averageGazeArea10: 13.51;
