CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
48.39;totalGazeArea: 3.29;averageGazeArea1: 0.00;averageGazeArea3: 0.00;averageGazeArea5: 0.00;averageGazeArea10: 0.00;
