Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Left-Right-Saccade;Radial_Saccade;Main Camera (1)_localPosition;Main Camera (1)_globalPosition;Main Camera (1)_orientation;World_orientation;messages;
0.000;0;0;0;0;0;0;(0.00, 1.60, 0.00);(0.0, 0.0, 0.0)(0.00, 0.00, 0.00);0
0.020;70.47953;-19.52042;0;0;0;0;(0.00, 1.60, 0.00);(0.0, 0.0, 0.0)(0.00, 0.00, 0.00);0
0.353;0;-35.91512;0;0;1;1;(0.00, 1.60, 0.00);(0.0, 0.0, 0.0)(0.00, 0.00, 0.00);0
0.430;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.1, 0.0, 0.5)(0.00, 0.00, 0.00);0
0.461;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.2, 0.0, 0.7)(0.00, 0.00, 0.00);0
0.476;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.2, 0.0, 0.8)(0.00, 0.00, 0.00);0
0.490;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.2, 0.0, 0.9)(0.00, 0.00, 0.00);0
0.504;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.2, 0.0, 0.9)(0.00, 0.00, 0.00);0
0.520;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.2, 0.0, 0.9)(0.00, 0.00, 0.00);0
0.535;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.3, 0.0, 1.0)(0.00, 0.00, 0.00);0
0.550;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.3, 0.0, 1.0)(0.00, 0.00, 0.00);0
0.565;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.3, 0.0, 1.1)(0.00, 0.00, 0.00);0
0.578;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.3, 0.0, 1.1)(0.00, 0.00, 0.00);0
0.592;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.3, 0.0, 1.1)(0.00, 0.00, 0.00);0
0.615;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.3, 0.0, 1.2)(0.00, 0.00, 0.00);0
0.631;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 1.2)(0.00, 0.00, 0.00);0
0.644;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 1.3)(0.00, 0.00, 0.00);0
0.659;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 1.3)(0.00, 0.00, 0.00);0
0.673;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 1.4)(0.00, 0.00, 0.00);0
0.687;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 1.4)(0.00, 0.00, 0.00);0
0.699;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 1.4)(0.00, 0.00, 0.00);0
0.712;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 1.5)(0.00, 0.00, 0.00);0
0.728;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 1.5)(0.00, 0.00, 0.00);0
0.744;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 1.5)(0.00, 0.00, 0.00);0
0.758;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 1.6)(0.00, 0.00, 0.00);0
0.773;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 1.6)(0.00, 0.00, 0.00);0
0.791;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 1.7)(0.00, 0.00, 0.00);0
0.807;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 1.7)(0.00, 0.00, 0.00);0
0.825;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 1.8)(0.00, 0.00, 0.00);0
0.841;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 1.8)(0.00, 0.00, 0.00);0
0.858;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 1.9)(0.00, 0.00, 0.00);0
0.873;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 1.9)(0.00, 0.00, 0.00);0
0.892;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 2.0)(0.00, 0.00, 0.00);0
0.911;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 2.0)(0.00, 0.00, 0.00);0
0.926;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.6, 0.0, 2.1)(0.00, 0.00, 0.00);0
0.941;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.1)(0.00, 0.00, 0.00);0
0.955;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.2)(0.00, 0.00, 0.00);0
0.969;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.2)(0.00, 0.00, 0.00);0
0.983;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.3)(0.00, 0.00, 0.00);0
1.002;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.3)(0.00, 0.00, 0.00);0
1.029;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.3)(0.00, 0.00, 0.00);0
1.045;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.4)(0.00, 0.00, 0.00);0
1.059;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.5)(0.00, 0.00, 0.00);0
1.073;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.5)(0.00, 0.00, 0.00);0
1.096;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.6)(0.00, 0.00, 0.00);0
1.110;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.6)(0.00, 0.00, 0.00);0
1.125;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 2.7)(0.00, 0.00, 0.00);0
1.140;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 2.7)(0.00, 0.00, 0.00);0
1.154;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 2.8)(0.00, 0.00, 0.00);0
1.167;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 2.8)(0.00, 0.00, 0.00);0
1.181;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 2.8)(0.00, 0.00, 0.00);0
1.198;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.4, 0.0, 2.9)(0.00, 0.00, 0.00);0
1.213;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 2.9)(0.00, 0.00, 0.00);0
1.227;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 3.0)(0.00, 0.00, 0.00);0
1.241;0;-35.91512;0;0;0;0;(0.00, 1.60, 0.00);(0.5, 0.0, 3.0)(0.00, 0.00, 0.00);0
