Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.48;-19.52;0.000;-35.915;0.333;72.36;
4;0.585;40.71;-3.80;54.035;11.619;0.029;20.38;
5;0.642;54.13;12.06;7.137;12.923;0.027;47.00;
23;4.185;2.84;-23.00;2.172;-42.215;0.113;19.23;
31;4.670;-4.15;-11.50;-1.669;-17.975;0.026;6.93;
33;4.754;-1.13;-17.12;-0.397;-13.632;0.030;3.56;
45;5.527;23.85;-8.79;19.873;-7.863;0.027;4.08;
57;6.441;34.31;-21.44;38.567;-19.543;0.030;4.66;
59;6.569;38.52;-19.51;43.299;-17.923;0.029;5.03;
73;7.326;59.84;-19.31;65.559;-18.274;0.043;5.81;
82;7.788;62.33;-20.41;22.304;-17.533;0.097;40.13;
87;8.186;10.06;-22.06;4.227;-21.840;0.040;5.84;
92;8.441;4.43;-20.62;-0.437;-22.994;0.028;5.42;
94;8.699;-3.61;-23.95;-1.849;-17.848;0.041;6.35;
109;10.098;10.91;-24.51;5.712;-22.432;0.043;5.60;
110;10.188;-0.22;-20.88;-6.173;-19.275;0.041;6.17;
116;10.714;-7.25;-19.81;-11.562;-14.257;0.042;7.03;
128;11.671;-11.98;-12.55;0.430;-8.600;0.043;13.02;
133;11.954;11.94;-7.28;17.305;-7.272;0.032;5.37;
137;12.184;13.97;-7.84;25.334;-11.359;0.029;11.89;
138;12.512;28.75;-12.18;34.667;-11.930;0.029;5.93;
146;13.098;36.43;-14.24;43.547;-11.563;0.029;7.61;
154;13.557;50.65;-12.13;56.291;-12.391;0.041;5.64;
158;13.925;58.67;-13.77;61.018;-13.402;0.046;2.38;
173;15.713;70.92;-13.37;65.009;-12.661;0.043;5.96;
190;17.142;28.42;-23.57;22.595;-22.504;0.055;5.92;
197;17.896;10.22;-29.00;6.950;-21.719;0.057;7.98;
216;20.039;24.30;-11.05;29.403;-9.879;0.059;5.24;
227;21.397;65.94;-21.24;67.302;-21.708;0.044;1.44;
229;21.682;66.95;-22.29;67.003;-20.360;0.057;1.93;
236;22.254;69.54;-19.84;74.032;-15.404;0.059;6.31;
240;22.798;70.86;-14.60;60.559;-24.434;0.114;14.24;
241;23.155;59.79;-25.54;60.057;-20.476;0.056;5.07;
245;23.596;59.95;-19.64;73.285;-15.909;0.043;13.85;
249;23.840;66.51;-20.08;74.515;-11.306;0.056;11.88;
256;24.655;58.30;-18.68;53.514;-19.796;0.041;4.92;
300;29.371;82.96;-3.97;74.280;-2.712;0.054;8.77;
309;30.187;75.57;-4.62;82.779;-6.312;0.053;7.41;
313;31.812;80.21;-9.76;78.861;-8.549;0.057;1.81;
344;35.484;51.91;-13.12;48.194;-12.220;0.054;3.82;
345;35.886;46.47;-13.66;41.978;-12.799;0.054;4.57;
352;36.840;26.15;-14.18;23.865;-19.849;0.044;6.11;
353;37.169;21.58;-23.33;4.822;-23.037;0.061;16.76;
356;37.466;3.61;-22.65;-1.888;-20.601;0.045;5.87;
364;37.937;-9.80;-13.99;-11.940;-13.441;0.033;2.20;
374;39.240;-3.31;-18.22;4.632;-14.347;0.085;8.83;
378;39.538;-3.72;-13.92;-11.558;-15.744;0.057;8.05;
382;39.898;-10.35;-15.46;-11.892;-18.531;0.040;3.44;
422;42.227;-31.11;3.31;-38.581;3.355;0.084;7.48;
465;45.225;-45.21;8.13;-42.347;17.209;0.154;9.52;
474;45.783;-22.84;12.91;-11.468;11.744;0.069;11.43;
485;46.456;15.08;9.23;25.159;3.805;0.083;11.44;
500;47.323;27.81;-10.14;22.134;-3.027;0.039;9.10;
543;49.923;37.90;-10.45;34.840;-8.660;0.046;3.55;
544;50.013;26.11;-2.96;22.538;-1.827;0.072;3.75;
546;50.312;19.97;-0.75;17.420;-0.701;0.043;2.55;
547;50.394;12.88;0.18;8.858;0.142;0.032;4.02;
579;52.068;17.25;-27.97;25.523;-12.599;0.058;17.46;
580;52.169;26.47;-8.87;19.735;12.043;0.112;21.97;
581;52.410;17.69;19.35;16.697;22.210;0.027;3.03;
583;52.639;17.88;17.72;46.514;29.933;0.272;31.13;
585;52.968;34.67;-25.97;35.235;-33.339;0.100;7.39;
586;53.095;34.31;-36.82;26.586;-47.704;0.074;13.35;
