Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;0;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.468;0;0;-0.10;-40.69;15.840;-11.831;0.087;32.97;
3;2.361;0;1;-10.11;5.80;-22.971;12.988;0.031;14.74;
4;2.560;1;1;0.69;4.36;62.912;6.008;0.032;62.25;
5;4.448;1;1;-6.22;4.05;-17.385;4.245;0.112;11.16;
6;5.775;1;1;-20.18;3.81;-1.870;4.800;0.173;18.34;
7;7.280;0;0;-1.49;-2.08;-0.502;0.708;0.031;2.96;
8;9.948;0;0;0.32;0.16;-0.543;3.693;0.030;3.64;
9;10.005;0;1;-1.98;11.18;-2.886;13.409;0.062;2.40;
10;10.118;0;0;-3.57;16.04;-2.845;20.803;0.025;4.82;
11;10.447;0;1;-3.36;22.44;-2.335;12.797;0.029;9.70;
12;10.504;0;0;-0.72;9.71;0.936;5.137;0.056;4.87;
13;10.905;0;1;2.89;1.80;7.543;4.124;0.027;5.20;
14;10.963;1;0;14.46;6.01;18.582;5.196;0.029;4.20;
15;11.276;1;0;22.35;4.08;18.719;3.977;0.036;3.63;
16;11.351;0;0;12.02;4.38;5.381;1.728;0.054;7.15;
17;11.849;0;0;0.56;-6.74;1.519;-11.368;0.029;4.73;
18;11.907;0;0;1.81;-13.17;5.339;-19.373;0.028;7.14;
19;12.248;0;0;6.60;-23.61;4.963;-21.622;0.030;2.58;
20;12.313;0;0;-1.03;-9.55;-3.287;-4.267;0.037;5.75;
21;12.661;1;0;-5.38;-2.47;-11.363;-3.920;0.058;6.16;
22;12.775;0;0;-11.80;-4.00;-20.812;-11.067;0.100;11.45;
23;13.154;1;1;-21.59;-13.44;-17.604;-12.193;0.037;4.17;
24;13.221;0;0;-5.54;-2.88;-2.635;-0.597;0.026;3.70;
25;13.603;0;1;-4.32;0.78;-19.097;10.761;0.088;17.83;
26;14.017;0;1;-20.46;14.81;-19.244;12.241;0.045;2.85;
27;14.090;1;0;-14.14;9.85;-4.709;11.223;0.031;9.53;
28;14.176;0;1;0.18;5.26;-20.702;15.119;0.023;23.09;
29;14.296;1;0;-20.70;15.11;12.201;7.719;0.025;33.72;
30;14.377;0;0;6.94;10.66;11.868;7.206;0.024;6.02;
31;14.447;1;0;11.06;9.98;-13.611;9.783;0.028;24.68;
32;14.613;1;0;3.50;1.92;7.745;1.978;0.034;4.24;
33;14.675;1;0;21.55;6.14;25.942;6.620;0.032;4.41;
34;14.734;1;0;27.55;7.40;31.999;7.357;0.055;4.45;
35;14.812;1;1;38.34;-2.36;8.732;1.200;0.034;29.82;
36;14.876;1;0;13.83;1.83;19.297;2.775;0.057;5.55;
37;15.018;1;0;19.25;2.82;36.520;6.062;0.053;17.57;
38;15.479;0;1;36.32;5.93;31.847;3.334;0.027;5.17;
39;15.621;0;0;33.14;5.44;31.873;8.007;0.055;2.87;
40;15.700;0;0;32.12;7.92;35.136;3.708;0.034;5.18;
41;15.979;0;0;36.41;1.99;40.039;-7.970;0.027;10.60;
42;16.057;0;0;37.12;-9.74;40.673;1.591;0.090;11.88;
43;16.634;0;0;44.47;1.82;39.467;-3.685;0.029;7.44;
44;16.769;0;0;39.84;-2.50;41.666;0.478;0.035;3.49;
45;16.833;1;0;53.40;7.17;59.922;9.087;0.029;6.80;
46;17.376;0;0;60.95;8.85;52.748;5.365;0.029;8.91;
47;17.604;1;0;51.89;5.50;41.257;3.841;0.062;10.76;
48;17.748;0;0;40.38;4.90;35.934;9.503;0.079;6.40;
49;17.850;0;0;34.49;12.84;34.154;18.310;0.054;5.48;
50;17.931;0;0;33.58;21.47;33.014;24.498;0.030;3.08;
51;18.235;0;1;33.37;25.69;32.563;23.281;0.025;2.55;
52;18.295;0;0;33.55;17.79;35.522;-0.068;0.110;17.97;
53;18.631;0;0;36.51;-1.18;27.066;2.560;0.046;10.16;
54;18.704;0;0;23.59;4.36;19.306;6.583;0.027;4.83;
55;19.046;0;0;19.26;7.79;28.806;1.642;0.032;11.35;
56;19.417;0;0;35.54;-8.48;27.150;-15.191;0.060;10.74;
57;19.505;0;1;25.26;-16.21;23.168;-17.667;0.028;2.55;
