CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
27.68;totalGazeArea: 13.40;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
