Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;0;0;0.00;-35.92;0.00;-35.92;5.357;-43.114;20.369;-50.455;0.333;8.97;
2;0.466;0;0;-37.02;-17.82;-43.46;-58.61;-25.768;23.185;-20.688;18.325;0.107;42.52;
3;0.658;0;0;-31.17;-16.87;-28.70;-7.37;-26.274;-31.992;-25.696;-18.370;0.026;15.89;
4;0.715;0;0;-23.84;-36.54;-24.18;-23.42;-23.172;-36.061;-23.879;-23.078;0.033;0.82;
5;1.041;0;0;7.59;-18.86;7.86;-7.78;7.482;-19.221;7.409;-9.590;0.055;0.37;
6;1.132;0;0;-34.38;-23.05;-35.13;-14.89;-34.781;-21.962;-36.273;-14.143;0.029;1.16;
7;1.293;0;0;-30.05;-22.78;-34.24;-13.82;-30.460;-21.783;-34.917;-11.870;0.037;1.08;
8;1.357;0;0;13.49;-20.99;9.16;-10.35;13.608;-21.055;9.666;-9.918;0.027;0.14;
9;1.412;0;0;-30.18;-19.13;-33.50;-7.35;-30.223;-19.244;-32.735;-6.336;0.031;0.12;
10;1.520;0;0;11.50;-18.03;10.17;-4.20;10.311;-20.682;10.061;-8.470;0.065;2.90;
11;1.757;0;0;6.32;-19.25;8.89;-12.69;6.108;-18.204;8.463;-12.529;0.029;1.07;
12;1.872;1;0;-5.50;-12.95;-2.71;-8.23;-4.880;-13.024;-1.518;-8.639;0.028;0.63;
13;2.013;0;0;-11.30;-6.28;-5.79;-3.29;-11.702;-5.263;-5.673;-2.685;0.055;1.09;
14;2.122;0;0;-14.34;-0.82;-7.15;0.47;-15.573;-0.180;-7.291;-0.447;0.047;1.39;
15;2.269;0;0;-20.43;1.78;-10.39;-1.12;-20.338;1.554;-9.870;-1.763;0.028;0.24;
16;2.583;0;0;-13.25;-2.95;-2.76;-6.78;-4.966;-6.434;3.873;-9.808;0.061;8.98;
17;2.931;0;0;1.36;-4.89;0.57;-8.76;1.646;-4.027;0.457;-8.085;0.028;0.91;
18;3.201;0;0;5.64;-1.34;6.32;-8.84;5.668;-1.290;6.622;-9.177;0.054;0.05;
19;3.486;0;0;5.21;1.40;5.52;-11.48;5.623;1.944;5.907;-12.053;0.028;0.68;
20;3.600;1;0;7.33;0.71;7.94;-15.52;7.064;0.737;7.799;-16.169;0.028;0.26;
21;3.705;0;0;5.67;5.85;6.73;-12.24;5.642;6.499;6.876;-11.906;0.027;0.65;
22;3.786;0;0;6.49;1.63;8.18;-17.22;6.406;1.688;8.275;-17.355;0.028;0.10;
23;6.216;0;1;4.39;1.12;7.80;-14.51;-9.452;14.035;-5.652;-1.619;0.139;18.93;
24;6.482;0;0;-12.95;18.42;-8.62;2.58;-13.052;18.987;-8.630;3.119;0.020;0.58;
25;6.757;1;0;-21.00;20.82;-15.24;4.79;-33.728;23.063;-23.203;6.961;0.140;12.93;
26;7.197;0;0;-39.15;26.95;-24.65;10.30;-38.594;29.625;-23.582;12.760;0.045;2.73;
27;7.827;1;1;-32.58;28.85;-4.28;12.01;-6.368;32.198;19.477;15.387;0.117;26.42;
28;8.101;1;0;5.44;34.08;27.89;16.78;5.906;34.063;27.933;16.674;0.027;0.47;
29;8.526;0;0;1.62;28.81;22.38;11.23;-0.949;26.133;19.755;8.548;0.056;3.71;
30;8.985;1;1;-5.00;23.51;14.63;6.17;-25.872;22.119;-6.312;5.156;0.142;20.91;
31;9.155;0;0;-30.58;22.51;-10.85;5.63;-32.362;23.280;-12.425;6.407;0.030;1.95;
32;9.397;1;0;-43.04;21.32;-22.56;4.04;-43.660;21.281;-23.064;3.961;0.032;0.63;
33;9.579;0;0;-47.60;18.58;-26.38;1.28;-49.924;17.011;-28.516;-0.232;0.034;2.80;
