Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;0;0;0.00;-35.92;0.00;-35.92;-0.475;-39.583;-2.265;-56.088;0.333;3.70;
2;0.472;0;0;-2.36;11.08;-32.67;-39.86;15.847;48.714;18.065;17.621;0.111;41.81;
3;0.624;0;0;-5.71;27.25;-1.12;7.88;-8.101;14.998;-4.053;0.822;0.021;12.49;
4;0.677;0;0;-7.61;9.78;-4.19;1.03;-5.976;-2.267;-3.532;-4.788;0.119;12.16;
5;1.183;0;1;-6.75;-1.48;-0.61;-4.86;-2.396;-8.481;4.449;-11.872;0.025;8.25;
6;1.238;1;0;-6.86;-2.37;0.34;-5.65;-7.554;-2.197;-0.425;-5.008;0.055;0.72;
7;1.424;0;0;-3.61;-2.65;2.06;-2.97;-2.674;-1.467;3.253;-0.902;0.028;1.51;
8;1.595;0;0;-4.49;-6.87;2.69;-6.53;-3.454;-5.143;4.244;-5.380;0.032;2.02;
9;1.717;0;0;-0.79;-3.48;8.80;-4.13;-0.864;-3.398;9.485;-4.320;0.036;0.11;
10;1.980;0;0;-3.78;-2.13;9.13;-4.37;-4.188;-1.694;8.849;-4.510;0.028;0.60;
11;3.081;1;0;-8.39;-1.59;2.71;-9.35;1.636;0.772;12.540;-6.939;0.032;10.30;
12;3.280;0;1;-3.17;1.58;8.84;-7.03;-0.200;-6.043;12.110;-14.563;0.031;8.18;
13;3.337;0;0;-1.16;-3.47;11.49;-11.83;-1.249;-2.958;11.733;-11.109;0.028;0.52;
14;3.493;0;0;-2.70;-4.54;11.03;-12.20;-2.740;-4.564;10.960;-12.349;0.042;0.04;
15;3.680;1;0;1.55;-2.72;14.34;-10.23;1.637;-2.714;14.381;-10.250;0.028;0.09;
16;4.406;0;0;-3.94;-5.60;5.79;-15.59;0.646;-3.262;11.123;-13.379;0.057;5.15;
