CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
38.28;totalGazeArea: 18.36;averageGazeArea1: 2.71;averageGazeArea3: 5.45;averageGazeArea5: 7.53;averageGazeArea10: 10.72;
