Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;0;0;0.00;-35.92;0.00;-35.92;0.770;-39.384;25.373;-52.396;0.333;3.55;
2;0.467;0;1;-28.74;5.65;-21.66;6.83;-11.240;-8.385;-4.004;-7.085;0.085;22.43;
3;10.897;1;0;-8.61;-14.15;-5.79;-7.10;-7.176;-14.156;-5.551;-7.273;0.020;1.43;
4;86.100;0;0;-6.00;37.94;-2.67;-6.48;-5.873;36.640;-2.622;-5.954;0.040;1.30;
5;92.914;1;0;19.54;-5.69;-4.32;-7.70;20.794;-5.854;-4.283;-7.549;0.030;1.26;
6;93.139;1;0;27.67;-6.74;-4.56;-7.75;29.065;-6.870;-4.548;-7.648;0.041;1.40;
7;110.094;1;0;-28.42;-10.78;-0.26;-7.27;-38.828;-11.024;-1.473;-7.674;0.119;10.41;
8;110.520;0;0;-53.75;-7.44;-3.10;-7.78;-54.670;-6.707;-3.321;-7.578;0.021;1.17;
9;110.734;0;0;-57.23;0.83;-4.96;-9.13;-54.073;6.995;-4.679;-9.762;0.085;6.93;
10;110.844;0;0;-52.37;9.22;-4.42;-9.72;-48.279;13.100;-3.971;-9.081;0.085;5.63;
11;110.949;0;0;-46.00;14.48;-4.75;-9.31;-40.381;16.713;-3.672;-8.378;0.055;6.04;
12;111.070;1;0;-35.53;17.78;-5.07;-8.32;-29.149;18.461;-3.876;-7.900;0.121;6.42;
13;111.224;1;0;-26.56;18.48;-5.97;-6.46;-15.679;15.074;-5.130;-6.656;0.107;11.40;
14;111.429;0;0;-10.08;12.59;-6.67;-4.97;5.564;0.400;-3.930;-5.934;0.157;19.83;
15;111.606;0;0;7.76;-1.69;-3.68;-5.86;11.398;-7.651;-1.796;-6.321;0.082;6.99;
16;111.827;0;0;8.81;-16.18;-1.51;-3.48;2.126;-36.551;-1.799;-5.837;0.202;21.44;
17;112.116;0;0;-1.93;-40.77;3.14;-5.16;-8.666;-43.766;1.133;-7.236;0.055;7.37;
18;112.279;1;0;-14.09;-44.12;4.09;-8.05;-16.893;-43.327;4.807;-8.582;0.035;2.91;
19;112.344;0;0;-19.94;-41.89;3.91;-8.31;-21.874;-40.683;3.934;-8.686;0.030;2.28;
20;112.513;0;0;-29.41;-33.48;3.33;-11.11;-33.682;-26.993;1.601;-11.204;0.073;7.77;
21;112.616;0;0;-36.08;-23.07;0.06;-10.01;-37.491;-20.397;-0.657;-10.019;0.041;3.02;
22;112.675;0;0;-38.69;-17.77;-1.27;-9.77;-40.559;-13.426;-2.233;-9.240;0.054;4.72;
23;112.932;0;0;-38.71;-1.90;-5.45;-10.15;-35.131;1.846;-4.786;-8.771;0.053;5.18;
24;113.123;0;0;-28.38;6.14;-4.38;-8.88;-25.329;7.984;-4.290;-8.718;0.048;3.56;
25;113.269;1;0;-19.33;10.59;-4.21;-8.42;-17.527;11.029;-4.123;-8.301;0.048;1.86;
26;113.403;1;0;-11.37;11.43;-4.30;-7.48;-9.416;10.898;-4.376;-7.284;0.029;2.02;
27;113.488;0;0;-5.20;9.22;-4.79;-6.67;-2.856;7.907;-4.894;-6.219;0.054;2.68;
28;113.564;0;0;-0.32;6.25;-5.75;-4.95;9.112;-4.612;-2.576;-6.035;0.137;14.38;
29;113.781;0;0;9.32;-8.59;-1.81;-5.00;6.064;-16.463;-1.939;-6.259;0.091;8.52;
30;114.002;0;0;1.89;-22.91;-1.29;-7.02;0.273;-23.778;-1.019;-7.331;0.049;1.83;
31;114.114;1;0;-5.76;-25.41;-0.26;-7.11;-7.997;-26.006;-0.185;-7.337;0.057;2.31;
32;114.193;1;0;-10.12;-26.34;1.17;-7.74;-16.115;-24.954;-0.758;-9.434;0.065;6.16;
33;114.392;0;0;-21.27;-16.66;-1.06;-10.31;-24.156;-12.534;-2.283;-8.791;0.051;5.04;
34;117.040;0;0;-12.79;-2.55;-6.03;-6.60;-9.794;-3.647;-10.772;-4.955;0.044;3.19;
35;117.114;1;0;-1.55;-6.56;-6.66;-6.88;9.023;-9.093;0.933;-8.531;0.116;10.88;
36;117.255;1;0;6.14;-8.64;3.11;-8.83;-26.851;-4.041;-8.091;-6.616;0.233;33.31;
37;117.516;1;0;-22.32;-5.03;-9.92;-6.06;18.740;-12.789;0.345;-10.955;0.198;41.78;
38;117.746;0;0;16.38;-10.17;2.14;-12.32;-8.614;15.292;-2.469;-7.302;0.169;35.68;
39;117.973;0;0;-8.68;12.34;-3.54;-2.59;-17.458;-32.126;-0.918;-7.365;0.229;45.32;
40;118.496;0;0;-20.71;-19.76;-2.26;-11.60;-23.836;-6.306;-3.148;-8.904;0.118;13.81;
41;125.907;1;0;-30.85;-0.81;-0.98;-8.46;-33.029;-0.126;-3.936;-7.507;0.035;2.28;
42;131.801;0;0;-25.13;-21.59;-3.24;-3.83;-22.738;-26.890;-2.562;-5.808;0.058;5.81;
43;132.000;0;0;-16.17;-30.67;-3.92;-6.41;-13.834;-31.817;-2.579;-7.187;0.050;2.61;
44;132.115;1;0;-9.88;-33.18;-2.87;-7.76;-8.577;-33.317;-2.363;-8.390;0.058;1.31;
45;132.376;0;0;-7.27;-21.58;-1.25;-10.56;-7.718;-16.826;-0.942;-12.128;0.066;4.77;
46;132.470;0;0;-8.22;-12.99;-1.32;-10.20;-8.376;-11.095;-1.244;-10.136;0.030;1.90;
47;132.606;0;0;-9.77;-5.63;-1.11;-10.57;-10.328;-3.380;-2.005;-10.853;0.034;2.31;
48;132.670;0;0;-10.06;-0.83;-2.34;-10.16;-9.562;1.052;-2.639;-9.900;0.027;1.94;
49;134.154;0;0;-11.78;-0.82;-3.22;-6.54;-11.948;-1.950;-3.714;-7.312;0.032;1.14;
50;134.385;0;0;-8.93;-9.02;-2.81;-6.99;-9.278;-9.739;-3.108;-7.074;0.027;0.79;
51;135.643;0;1;-3.69;-2.61;-2.68;0.30;-3.115;-11.045;-1.716;-8.581;0.032;8.45;
52;135.699;0;1;-9.86;4.04;-8.17;6.03;-7.151;14.732;-5.358;16.231;0.028;11.03;
53;135.828;0;0;-8.78;22.91;-7.49;23.10;-2.354;30.903;-1.241;30.809;0.025;10.26;
54;135.890;0;0;-3.69;20.47;-2.47;20.40;-6.786;17.536;-5.394;17.305;0.028;4.27;
55;136.372;0;0;-8.52;10.18;-6.83;17.74;-8.147;9.952;-6.873;17.697;0.030;0.43;
56;137.080;0;0;-5.08;8.84;-2.07;14.75;-2.483;10.979;-0.129;17.037;0.035;3.37;
57;137.171;0;1;-0.30;20.60;1.81;26.71;4.027;6.724;6.178;12.611;0.024;14.54;
58;137.230;0;1;1.36;-5.17;3.74;0.38;-4.718;9.133;-2.313;14.386;0.040;15.54;
59;137.330;0;1;-0.05;-3.17;2.17;0.92;2.401;8.148;4.545;11.585;0.079;11.58;
60;137.600;0;0;-0.14;5.15;2.61;7.81;-0.156;4.940;2.552;7.573;0.025;0.21;
61;137.688;0;0;-1.11;0.18;1.34;3.14;-1.131;0.098;1.145;3.072;0.027;0.08;
62;137.974;0;0;3.71;2.89;5.94;7.04;0.834;-1.206;3.145;2.985;0.069;5.00;
63;138.387;0;0;-0.29;-2.79;0.48;1.18;-1.108;-1.396;-0.288;2.229;0.070;1.61;
64;138.480;0;0;1.50;-2.42;2.62;0.64;1.595;0.058;3.285;2.538;0.032;2.48;
65;140.009;0;0;-2.57;-1.43;1.72;-3.47;-2.706;-1.310;1.603;-3.865;0.039;0.18;
66;142.273;1;0;2.42;-2.30;7.00;-5.99;6.336;-1.839;10.941;-5.542;0.098;3.94;
67;142.662;1;0;0.82;0.79;5.47;-2.96;0.164;0.975;4.824;-2.771;0.033;0.68;
68;142.812;0;1;-6.15;3.20;-1.48;-0.55;-11.863;7.204;-7.179;3.430;0.075;6.98;
69;143.257;0;0;-17.76;14.49;-12.97;10.68;-17.975;15.816;-13.181;12.015;0.031;1.35;
70;143.341;0;0;-16.92;21.30;-12.11;17.48;-16.985;21.929;-12.174;18.121;0.030;0.63;
71;144.129;0;1;-17.24;20.81;-12.33;17.10;-12.459;-0.549;-7.503;-4.256;0.142;21.89;
72;144.771;0;1;-12.36;5.33;-7.23;1.55;-14.510;21.168;-9.387;17.325;0.087;15.98;
73;145.614;0;1;-14.80;16.73;-9.62;12.78;-13.384;8.869;-8.166;4.914;0.058;7.98;
74;146.024;0;0;-12.38;3.27;-7.17;-0.67;-10.613;-4.829;-5.416;-8.762;0.106;8.29;
75;146.558;0;0;-8.48;0.98;-3.30;-2.95;-8.482;2.333;-3.284;-1.601;0.028;1.35;
76;146.696;0;1;-11.79;11.40;-6.57;7.44;-15.663;21.633;-10.481;17.652;0.076;10.94;
77;148.314;0;0;-16.07;26.09;-10.63;22.19;-16.131;17.049;-10.662;13.165;0.086;9.04;
78;148.542;0;0;-13.52;9.67;-7.53;6.21;-12.831;2.087;-6.648;-0.965;0.085;7.62;
79;148.944;0;0;-6.87;-2.13;-0.35;-2.62;-6.582;-2.430;-0.197;-3.087;0.030;0.42;
80;149.121;0;0;-4.98;-5.55;1.29;-6.71;-6.143;-2.149;-0.129;-3.694;0.034;3.59;
