CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
78.70;totalGazeArea: 19.34;averageGazeArea1: 2.13;averageGazeArea3: 4.28;averageGazeArea5: 5.79;averageGazeArea10: 7.99;
1;(-4.1, 0.0, 11.4);11.8;0;
2;(-4.2, 0.0, 41.6);71.06;0;
