Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.02000;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.35333;8.487993;-42.44903;-76.57529;-2.80216;(-0.38, 1.75, 0.34);(2.80, 283.42, 0.53);Pattern 1 saccade;
0.48051;-79.04706;-3.247391;-74.73056;-2.770094;(-0.38, 1.75, 0.34);(2.77, 285.27, 0.53);No pattern saccade;
0.54115;-77.18174;-3.213206;-74.73425;-2.779002;(-0.38, 1.75, 0.34);(2.78, 285.27, 0.52);No pattern saccade;
0.57786;-77.18271;-3.222455;-74.73547;-2.776184;(-0.38, 1.75, 0.34);(2.78, 285.26, 0.52);
0.62024;-77.18494;-3.219634;-74.73309;-2.775885;(-0.38, 1.75, 0.34);(2.78, 285.27, 0.52);
0.66179;-77.18249;-3.219343;-74.73407;-2.775194;(-0.38, 1.75, 0.34);(2.78, 285.27, 0.52);
0.68936;-79.97849;-3.083265;0.3903253;-2.722019;(-0.26, 1.75, 0.44);(2.72, 0.39, 0.57);
0.72543;-2.457206;-3.167573;0.3726036;-2.724729;(-0.26, 1.75, 0.44);(2.72, 0.37, 0.57);Pattern 1 saccade;
0.76127;-2.476031;-3.170275;0.3725297;-2.726845;(-0.26, 1.75, 0.44);(2.73, 0.37, 0.56);Pattern 1 saccade;
0.79243;-2.476477;-3.171913;0.3729283;-2.735121;(-0.26, 1.75, 0.44);(2.74, 0.37, 0.56);
0.83284;-2.475823;-3.180155;0.3730013;-2.736789;(-0.26, 1.75, 0.44);(2.74, 0.37, 0.55);
0.85955;-2.475785;-3.181447;0.3733759;-2.742562;(-0.26, 1.75, 0.44);(2.74, 0.37, 0.55);
0.88842;-2.475274;-3.187266;0.3721792;-2.744744;(-0.26, 1.75, 0.44);(2.74, 0.37, 0.55);
0.91873;-2.476577;-3.189404;0.3720864;-2.745948;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.55);
0.94516;-2.476677;-3.190437;0.373198;-2.748363;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.55);
0.97393;-2.475527;-3.192829;0.372407;-2.750226;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.00869;-2.476158;-3.194702;0.3709392;-2.749918;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.06105;-2.477916;-3.194398;0.3720635;-2.749911;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.10248;-2.476625;-3.194112;0.3704427;-2.752929;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.13270;-2.47827;-3.197222;0.3709022;-2.752829;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.17764;-2.477853;-3.197115;0.3711336;-2.752783;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.23764;-2.477542;-3.196958;0.3708966;-2.754069;(-0.26, 1.75, 0.44);(2.75, 0.37, 0.54);
1.27651;-2.477606;-3.198153;0.3670341;-2.757195;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.54);
1.31962;-2.481667;-3.201412;0.3671015;-2.757419;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.54);
1.34761;-2.481676;-3.20171;0.3678013;-2.756152;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.54);
1.37449;-2.481011;-3.200273;0.3692573;-2.757597;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.54);
1.40375;-2.479464;-3.201745;0.3692191;-2.757915;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.54);
1.43425;-2.479639;-3.201963;0.3696987;-2.759934;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.54);
1.47351;-2.479186;-3.203903;0.3708715;-2.761633;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.53);
1.50360;-2.477972;-3.205544;0.3705431;-2.763327;(-0.26, 1.75, 0.44);(2.76, 0.37, 0.53);
