CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
38.00;totalGazeArea: 18.37;averageGazeArea1: 1.81;averageGazeArea3: 4.29;averageGazeArea5: 5.85;averageGazeArea10: 8.34;
