Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;38.615;70.48;-19.52;4.935;-43.553;0.020;69.81;
2;38.678;17.21;-4.90;7.974;-4.973;0.051;9.24;
3;39.028;1.58;-1.95;8.462;-3.234;0.030;7.00;
4;43.713;15.64;-10.15;12.756;-9.802;0.028;2.91;
5;44.585;1.34;-8.52;12.156;-8.246;0.058;10.82;
6;44.758;10.40;-7.67;40.782;-1.074;0.030;31.09;
7;44.944;40.30;-2.31;14.900;-2.860;0.029;25.41;
8;45.258;15.99;-2.72;24.041;-4.323;0.029;8.21;
9;45.643;23.91;-4.96;19.195;-1.087;0.030;6.10;
10;46.031;7.73;6.96;10.940;6.683;0.040;3.22;
11;46.100;21.00;5.00;33.168;-2.770;0.056;14.44;
12;46.472;33.61;-5.14;34.632;-12.790;0.071;7.71;
13;46.918;32.44;-19.55;27.928;-24.736;0.041;6.87;
14;47.058;28.21;-24.80;21.769;-25.513;0.029;6.48;
15;47.116;15.04;-21.82;8.657;-21.084;0.028;6.43;
16;47.372;7.85;-21.38;2.760;-23.072;0.029;5.36;
17;47.429;0.74;-22.89;-1.618;-22.321;0.028;2.42;
18;47.887;-6.13;-28.26;1.202;-34.734;0.029;9.78;
19;48.087;2.87;-35.72;-1.393;-40.522;0.027;6.43;
20;48.142;-1.41;-40.70;0.754;-39.899;0.030;2.31;
21;48.286;0.25;-40.50;-2.040;-38.666;0.028;2.93;
22;48.502;-4.26;-36.91;-1.148;-36.647;0.043;3.13;
23;48.588;7.63;-31.99;15.701;-28.698;0.085;8.72;
24;48.860;16.45;-28.57;34.796;-24.273;0.084;18.84;
25;49.187;35.79;-25.21;39.029;-25.764;0.028;3.28;
26;49.243;43.40;-26.23;46.715;-26.219;0.031;3.32;
27;49.686;50.78;-26.24;61.264;-17.690;0.030;13.53;
28;50.156;62.29;-14.32;61.763;-5.690;0.029;8.65;
29;50.215;61.62;-5.19;55.205;-3.961;0.029;6.54;
30;50.444;55.31;-4.53;49.387;-7.960;0.029;6.84;
31;50.602;50.71;-8.27;48.625;-4.544;0.055;4.26;
32;50.973;47.50;4.13;54.020;8.274;0.043;7.73;
33;51.085;56.38;9.83;58.848;11.729;0.031;3.12;
34;51.359;60.55;13.04;56.132;15.277;0.040;4.95;
35;51.428;52.22;15.82;42.781;17.475;0.059;9.59;
