CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
20.06;totalGazeArea: 23.87;averageGazeArea1: 2.75;averageGazeArea3: 7.11;averageGazeArea5: 10.24;averageGazeArea10: 16.99;
