Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
5.11419;-1.132067;-13.43989;-0.5337219;-2.831901;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.15961;-1.130469;-13.44305;-0.5326843;-2.830449;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.19596;-1.129415;-13.44157;-0.5317993;-2.829899;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.22646;-1.128554;-13.44101;-0.5335693;-2.82947;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.27084;-1.130389;-13.44058;-0.5335999;-2.828853;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.31283;-1.130323;-13.43999;-0.5332642;-2.827644;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.35380;-1.130035;-13.43883;-0.5313721;-2.82537;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.39758;-1.128391;-13.43654;-0.5288086;-2.82382;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.48);
5.44105;-1.126084;-13.43479;-0.5288086;-2.826442;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.48884;-1.126295;-13.43747;-0.5299377;-2.826997;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.53241;-1.127564;-13.43801;-0.5304565;-2.827633;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.57264;-1.128141;-13.43862;-0.5300903;-2.828874;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.61545;-1.127222;-13.43994;-0.5324097;-2.828469;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.65392;-1.129179;-13.43954;-0.5299072;-2.828946;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.68583;-1.126578;-13.44006;-0.5288391;-2.829158;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.72970;-1.125812;-13.44022;-0.5296021;-2.829737;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.76905;-1.126846;-13.44073;-0.528717;-2.831682;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.81982;-1.125932;-13.44275;-0.5307312;-2.831733;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.85453;-1.128092;-13.44279;-0.5313416;-2.831702;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.90327;-1.12872;-13.44279;-0.5299377;-2.831097;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.94089;-1.127276;-13.44221;-0.5288391;-2.829877;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
5.98334;-1.126112;-13.44087;-0.5274963;-2.831718;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
6.02609;-1.124658;-13.44283;-0.5276794;-2.830822;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
6.07002;-1.125048;-13.44191;-0.5271301;-2.830075;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
6.12093;-1.12474;-13.4411;-0.5258484;-2.830886;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
6.15951;-1.12362;-13.44197;-0.5267029;-2.829816;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.48);
6.20095;-1.124563;-13.4409;-0.5268555;-2.828773;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.47);
6.24070;-1.124868;-13.43984;-0.5270081;-2.827777;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.47);
6.28350;-1.125213;-13.43886;-0.527771;-2.826267;(-0.30, 1.65, 0.52);(2.83, 359.47, 0.47);
6.32863;-1.126399;-13.43737;-0.5286865;-2.823909;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.47);
6.37231;-1.127889;-13.43495;-0.5280762;-2.821714;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.47);
6.41171;-1.127603;-13.43268;-0.5290527;-2.82111;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.46);
6.45767;-1.129038;-13.43209;-0.5272827;-2.819596;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.46);
6.50139;-1.127431;-13.43056;-0.5260925;-2.817987;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.46);
6.54618;-1.12632;-13.42887;-0.5263672;-2.81822;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.46);
6.58594;-1.126589;-13.42904;-0.5253906;-2.819988;(-0.30, 1.65, 0.52);(2.82, 359.47, 0.46);
6.62769;-1.125685;-13.43086;-0.5234375;-2.820698;(-0.30, 1.65, 0.52);(2.82, 359.48, 0.46);
6.66865;-1.12374;-13.4315;-0.5238953;-2.822896;(-0.30, 1.65, 0.52);(2.82, 359.48, 0.46);
6.71521;-1.124181;-13.4337;-0.5231934;-2.825124;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.76060;-1.123382;-13.43595;-0.523468;-2.826988;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.80269;-1.123672;-13.43776;-0.5235291;-2.830113;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.84362;-1.123675;-13.44103;-0.5230713;-2.829906;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.88232;-1.123164;-13.44089;-0.5230103;-2.828056;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.92575;-1.123199;-13.43903;-0.5215454;-2.826607;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.95894;-1.12166;-13.4375;-0.5201111;-2.827124;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.46);
6.99741;-1.120145;-13.43802;-0.5177917;-2.8277;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.47);
7.04249;-1.117566;-13.43863;-0.5201111;-2.827693;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.47);
7.09640;-1.119958;-13.43859;-0.5198364;-2.82833;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.47);
7.14239;-1.119554;-13.43924;-0.5175476;-2.828874;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.47);
7.18903;-1.117119;-13.43977;-0.515686;-2.830348;(-0.30, 1.65, 0.52);(2.83, 359.48, 0.47);
7.22612;-1.11524;-13.44131;-0.5139465;-2.830313;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.26931;-1.113548;-13.44124;-0.510437;-2.831186;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.31384;-1.110057;-13.44205;-0.5100098;-2.833937;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.35355;-1.109817;-13.44481;-0.511261;-2.835712;(-0.30, 1.65, 0.52);(2.84, 359.49, 0.47);
7.39911;-1.111263;-13.44668;-0.5126953;-2.834923;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.46);
7.44053;-1.112841;-13.44585;-0.5117493;-2.834686;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.47225;-1.111574;-13.44565;-0.5118408;-2.833971;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.51277;-1.111376;-13.445;-0.5116882;-2.832216;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.55518;-1.111025;-13.4432;-0.5094299;-2.831927;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.59930;-1.108289;-13.44299;-0.5078735;-2.83019;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
7.64061;-1.106429;-13.44121;-0.5058289;-2.830376;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
7.68291;-1.104225;-13.4413;-0.5054932;-2.833198;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
7.71163;-1.103764;-13.44422;-0.5071106;-2.833822;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
7.73921;-1.105435;-13.44477;-0.5056763;-2.835882;(-0.30, 1.65, 0.52);(2.84, 359.49, 0.48);
7.78230;-1.103683;-13.44691;-0.5062256;-2.836681;(-0.30, 1.65, 0.52);(2.84, 359.49, 0.48);
7.81597;-1.104241;-13.44775;-0.507019;-2.836426;(-0.30, 1.65, 0.52);(2.84, 359.49, 0.48);
7.85388;-1.105094;-13.44749;-0.5081482;-2.836156;(-0.30, 1.65, 0.52);(2.84, 359.49, 0.48);
7.89706;-1.106285;-13.44732;-0.5079956;-2.833366;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
7.92573;-1.106117;-13.44449;-0.5092163;-2.831507;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
7.96971;-1.107492;-13.44261;-0.5078125;-2.830194;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
8.01102;-1.106263;-13.44129;-0.5059814;-2.828696;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
8.05709;-1.104499;-13.43973;-0.5062561;-2.828356;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
8.09829;-1.104731;-13.43944;-0.5057678;-2.827096;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
8.14097;-1.104154;-13.43815;-0.5055847;-2.826541;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.48);
8.18272;-1.103859;-13.43756;-0.5029602;-2.827276;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.48);
8.22727;-1.100729;-13.43839;-0.5038452;-2.826235;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.48);
8.27225;-1.10141;-13.43738;-0.5024719;-2.824924;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.48);
8.31269;-1.099909;-13.43606;-0.5024109;-2.823859;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.48);
8.35482;-1.100008;-13.43499;-0.499939;-2.823129;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.48);
8.39718;-1.097628;-13.43415;-0.5009766;-2.824871;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.48);
8.42774;-1.099115;-13.4359;-0.5013123;-2.825839;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.48);
8.47233;-1.099796;-13.43686;-0.4999695;-2.826695;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.48);
8.51266;-1.098644;-13.43763;-0.5009766;-2.82935;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.47);
8.55376;-1.100076;-13.44031;-0.502655;-2.830603;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.47);
8.59689;-1.102157;-13.44165;-0.5064697;-2.829146;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.47);
8.64032;-1.10678;-13.44012;-0.5071716;-2.828119;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.46);
8.68425;-1.108127;-13.43909;-0.5070801;-2.826331;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.46);
8.72753;-1.108664;-13.43725;-0.5062561;-2.824992;(-0.30, 1.65, 0.52);(2.82, 359.49, 0.46);
8.76877;-1.10849;-13.43583;-0.5052185;-2.824861;(-0.30, 1.65, 0.52);(2.82, 359.49, 0.45);
8.81453;-1.107817;-13.43562;-0.5073853;-2.825529;(-0.30, 1.65, 0.52);(2.83, 359.49, 0.45);
8.85560;-1.110446;-13.43632;-0.5068054;-2.824922;(-0.30, 1.65, 0.52);(2.82, 359.49, 0.45);
8.90030;-1.110194;-13.43572;-0.5071716;-2.823756;(-0.30, 1.65, 0.52);(2.82, 359.49, 0.45);
8.93918;-1.110825;-13.43454;-0.5076294;-2.822348;(-0.30, 1.65, 0.52);(2.82, 359.49, 0.45);
8.98428;-1.111559;-13.43314;-0.5054321;-2.820264;(-0.30, 1.65, 0.52);(2.82, 359.49, 0.45);
9.04754;-1.109514;-13.43101;-0.5033875;-2.81927;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.44);
9.09664;-1.10749;-13.43005;-0.5024109;-2.817443;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.45);
9.14407;-1.106689;-13.42819;-0.4996643;-2.816534;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.44);
9.20539;-1.104169;-13.4271;-0.497467;-2.819226;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.44);
9.23941;-1.101761;-13.42985;-0.4976196;-2.820948;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.44);
9.28336;-1.101896;-13.43156;-0.4969788;-2.823334;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.45);
9.32621;-1.101328;-13.43397;-0.4968567;-2.824961;(-0.30, 1.65, 0.52);(2.82, 359.50, 0.44);
9.39427;-1.101367;-13.43561;-0.4976196;-2.825734;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.42743;-1.102327;-13.43638;-0.4971619;-2.826398;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.46785;-1.102109;-13.43702;-0.4992981;-2.827636;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.51244;-1.104689;-13.43826;-0.5003357;-2.827723;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.57496;-1.105876;-13.43826;-0.4999084;-2.829674;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.61650;-1.10531;-13.44032;-0.5006409;-2.829237;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.65422;-1.105849;-13.43991;-0.4998779;-2.828305;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.69758;-1.104736;-13.43899;-0.4999084;-2.827595;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.76093;-1.104714;-13.43827;-0.4992065;-2.827547;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.79753;-1.103831;-13.43818;-0.4990845;-2.828213;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.44);
9.84516;-1.103357;-13.43891;-0.4979248;-2.827943;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.45);
9.88369;-1.101855;-13.43865;-0.4978027;-2.828237;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.45);
9.94770;-1.101473;-13.439;-0.4995422;-2.827181;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.45);
9.98196;-1.103184;-13.43797;-0.4972229;-2.826124;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.45);
10.01311;-1.100972;-13.43685;-0.496582;-2.826538;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.45);
10.07216;-1.100587;-13.43723;-0.4969482;-2.827001;(-0.30, 1.65, 0.52);(2.83, 359.50, 0.45);
