CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
32.58;totalGazeArea: 11.29;averageGazeArea1: 1.72;averageGazeArea3: 4.05;averageGazeArea5: 5.52;averageGazeArea10: 7.13;
