Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;139.379;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;139.379;1.606084;-34.68482;1;1;1;-18.56406;-5.504401;(-0.1, 1.7, -0.2)SaccadeStart;
3;139.399;-20.95879;8.082916;0;0;1;-18.09003;-4.196399;(-0.1, 1.7, -0.2)
4;139.443;-31.59129;2.069212;1;0;1;-17.88071;-3.151107;(-0.1, 1.7, -0.2)SaccadeStart;
5;139.457;-31.39314;2.745882;0;0;1;-17.86496;-2.827323;(-0.1, 1.7, -0.2)
6;139.476;-31.35633;2.638167;0;0;0;-17.89166;-2.61467;(-0.1, 1.7, -0.2)
7;139.505;-31.35892;2.726308;0;0;0;-17.95163;-2.369928;(-0.1, 1.7, -0.2)
8;139.536;-31.41405;2.646824;0;0;0;-18.03693;-2.125326;(-0.1, 1.7, -0.2)
9;139.560;-31.42311;2.569323;0;0;0;-18.14105;-1.882155;(-0.1, 1.7, -0.2)
10;139.579;-31.43328;2.59579;0;0;0;-18.18991;-1.768731;(-0.1, 1.7, -0.2)
11;139.605;-31.4503;2.620955;0;0;0;-18.25818;-1.546051;(-0.1, 1.7, -0.2)
12;139.632;-17.70621;1.268265;1;1;1;-18.21545;-1.34575;(-0.1, 1.7, -0.2)SaccadeStart;
13;139.648;-5.876338;-1.407564;0;1;1;-18.12888;-1.251141;(-0.1, 1.7, -0.2)
14;139.661;-4.206633;-1.348406;1;1;1;-18.00302;-1.173225;(-0.1, 1.7, -0.2)SaccadeStart;
15;139.678;-0.8034508;-0.7044891;0;1;1;-17.83322;-1.10291;(-0.1, 1.7, -0.2)
16;139.706;-0.9973864;-0.8798306;0;0;0;-17.35004;-0.9777054;(-0.1, 1.7, -0.2)
17;139.735;-1.636289;-1.48317;0;0;0;-16.73825;-0.8670551;(-0.1, 1.7, -0.2)
18;139.761;-1.847628;-1.454717;0;0;0;-15.98846;-0.7488096;(-0.1, 1.7, -0.2)
19;139.776;-1.953544;-1.459547;0;0;0;-15.59479;-0.6892932;(-0.1, 1.7, -0.2)
20;139.792;-2.321113;-1.433323;0;0;0;-15.12628;-0.6196286;(-0.1, 1.7, -0.2)
21;139.820;-2.17154;-1.418339;0;0;0;-14.29568;-0.498172;(-0.1, 1.7, -0.2)
22;139.888;0.5903417;-2.571195;0;0;0;-13.36655;-0.3703044;(-0.1, 1.7, -0.2)
23;139.902;0.682285;-2.606481;0;0;0;-12.47113;-0.2562623;(-0.1, 1.7, -0.2)
24;139.919;0.08093682;-2.857723;0;0;0;-11.15936;-0.1090544;(-0.1, 1.7, -0.2)
25;139.936;1.066611;-2.974412;1;1;1;-10.75192;-0.06737898;(-0.1, 1.7, -0.2)SaccadeStart;
26;139.961;1.204493;-3.014312;0;0;0;-9.923126;0.01037598;(-0.1, 1.7, -0.2)
27;139.976;1.252989;-3.00767;0;0;0;-9.524597;0.0369873;(-0.1, 1.7, -0.2)
28;139.990;1.094809;-3.22196;0;0;0;-9.093567;0.05319214;(-0.1, 1.7, -0.2)
29;140.018;1.190469;-3.238762;0;0;0;-8.271973;0.06845093;(-0.1, 1.7, -0.2)
30;140.033;5.961833;-2.363012;1;1;1;-7.860596;0.07440186;(-0.1, 1.7, -0.2)SaccadeStart;
31;140.050;5.914729;-2.367702;0;0;0;-7.42218;0.08062744;(-0.1, 1.7, -0.2)
32;140.076;6.195245;-2.381919;0;0;0;-6.602814;0.1088257;(-0.1, 1.7, -0.2)
33;140.091;7.008476;-2.391184;1;1;1;-6.194275;0.1332092;(-0.1, 1.7, -0.2)SaccadeStart;
34;140.120;7.398289;-2.397028;0;0;0;-5.356598;0.2015686;(-0.1, 1.7, -0.2)
35;140.148;1.824523;-2.101504;1;1;1;-4.535889;0.2886047;(-0.1, 1.7, -0.2)SaccadeStart;
36;140.163;1.9943;-2.283256;0;0;0;-4.153687;0.3331909;(-0.1, 1.7, -0.2)
37;140.190;1.834415;-2.371557;0;0;0;-3.39743;0.4331665;(-0.1, 1.7, -0.2)
38;140.206;2.04039;-2.334026;0;0;0;-3.048828;0.4840393;(-0.1, 1.7, -0.2)
39;140.235;2.078729;-2.319892;0;0;0;-2.363098;0.5928955;(-0.1, 1.7, -0.2)
40;140.261;2.048653;-2.316765;0;0;0;-1.75119;0.6924133;(-0.1, 1.7, -0.2)
41;140.292;2.099351;-2.40188;0;0;0;-1.180969;0.7779846;(-0.1, 1.7, -0.2)
42;140.318;2.118469;-2.442049;0;0;0;-0.6352234;0.8395691;(-0.1, 1.7, -0.2)
43;140.334;1.864306;-2.580469;0;0;0;-0.3949585;0.8626709;(-0.1, 1.7, -0.2)
44;140.408;1.830111;-2.64634;0;0;0;0.04440265;0.9036255;(0.0, 1.7, -0.2)
45;140.423;1.736718;-2.63164;0;0;0;0.3960849;0.9283752;(0.0, 1.7, -0.2)
46;140.461;1.73191;-2.467283;0;0;0;0.8625846;0.9049988;(0.0, 1.7, -0.2)
47;140.476;2.059225;-2.445554;0;0;0;0.8878236;0.9038086;(0.0, 1.7, -0.2)
48;140.492;2.067065;-2.44919;0;0;0;0.8937917;0.9082031;(0.0, 1.7, -0.2)
49;140.519;2.071044;-2.457521;0;0;0;0.8682526;0.9265137;(0.0, 1.7, -0.2)
50;140.548;2.070851;-2.460124;0;0;0;0.8173615;0.9487305;(0.0, 1.7, -0.2)
51;140.579;2.021013;-2.467377;0;0;0;0.7708229;0.9622192;(0.0, 1.7, -0.2)
52;140.606;2.056327;-2.418727;0;0;0;0.7338165;0.9613037;(0.0, 1.7, -0.2)
53;140.632;1.478236;-2.28653;0;0;0;0.7092664;0.955719;(0.0, 1.7, -0.2)
54;140.648;1.351066;-2.337113;0;0;0;0.6998652;0.9515076;(0.0, 1.7, -0.2)
55;140.675;1.264652;-2.364333;0;0;0;0.6845509;0.9473267;(0.0, 1.7, -0.2)
56;140.690;1.174242;-2.441688;0;0;0;0.6780393;0.9470215;(0.0, 1.7, -0.2)
57;140.707;1.162065;-2.502486;0;0;0;0.6699885;0.9445496;(0.0, 1.7, -0.2)
58;140.734;1.398626;-2.296751;0;0;0;0.6579406;0.9425659;(0.0, 1.7, -0.2)
59;140.762;1.377891;-2.306475;0;0;0;0.6435106;0.9499512;(0.0, 1.7, -0.2)
