CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
4.98;totalGazeArea: 3.37;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
