Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;5.621547;-47.4029;0;0;1;47.47672;13.70499;(-0.2, 1.9, 0.5)
4;0.677;42.83017;16.22314;1;0;1;-7.105255;2.286987;(-0.1, 1.6, -0.2)SaccadeStart;
5;0.830;-8.166561;11.35793;0;1;1;-0.6590881;1.894531;(-0.1, 1.5, 0.0)
6;0.914;-2.263184;5.894492;1;0;1;-7.614349;1.90097;(-0.1, 1.7, -0.1)SaccadeStart;
7;0.945;-14.58182;7.522036;0;1;1;-7.567413;1.941254;(-0.1, 1.7, -0.1)
8;0.974;-14.58775;7.653411;1;0;1;-7.434967;1.869995;(-0.1, 1.7, -0.1)SaccadeStart;
9;1.002;-14.54781;7.586133;0;0;1;-7.383606;1.843323;(-0.1, 1.7, -0.1)
10;1.094;-14.39952;7.377321;1;0;1;-7.345825;1.819519;(-0.1, 1.7, -0.1)SaccadeStart;
11;1.122;-13.73443;6.46682;1;0;1;-7.334076;1.80365;(-0.1, 1.7, -0.1)
12;1.164;-14.06755;6.240804;0;0;1;-7.330353;1.727814;(-0.1, 1.7, -0.1)
13;1.244;-14.25398;6.299738;1;1;1;-7.334137;1.704895;(-0.1, 1.7, -0.1)SaccadeStart;
14;1.271;-14.17729;6.444098;0;0;1;-7.344788;1.676727;(-0.1, 1.7, -0.1)
15;1.300;-14.64658;7.288494;1;0;1;-7.334991;1.655121;(-0.1, 1.7, -0.1)SaccadeStart;
16;1.328;-14.56227;6.742054;0;0;1;-7.306335;1.642517;(-0.1, 1.7, -0.1)
17;1.414;-14.57913;6.721277;0;0;0;-7.267822;1.645203;(-0.1, 1.7, -0.1)
18;1.441;-14.68697;6.733258;1;1;1;-7.207367;1.681946;(-0.1, 1.7, -0.1)SaccadeStart;
19;1.469;-14.75293;6.950122;0;0;1;-7.106812;1.717072;(-0.1, 1.7, -0.1)
20;1.499;-15.21503;7.926577;1;0;1;-7.069641;1.736664;(-0.1, 1.7, -0.1)SaccadeStart;
