CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
53.80;totalGazeArea: 18.51;averageGazeArea1: 1.81;averageGazeArea3: 3.77;averageGazeArea5: 5.09;averageGazeArea10: 7.32;
1;(4.4, 0.0, 21.7);19.14;1;
