Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;359.562;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;359.562;-7.413129;-34.70573;1;1;1;4.293758;-1.744391;(0.4, 1.6, -0.1)SaccadeStart;
3;359.582;2.105684;-2.629683;0;0;1;2.904354;-0.5269967;(0.4, 1.6, -0.1)
4;359.638;0.4555083;-1.135229;0;0;0;2.559264;-0.3440262;(0.4, 1.6, -0.1)
5;359.656;-0.4670481;-0.5346845;1;0;1;2.477634;-0.2679056;(0.4, 1.6, -0.1)SaccadeStart;
6;359.673;-0.5359437;-0.4619714;0;0;0;2.192338;-0.08604573;(0.4, 1.6, -0.1)
7;359.689;-0.8240357;-0.2668458;0;0;0;2.089175;-0.05803094;(0.4, 1.6, -0.1)
8;359.718;-0.9178026;-0.2387348;0;0;0;1.846359;-0.03467596;(0.4, 1.6, -0.1)
9;359.746;-1.162892;-0.2131822;0;0;0;1.543013;-0.08044957;(0.4, 1.6, -0.1)
10;359.772;-1.461593;-0.2627556;0;0;0;1.237821;-0.2021963;(0.4, 1.6, -0.1)
11;359.788;-1.765829;-0.3765962;0;0;0;1.069357;-0.2895282;(0.4, 1.6, -0.1)
12;359.803;-1.932108;-0.4612836;0;0;0;0.9120503;-0.3846828;(0.4, 1.6, -0.1)
13;359.831;-2.088454;-0.5537475;0;0;0;0.6110309;-0.6135792;(0.4, 1.6, -0.1)
14;359.861;-1.285855;-0.5266545;0;0;0;0.3757236;-0.8483309;(0.4, 1.6, -0.1)
15;359.887;-4.009377;-8.316402;1;0;1;0.1954207;-1.066499;(0.4, 1.6, -0.1)SaccadeStart;
16;359.903;-6.227139;-7.288771;0;0;1;0.134411;-1.156334;(0.4, 1.6, -0.1)
17;359.930;-6.255962;-7.15527;0;0;0;0.05800614;-1.316128;(0.4, 1.6, -0.1)
18;359.946;-6.280849;-7.130273;0;0;0;0.0349449;-1.377669;(0.4, 1.6, -0.1)
19;359.974;-6.296367;-7.117965;0;0;0;-0.02337646;-1.451167;(0.4, 1.6, -0.1)
20;359.989;-6.317433;-7.05902;0;0;0;-0.06811523;-1.466186;(0.4, 1.6, -0.1)
21;360.016;-6.331953;-7.049893;0;0;0;-0.2217102;-1.488917;(0.4, 1.6, -0.1)
22;360.031;-6.382747;-7.064204;0;0;0;-0.3406067;-1.502754;(0.4, 1.6, -0.1)
23;360.059;-6.436919;-7.053874;0;0;0;-0.6290283;-1.509543;(0.4, 1.6, -0.1)
24;360.076;-9.044912;-5.614947;1;0;1;-0.8171692;-1.504334;(0.4, 1.6, -0.1)SaccadeStart;
25;360.103;-9.060688;-5.60101;0;0;0;-1.221985;-1.52043;(0.4, 1.6, -0.1)
26;360.162;-9.029568;-5.572124;0;0;0;-1.709625;-1.597643;(0.4, 1.6, -0.1)
27;360.183;-9.027283;-5.571123;0;0;0;-1.96759;-1.651795;(0.4, 1.6, -0.1)
28;360.203;-8.317984;-5.455808;0;0;0;-3.153412;-1.799449;(0.4, 1.6, -0.1)
29;360.233;-9.046036;-5.581876;0;0;0;-3.792572;-1.655981;(0.4, 1.6, -0.1)
30;360.246;-8.988641;-5.644378;0;0;0;-4.089844;-1.546954;(0.4, 1.6, -0.1)
31;360.275;-9.045212;-5.629461;0;0;0;-4.680756;-1.302386;(0.4, 1.6, -0.1)
32;360.304;-9.454;-5.480878;0;0;0;-5.236481;-1.057441;(0.4, 1.6, -0.1)
33;360.344;-9.648004;-5.365705;0;0;0;-5.792938;-0.7953277;(0.4, 1.6, -0.1)
34;360.362;-9.545784;-5.33177;0;0;0;-6.28186;-0.4948951;(0.4, 1.6, -0.1)
35;360.407;-9.715798;-5.299927;0;0;0;-6.741943;-0.1945062;(0.4, 1.6, -0.1)
36;360.431;-9.885165;-5.194838;0;0;0;-7.30069;0.2543335;(0.4, 1.6, -0.1)
37;360.470;-10.04292;-5.080748;0;0;0;-7.564423;0.5128784;(0.4, 1.6, -0.1)
38;360.489;-9.961269;-5.133566;0;0;0;-7.75885;0.7479248;(0.4, 1.6, -0.1)
39;360.520;-10.15913;-4.919997;0;0;0;-7.859131;0.8998718;(0.4, 1.7, -0.1)
40;360.546;-10.26697;-5.0802;0;0;0;-7.853851;0.9205627;(0.4, 1.7, -0.1)
41;360.589;-10.30133;-4.847307;0;0;0;-7.762726;0.7836609;(0.4, 1.7, -0.1)
42;360.618;-10.5831;-4.406269;0;0;0;-7.527496;0.2044067;(0.4, 1.7, -0.1)
43;360.696;-10.47623;-4.613798;0;0;0;-7.323303;-0.4277842;(0.4, 1.7, -0.1)
44;360.721;-10.49891;-4.568697;0;0;0;-7.118713;-1.075526;(0.4, 1.7, -0.1)
45;360.747;-9.609583;-5.886363;1;0;1;-6.662567;-2.1325;(0.4, 1.6, -0.1)SaccadeStart;
46;360.775;-9.285382;-6.675164;0;0;0;-6.511169;-2.380181;(0.4, 1.6, -0.1)
47;360.803;-9.194201;-6.893305;0;0;0;-6.355896;-2.503201;(0.4, 1.6, -0.1)
48;360.830;-9.079523;-7.20779;0;0;0;-6.19223;-2.515488;(0.4, 1.6, -0.1)
49;360.846;-8.967583;-7.468174;0;0;0;-6.115356;-2.495992;(0.4, 1.6, -0.1)
50;360.873;-8.914684;-7.529869;0;0;0;-5.968292;-2.390134;(0.4, 1.6, -0.1)
51;360.888;-8.833593;-7.688552;0;0;0;-5.903137;-2.318605;(0.4, 1.6, -0.1)
52;360.916;-8.787231;-7.705796;0;0;0;-5.804474;-2.187847;(0.4, 1.6, -0.1)
53;360.930;-8.671791;-7.752668;0;0;0;-5.772308;-2.135754;(0.4, 1.6, -0.1)
54;360.945;-8.595121;-7.770017;0;0;0;-5.759705;-2.103362;(0.4, 1.6, -0.1)
55;360.974;-8.550645;-7.762455;0;0;0;-5.765991;-2.09119;(0.4, 1.6, -0.1)
56;360.988;-7.985888;-7.589301;0;0;0;-5.78302;-2.107049;(0.4, 1.6, -0.1)
57;361.015;-7.999156;-7.608964;0;0;0;-5.829315;-2.165211;(0.4, 1.6, -0.1)
58;361.030;-8.038887;-7.665919;0;0;0;-5.853821;-2.205052;(0.4, 1.6, -0.1)
59;361.043;-8.061393;-7.709947;0;0;0;-5.868927;-2.245945;(0.4, 1.6, -0.1)
60;361.058;-8.070411;-7.75292;0;0;0;-5.869263;-2.279177;(0.4, 1.6, -0.1)
61;361.072;-8.068146;-7.790635;0;0;0;-5.854034;-2.289548;(0.4, 1.6, -0.1)
62;361.086;-8.040499;-7.801974;0;0;0;-5.828766;-2.274807;(0.4, 1.6, -0.1)
63;361.101;-8.008322;-7.791556;0;0;0;-5.803772;-2.238114;(0.4, 1.6, -0.1)
64;361.116;-7.980113;-7.754271;0;0;0;-5.782776;-2.187892;(0.4, 1.6, -0.1)
65;361.128;-7.957685;-7.705071;0;0;0;-5.772217;-2.134652;(0.4, 1.6, -0.1)
66;361.144;-7.941639;-7.652251;0;0;0;-5.770569;-2.091435;(0.4, 1.6, -0.1)
67;361.185;-7.939821;-7.614186;0;0;0;-5.771179;-2.062751;(0.4, 1.6, -0.1)
68;361.203;-7.936278;-7.586046;0;0;0;-5.771393;-2.043652;(0.4, 1.6, -0.1)
69;361.230;-7.936847;-7.570844;0;0;0;-5.739014;-1.961455;(0.4, 1.6, -0.1)
70;361.245;-7.906425;-7.48249;0;0;0;-5.717987;-1.955924;(0.4, 1.6, -0.1)
71;361.272;-7.88953;-7.477878;0;0;0;-5.648804;-1.933127;(0.4, 1.6, -0.1)
72;361.287;-8.409002;-7.699715;0;0;0;-5.608276;-1.917603;(0.4, 1.6, -0.1)
73;361.301;-8.379638;-7.685121;0;0;0;-5.561371;-1.898406;(0.4, 1.6, -0.1)
74;361.315;-1.721979;-4.439794;1;0;1;-5.506226;-1.870444;(0.4, 1.6, -0.1)SaccadeStart;
75;361.329;-4.213361;-2.663643;0;0;1;-5.441223;-1.832319;(0.4, 1.6, -0.1)
76;361.345;-3.476928;-2.187406;1;0;1;-5.37561;-1.799117;(0.4, 1.6, -0.1)SaccadeStart;
77;361.373;-3.478888;-2.16018;0;0;0;-5.225769;-1.761748;(0.4, 1.6, -0.1)
78;361.390;-3.10791;-1.981867;0;0;0;-5.146423;-1.757668;(0.4, 1.6, -0.1)
79;361.415;-2.969217;-2.047568;0;0;0;-5.025757;-1.774729;(0.4, 1.6, -0.1)
80;361.430;-2.948202;-2.063689;0;0;0;-4.983765;-1.774763;(0.4, 1.6, -0.1)
81;361.444;-3.65385;-2.017519;0;0;0;-4.960876;-1.773592;(0.4, 1.6, -0.1)
82;361.460;-3.39895;-2.372741;0;0;0;-4.944336;-1.782195;(0.4, 1.6, -0.1)
83;361.488;-3.411513;-2.33847;0;0;0;-4.91983;-1.833664;(0.4, 1.6, -0.1)
84;361.516;-3.845895;-1.860587;0;0;0;-4.891296;-1.91189;(0.4, 1.6, -0.1)
85;361.543;-4.029616;-1.447655;0;0;0;-4.872986;-1.961685;(0.4, 1.6, -0.1)
86;361.587;-4.862416;-1.390098;0;0;0;-4.847076;-2.063082;(0.4, 1.6, -0.1)
87;361.604;-5.128945;-1.316461;0;0;0;-4.828674;-2.260198;(0.4, 1.6, -0.1)
88;361.631;-5.128826;-1.455032;0;0;0;-4.830963;-2.417572;(0.4, 1.6, -0.1)
89;361.647;-5.32566;-1.675227;0;0;0;-4.84079;-2.48653;(0.4, 1.6, -0.1)
90;361.705;-5.330222;-1.687673;0;0;0;-4.876801;-2.571016;(0.4, 1.6, -0.1)
91;361.726;-5.381945;-1.633745;0;0;0;-4.900482;-2.597526;(0.4, 1.6, -0.1)
92;361.745;-5.535978;-1.719617;0;0;0;-4.99411;-2.684183;(0.4, 1.6, -0.1)
93;361.774;-5.582269;-1.778829;0;0;0;-5.030212;-2.700297;(0.4, 1.6, -0.1)
94;361.791;-5.592707;-1.779461;0;0;0;-5.044647;-2.71451;(0.4, 1.6, -0.1)
95;361.815;-5.779156;-1.709769;0;0;0;-5.060669;-2.766927;(0.4, 1.6, -0.1)
96;361.830;-7.149353;-1.182976;1;0;1;-5.061737;-2.812568;(0.4, 1.6, -0.1)SaccadeStart;
97;361.844;-7.66766;-0.6672671;0;0;1;-5.058441;-2.87372;(0.4, 1.6, -0.1)
98;361.860;-8.200672;-0.1589127;0;0;0;-5.0513;-2.938158;(0.4, 1.6, -0.1)
99;361.888;-8.284523;-0.01511447;0;0;0;-5.034912;-3.074537;(0.4, 1.6, -0.1)
100;361.915;-7.26914;-0.4074322;0;0;0;-5.021942;-3.220415;(0.4, 1.6, -0.1)
101;361.930;-7.995688;-0.736154;1;0;1;-5.019684;-3.313418;(0.4, 1.6, -0.1)SaccadeStart;
102;361.945;-8.017242;-0.6423349;0;0;0;-5.02124;-3.430454;(0.4, 1.6, -0.1)
103;361.973;-7.894333;-0.5337784;0;0;0;-5.024384;-3.67556;(0.4, 1.6, -0.1)
104;361.987;-7.724772;-0.2500069;0;0;0;-5.014282;-3.793196;(0.4, 1.6, -0.1)
105;362.018;-7.668719;-0.522709;0;0;0;-4.958588;-4.018608;(0.4, 1.6, -0.1)
106;362.043;-7.445553;-0.5203323;0;0;0;-4.88208;-4.272473;(0.4, 1.6, -0.1)
107;362.057;-7.425463;-0.5911669;0;0;0;-4.853363;-4.40446;(0.4, 1.6, -0.1)
108;362.072;-7.405619;-0.7288086;0;0;0;-4.83902;-4.533363;(0.4, 1.6, -0.1)
109;362.085;-7.388101;-0.8570188;0;0;0;-4.843903;-4.660591;(0.4, 1.6, -0.1)
110;362.101;-7.39503;-0.9873655;0;0;0;-4.866913;-4.766372;(0.4, 1.6, -0.1)
111;362.113;-7.415717;-1.091405;0;0;0;-4.904419;-4.85616;(0.4, 1.6, -0.1)
