Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;0;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.476;0;0;-0.14;-44.26;-16.626;27.072;0.034;73.21;
3;0.565;0;2;-11.37;11.27;-6.954;3.651;0.041;8.80;
4;0.810;1;0;-5.85;1.87;-9.756;1.511;0.028;3.92;
5;0.865;0;0;-11.66;1.08;7.701;-14.338;0.028;24.75;
6;1.297;0;0;4.28;-9.11;3.896;-4.420;0.029;4.71;
7;1.553;0;0;4.87;-1.90;3.515;2.419;0.028;4.53;
8;1.809;0;0;4.89;2.75;6.869;-0.791;0.028;4.05;
9;4.239;0;0;5.85;-0.10;5.940;-4.607;0.031;4.51;
10;4.439;0;0;6.25;-4.76;6.670;-11.520;0.032;6.77;
11;4.668;0;2;6.70;-16.04;8.471;-17.853;0.026;2.53;
12;4.850;1;2;8.85;-19.67;5.564;-18.870;0.030;3.38;
13;4.908;1;0;1.43;-14.74;-10.962;-17.497;0.028;12.70;
14;5.022;1;0;-3.91;-14.03;-7.024;-13.795;0.043;3.12;
15;5.445;0;0;-6.46;-16.77;-9.377;-11.956;0.037;5.63;
16;5.609;1;2;-10.58;-8.42;-14.553;-9.105;0.028;4.03;
17;6.394;0;0;-15.66;-9.60;-10.984;-4.720;0.060;6.76;
18;6.596;1;0;-10.28;-1.88;-2.922;-3.202;0.026;7.48;
19;6.652;1;0;3.34;-2.09;7.719;-3.190;0.041;4.52;
20;7.080;0;0;8.91;-5.32;23.566;-10.455;0.085;15.53;
21;7.194;0;3;25.37;-11.20;7.999;-5.377;0.028;18.32;
22;7.341;0;2;9.21;-5.23;27.886;-13.311;0.028;20.34;
23;7.396;0;2;22.32;0.04;15.022;8.481;0.060;11.16;
24;7.484;1;2;13.30;9.19;9.876;9.510;0.027;3.44;
25;7.653;0;0;10.12;10.36;1.663;14.694;0.027;9.50;
26;7.780;1;0;-6.04;14.81;-14.153;13.223;0.058;8.27;
27;7.893;0;0;-18.63;11.62;-20.927;7.098;0.058;5.07;
28;7.979;0;0;-20.54;4.74;-9.920;-15.364;0.158;22.74;
29;8.251;0;0;-8.14;-15.19;-3.915;-13.151;0.029;4.69;
30;8.319;0;0;5.82;-16.39;14.393;-13.367;0.034;9.09;
31;8.556;0;0;16.51;-14.78;19.869;-7.786;0.026;7.76;
32;8.610;0;0;19.78;3.64;17.030;14.756;0.055;11.45;
33;8.691;1;0;14.19;16.72;-4.621;21.717;0.129;19.46;
34;8.879;1;2;-6.35;21.41;-9.313;21.432;0.028;2.96;
35;8.936;1;2;-10.80;21.26;-14.248;21.055;0.028;3.45;
36;9.093;0;2;-19.67;18.17;-22.013;14.619;0.031;4.25;
37;9.179;0;0;-22.60;12.36;-20.806;9.039;0.030;3.77;
38;9.269;0;2;-18.96;4.29;-13.938;-7.182;0.055;12.52;
39;9.408;0;0;-13.86;-9.20;-10.937;-10.968;0.036;3.42;
40;9.468;1;0;-0.96;-15.80;11.629;-17.323;0.056;12.68;
41;9.666;0;0;14.14;-17.17;18.375;-14.062;0.030;5.25;
42;9.725;0;0;21.03;-6.31;17.411;16.002;0.113;22.61;
43;9.865;0;2;16.19;19.23;15.200;21.297;0.031;2.29;
44;9.924;1;0;13.66;22.31;5.933;24.223;0.054;7.96;
45;10.007;1;0;3.02;24.65;-0.728;25.767;0.045;3.91;
46;10.153;1;0;-6.64;26.16;-12.358;24.316;0.030;6.00;
47;10.236;0;0;-16.78;22.05;-24.056;13.077;0.085;11.55;
48;10.468;0;0;-25.92;5.97;-25.751;2.980;0.024;3.00;
49;10.565;0;0;-25.98;-3.58;-23.988;-7.151;0.028;4.09;
50;10.623;0;2;-21.13;-10.12;-12.461;-13.185;0.057;9.20;
51;10.709;1;0;-3.97;-15.45;22.580;-19.499;0.114;26.86;
52;11.096;0;0;26.70;-16.42;30.878;0.753;0.028;17.68;
53;11.151;0;0;30.96;7.89;29.448;12.279;0.030;4.64;
