Timestamp;Total_Angles_x;Total_Angles_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.02000;0;-35.91512;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.35333;6.924277;-37.38556;(-0.28, 1.40, 0.40);(1.89, 313.28, 6.12);Pattern 1 saccade;
0.60384;-41.57259;-15.78867;(-0.20, 1.41, 0.44);(358.03, 348.10, 358.42);Pattern 1 saccade;
0.69406;-8.795532;-12.49209;(-0.18, 1.41, 0.44);(358.15, 358.36, 358.43);No pattern saccade;
0.74689;1.745937;-12.61884;(-0.18, 1.41, 0.44);(358.09, 358.40, 358.52);Pattern 1 saccade;
0.80470;1.80047;-12.55162;(-0.18, 1.41, 0.44);(358.15, 358.43, 358.57);Pattern 1 saccade;
0.86255;1.843789;-12.61463;(-0.18, 1.41, 0.44);(358.19, 358.38, 358.61);
0.89808;1.808834;-12.64923;(-0.18, 1.41, 0.44);(358.14, 358.46, 358.62);
0.94235;-2.568029;-15.9943;(0.00, 1.55, 0.42);(358.08, 354.17, 358.59);
0.98483;-2.331928;-12.54696;(0.00, 1.55, 0.42);(358.03, 354.16, 358.54);No pattern saccade;
1.04280;-2.356763;-12.49993;(0.00, 1.55, 0.42);(357.99, 354.18, 358.49);No pattern saccade;
1.10430;-2.34444;-12.46376;(0.00, 1.55, 0.42);(357.99, 354.19, 358.45);
1.16092;-2.346027;-12.46653;(0.00, 1.56, 0.42);(358.04, 354.21, 358.43);
1.23320;-2.335356;-12.51273;(0.00, 1.56, 0.42);(357.94, 354.18, 358.35);
1.26893;-2.386139;-12.41659;(0.00, 1.56, 0.42);(357.93, 354.17, 358.32);
1.31677;-2.398598;-12.40248;(0.00, 1.56, 0.42);(357.92, 354.14, 358.21);
1.37605;-2.459335;-12.40349;(0.00, 1.56, 0.42);(357.94, 354.03, 358.18);
1.41396;-2.573421;-12.42355;(0.00, 1.56, 0.42);(357.89, 353.98, 358.17);
1.45580;-2.625305;-12.38127;(0.00, 1.56, 0.42);(357.83, 354.08, 358.10);
1.50006;-2.545733;-12.30601;(0.00, 1.56, 0.42);(357.84, 354.09, 358.06);
1.56356;-2.543093;-12.31993;(0.00, 1.55, 0.42);(357.86, 353.97, 358.03);
1.60004;-2.66766;-12.3413;(0.00, 1.55, 0.42);(357.81, 353.88, 358.00);
1.64164;-2.767776;-12.29931;(0.00, 1.55, 0.42);(357.81, 354.00, 357.99);
1.68649;-2.649022;-12.30486;(0.00, 1.55, 0.42);(357.79, 353.99, 357.96);
1.74728;-2.675013;-12.28963;(0.00, 1.55, 0.42);(357.81, 353.98, 357.95);
1.78642;-2.682247;-12.31721;(0.00, 1.55, 0.42);(357.83, 353.98, 357.93);
1.82640;-2.687032;-12.33793;(0.00, 1.55, 0.42);(357.77, 353.98, 357.89);
1.87287;-2.695951;-12.27529;(0.00, 1.56, 0.42);(357.74, 354.02, 357.87);
1.93065;-2.668243;-12.25526;(0.00, 1.56, 0.42);(357.75, 354.00, 357.85);
1.96909;-2.684784;-12.25668;(0.00, 1.56, 0.42);(357.68, 354.02, 357.80);
2.01590;-2.683989;-12.19743;(0.00, 1.56, 0.42);(357.68, 353.98, 357.78);
2.06913;-2.720075;-12.1911;(0.00, 1.56, 0.42);(357.68, 354.01, 357.77);
2.12954;-2.692999;-12.19353;(0.00, 1.56, 0.42);(357.67, 354.01, 357.78);
2.16998;-2.696785;-12.18294;(0.00, 1.56, 0.42);(357.65, 354.01, 357.77);
2.21462;-2.693169;-12.1636;(0.00, 1.56, 0.42);(357.60, 354.03, 357.78);
2.25647;-2.681527;-12.10454;(0.00, 1.56, 0.42);(357.57, 353.99, 357.76);
2.31870;-2.725194;-12.08175;(0.00, 1.56, 0.42);(357.58, 354.00, 357.79);
2.35497;-2.707385;-12.08528;(0.00, 1.56, 0.42);(357.56, 353.98, 357.81);
2.39888;-2.714993;-12.06601;(0.00, 1.56, 0.42);(357.53, 354.03, 357.79);
2.44399;-2.680242;-12.03096;(0.00, 1.56, 0.42);(357.53, 353.99, 357.78);
2.51154;-2.719552;-12.03303;(0.00, 1.56, 0.42);(357.55, 353.98, 357.81);
2.55493;-2.719496;-12.05239;(0.00, 1.56, 0.42);(357.56, 354.01, 357.81);
2.60034;-2.690203;-12.06387;(0.00, 1.56, 0.42);(357.50, 353.95, 357.79);
2.66335;-2.752836;-12.01179;(0.00, 1.56, 0.42);(357.45, 353.95, 357.80);
2.69974;-2.758319;-11.96127;(0.00, 1.56, 0.42);(357.42, 354.01, 357.80);
2.74000;-2.698442;-11.92129;(0.00, 1.56, 0.42);(357.41, 354.05, 357.83);
2.78491;-2.644207;-11.91872;(0.00, 1.56, 0.42);(357.39, 354.04, 357.78);
2.84320;-2.667231;-11.89475;(0.00, 1.56, 0.42);(357.39, 353.96, 357.77);
2.88728;-2.75876;-11.89703;(0.00, 1.56, 0.42);(357.39, 353.93, 357.79);
2.92631;-2.776707;-11.89449;(0.00, 1.56, 0.42);(357.36, 354.06, 357.84);
2.97110;-2.631748;-11.8654;(0.00, 1.56, 0.42);(357.34, 354.09, 357.85);
3.03559;-2.610829;-11.83952;(0.00, 1.56, 0.42);(357.38, 354.04, 357.85);
3.08379;-2.651597;-11.88572;(0.00, 1.56, 0.42);(357.41, 354.02, 357.87);
3.11698;-2.667491;-11.91625;(0.00, 1.56, 0.42);(357.35, 354.04, 357.87);
3.15681;-2.646856;-11.85175;(0.00, 1.56, 0.42);(357.33, 354.07, 357.88);
