Saccade_Number;Start_Time;Left-Right_Saccade;Left-Right_Saccade_percentage;Radial_Saccade;Radial_Saccade_percentage;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.545;0;0;0;0;-4.94;23.81;-18.36;32.93;23.530;-7.602;11.969;1.591;0.058;42.39;
2;0.642;1;0.5;0;0;25.01;2.34;23.42;11.52;12.186;3.928;10.603;13.112;0.056;12.92;
3;0.810;1;0.6666667;0;0;11.74;0.82;-4.00;10.09;26.255;-3.723;10.537;5.570;0.015;15.20;
4;0.840;0;0.5;0;0;22.05;-9.92;6.36;-0.60;21.776;-13.873;6.113;-4.539;0.018;3.97;
5;1.913;0;0.4;0;0;5.08;-11.05;19.64;-16.60;3.007;-8.797;18.561;-14.838;0.058;3.07;
6;2.646;0;0.3333333;0;0;0.79;-8.99;13.96;-17.28;2.203;-8.462;16.102;-17.588;0.025;1.51;
7;3.841;1;0.4285714;0;0;-12.11;-14.38;5.48;-20.84;-4.071;-13.722;9.754;-19.426;0.075;8.06;
8;3.972;0;0.375;0;0;-5.89;-16.56;5.10;-21.75;-5.398;-14.845;4.208;-19.826;0.024;1.79;
9;4.068;1;0.4444444;0;0;-3.72;-12.44;2.33;-17.19;-2.304;-12.465;2.968;-17.220;0.016;1.42;
10;4.113;0;0.4;0;0;-0.27;-22.08;3.54;-26.88;7.302;-15.311;10.412;-20.135;0.059;10.16;
11;4.245;1;0.4545455;0;0;4.86;-14.65;2.70;-19.87;7.403;-14.272;4.655;-19.529;0.015;2.57;
12;4.497;0;0.4166667;0;0;18.43;-12.67;7.27;-18.10;15.587;-11.514;4.021;-16.999;0.013;3.07;
13;4.553;1;0.4615385;0;0;17.35;-11.38;4.51;-17.14;27.469;-13.540;12.885;-19.921;0.058;10.35;
14;5.268;1;0.5;0;0;30.47;-12.95;19.78;-18.38;4.630;-14.035;-5.788;-19.404;0.015;25.86;
15;5.299;0;0.4666667;0;0;29.26;-17.55;19.02;-22.86;30.229;-11.999;20.165;-17.161;0.028;5.64;
16;5.657;1;0.5;0;0;33.61;-15.10;20.12;-18.84;28.505;-16.693;16.336;-20.495;0.067;5.34;
17;5.741;0;0.4705882;0;0;19.97;-14.40;9.72;-18.30;19.940;-12.927;15.496;-17.173;0.029;1.47;
18;5.841;0;0.4444444;0;0;14.98;-12.74;19.50;-17.60;17.158;-14.733;25.163;-19.873;0.029;2.95;
19;5.899;0;0.4210526;0;0;14.55;-12.90;25.96;-18.34;15.264;-14.823;29.679;-20.500;0.026;2.05;
20;5.955;1;0.45;0;0;6.86;-14.14;24.04;-20.01;1.973;-14.718;24.537;-20.651;0.090;4.92;
21;6.127;1;0.4761905;0;0;-0.13;-14.70;27.07;-19.99;-4.525;-15.466;24.546;-20.401;0.056;4.46;
22;6.294;1;0.5;0;0;-4.03;-14.59;27.76;-19.53;-5.713;-14.509;26.369;-19.472;0.018;1.68;
