CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
40.98;totalGazeArea: 15.96;averageGazeArea1: 1.98;averageGazeArea3: 4.38;averageGazeArea5: 5.93;averageGazeArea10: 8.44;
1;(6.1, 0.0, 3.4);13.16;0;
2;(6.1, 0.0, -0.3);16.44;0;
3;(6.0, 0.0, -2.7);18.68;0;
