Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
5.68378;5.619675;-2.800301;1.443116;-2.850339;(-0.32, 1.63, 0.49);(2.85, 1.44, 0.53);
5.71860;5.619705;-2.801886;1.44407;-2.850844;(-0.32, 1.63, 0.49);(2.85, 1.44, 0.52);
5.76134;5.620837;-2.802437;1.444749;-2.852768;(-0.32, 1.63, 0.49);(2.85, 1.44, 0.53);
5.80818;5.621406;-2.804498;1.446433;-2.85097;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
5.87512;5.623233;-2.802604;1.446718;-2.850821;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
5.91714;5.623505;-2.802338;1.443334;-2.851341;(-0.32, 1.63, 0.49);(2.85, 1.44, 0.52);
5.96295;5.620008;-2.803035;1.444508;-2.851438;(-0.32, 1.63, 0.49);(2.85, 1.44, 0.52);
6.02769;5.621245;-2.803205;1.443613;-2.850477;(-0.32, 1.63, 0.49);(2.85, 1.44, 0.52);
6.09696;5.620119;-2.802264;1.447453;-2.850465;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.52);
6.13771;5.624099;-2.802331;1.449073;-2.849647;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.52);
6.20141;5.625694;-2.801484;1.449354;-2.849304;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.52);
6.24414;5.625967;-2.801251;1.451772;-2.848925;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.52);
6.27663;5.628713;-2.800979;1.44689;-2.846138;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.52);
6.31643;5.623589;-2.798158;1.4484;-2.844845;(-0.32, 1.63, 0.49);(2.84, 1.45, 0.52);
6.38808;5.625278;-2.796818;1.448633;-2.843491;(-0.32, 1.63, 0.49);(2.84, 1.45, 0.52);
6.43092;5.625334;-2.795068;1.450956;-2.846289;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
6.47535;5.627744;-2.797754;1.453157;-2.849158;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
6.54154;5.630135;-2.800567;1.449464;-2.849312;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
6.57618;5.62601;-2.800801;1.453264;-2.84703;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
6.61683;5.629786;-2.798399;1.454883;-2.846083;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.53);
6.65989;5.631168;-2.797551;1.45744;-2.845266;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
6.72385;5.634053;-2.797068;1.455184;-2.843813;(-0.32, 1.63, 0.49);(2.84, 1.46, 0.52);
6.76187;5.631505;-2.795704;1.460797;-2.84485;(-0.32, 1.63, 0.49);(2.84, 1.46, 0.52);
6.80143;5.637813;-2.796874;1.455213;-2.844582;(-0.32, 1.63, 0.49);(2.84, 1.46, 0.52);
6.84554;5.631709;-2.796506;1.459331;-2.846078;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
6.89606;5.636392;-2.798094;1.455836;-2.845425;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
6.93043;5.632476;-2.797245;1.459228;-2.844795;(-0.32, 1.63, 0.49);(2.84, 1.46, 0.53);
6.97683;5.63582;-2.796376;1.461411;-2.846079;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.53);
7.01750;5.637829;-2.797624;1.463534;-2.847636;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.08037;5.640237;-2.799424;1.463632;-2.847462;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.11561;5.640409;-2.799233;1.461637;-2.846924;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.16094;5.638265;-2.798683;1.462779;-2.846823;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.20460;5.639187;-2.798593;1.46309;-2.846426;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.26903;5.639843;-2.798311;1.462987;-2.848819;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.30175;5.63972;-2.800645;1.459996;-2.851002;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.34403;5.636904;-2.803012;1.456675;-2.852254;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.37488;5.633103;-2.804283;1.458347;-2.852509;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.43967;5.635249;-2.804772;1.455854;-2.852141;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.47494;5.632472;-2.80433;1.460056;-2.851844;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.51622;5.637002;-2.803925;1.458512;-2.850553;(-0.32, 1.63, 0.49);(2.85, 1.46, 0.52);
7.56027;5.634793;-2.802211;1.466513;-2.853799;(-0.32, 1.63, 0.49);(2.85, 1.47, 0.52);
7.62610;5.643601;-2.805521;1.460636;-2.855117;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.66343;5.637188;-2.806819;1.46218;-2.855159;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.70137;5.638671;-2.806834;1.460911;-2.856567;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.74498;5.637471;-2.80858;1.461959;-2.85715;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.80940;5.63882;-2.809293;1.458698;-2.856673;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.84417;5.635207;-2.808864;1.461453;-2.855525;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.87522;5.638505;-2.807602;1.456611;-2.857027;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.91729;5.63318;-2.809071;1.460114;-2.8575;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
7.98292;5.636561;-2.809465;1.462407;-2.858204;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
8.01748;5.639164;-2.810292;1.460238;-2.858976;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
8.07530;5.636854;-2.811078;1.459054;-2.860528;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
8.11777;5.635657;-2.812785;1.457807;-2.862206;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.51);
8.16051;5.634864;-2.814756;1.454292;-2.861773;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.52);
8.20183;5.630819;-2.814188;1.457008;-2.86088;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.51);
8.23072;5.633703;-2.813236;1.458633;-2.861831;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
8.27314;5.635386;-2.814205;1.458385;-2.860879;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.52);
8.30375;5.635135;-2.813265;1.455541;-2.858895;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.51);
8.34913;5.632139;-2.811319;1.457241;-2.858334;(-0.32, 1.63, 0.49);(2.86, 1.46, 0.51);
8.38922;5.633949;-2.810862;1.452762;-2.856245;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.51);
8.43173;5.62947;-2.808989;1.451503;-2.855183;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.51);
8.47388;5.628012;-2.808086;1.449033;-2.852938;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.50);
8.51595;5.625537;-2.806214;1.450884;-2.850899;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.50);
8.56320;5.627237;-2.804152;1.454247;-2.852067;(-0.32, 1.63, 0.49);(2.85, 1.45, 0.50);
8.61569;5.630976;-2.805424;1.45196;-2.855311;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.66477;5.628578;-2.80881;1.452427;-2.858506;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.70864;5.629361;-2.812223;1.450461;-2.859592;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.74992;5.627126;-2.813106;1.45354;-2.862733;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.79530;5.630786;-2.816311;1.446816;-2.862952;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.83491;5.623485;-2.816456;1.451583;-2.861579;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.88042;5.628434;-2.814792;1.44954;-2.862067;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.92026;5.626313;-2.815295;1.449777;-2.862272;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.95992;5.626225;-2.815444;1.452151;-2.862687;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
8.99001;5.629097;-2.816028;1.450118;-2.863042;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.03007;5.62673;-2.816271;1.452041;-2.863556;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.08916;5.628845;-2.816832;1.449303;-2.863814;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.13096;5.625992;-2.81724;1.449108;-2.862969;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.17434;5.625635;-2.816447;1.449916;-2.862553;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.21925;5.626509;-2.816137;1.451244;-2.863627;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.26294;5.627923;-2.81725;1.449609;-2.865544;(-0.32, 1.63, 0.49);(2.87, 1.45, 0.49);
9.31106;5.62664;-2.819552;1.446062;-2.863578;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.36812;5.622508;-2.81738;1.449775;-2.863724;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.40644;5.626684;-2.817658;1.447448;-2.863519;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.45238;5.624148;-2.817377;1.447078;-2.864019;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.49606;5.624013;-2.817993;1.445519;-2.864086;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.53211;5.622046;-2.817858;1.450675;-2.866141;(-0.32, 1.63, 0.49);(2.87, 1.45, 0.49);
9.57535;5.627738;-2.820006;1.444912;-2.865432;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.49);
9.62583;5.621514;-2.819364;1.448401;-2.863667;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.69042;5.625254;-2.817556;1.444105;-2.861895;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.49);
9.73143;5.620663;-2.815851;1.448967;-2.861678;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.78363;5.625891;-2.815511;1.446558;-2.862585;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.83840;5.623097;-2.816461;1.450909;-2.861828;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.50);
9.87684;5.62766;-2.81572;1.44832;-2.860173;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.91744;5.624979;-2.8141;1.449025;-2.860694;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
9.96070;5.62577;-2.81479;1.449365;-2.859196;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
10.02266;5.625986;-2.813231;1.450365;-2.858485;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
10.07457;5.627096;-2.812647;1.449796;-2.856795;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
10.11920;5.626514;-2.810913;1.447256;-2.856713;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
10.18324;5.623954;-2.811021;1.449755;-2.856669;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
10.21687;5.626367;-2.810805;1.451096;-2.858133;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.49);
10.24541;5.62776;-2.81239;1.447614;-2.858762;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.48);
10.28980;5.624356;-2.813287;1.446308;-2.860087;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.48);
10.35429;5.623006;-2.814656;1.447057;-2.862449;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.48);
10.38669;5.623997;-2.817101;1.445161;-2.863816;(-0.32, 1.63, 0.49);(2.86, 1.45, 0.48);
10.41579;5.62197;-2.81838;1.444189;-2.865499;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.48);
10.44704;5.621148;-2.820157;1.441911;-2.865836;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.48);
10.51486;5.618648;-2.820407;1.443215;-2.866885;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.48);
10.56293;5.6202;-2.821431;1.442423;-2.867754;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.49);
10.60324;5.619238;-2.822018;1.445542;-2.870738;(-0.32, 1.63, 0.49);(2.87, 1.45, 0.49);
10.66758;5.622488;-2.824898;1.44474;-2.871547;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.49);
10.70146;5.621737;-2.82566;1.443157;-2.870496;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.49);
10.74531;5.620066;-2.824543;1.442995;-2.867895;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.50);
10.77613;5.619777;-2.821716;1.443583;-2.866929;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.50);
10.84122;5.620494;-2.820682;1.440817;-2.866157;(-0.32, 1.63, 0.49);(2.87, 1.44, 0.50);
10.87496;5.617527;-2.819971;1.442423;-2.864545;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
10.91524;5.619229;-2.818309;1.441359;-2.863456;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
10.94489;5.618238;-2.817292;1.440034;-2.861527;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
11.01002;5.616919;-2.815307;1.439216;-2.860071;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
11.06331;5.616003;-2.813761;1.44075;-2.859119;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
11.10226;5.617736;-2.81266;1.440019;-2.8592;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
11.15902;5.616931;-2.812587;1.440424;-2.858618;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.50);
11.20194;5.61746;-2.811824;1.438207;-2.858456;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.51);
11.23129;5.614963;-2.811627;1.441049;-2.856121;(-0.32, 1.63, 0.49);(2.86, 1.44, 0.51);
