CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
59.24;totalGazeArea: 16.82;averageGazeArea1: 2.21;averageGazeArea3: 4.21;averageGazeArea5: 5.65;averageGazeArea10: 8.01;
1;(-4.7, 0.0, 20.6);21.96;0;
