CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
62.78;totalGazeArea: 26.63;averageGazeArea1: 2.13;averageGazeArea3: 4.69;averageGazeArea5: 6.62;averageGazeArea10: 10.42;
1;(-0.6, 0.0, 4.2);5.28;0;
2;(-21.0, 0.0, 29.8);26.36;0;
