CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
57.20;totalGazeArea: 24.81;averageGazeArea1: 2.36;averageGazeArea3: 4.49;averageGazeArea5: 6.13;averageGazeArea10: 9.48;
1;(-14.4, 0.0, 21.0);25.96;0;
