CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
72.48;totalGazeArea: 27.15;averageGazeArea1: 2.18;averageGazeArea3: 4.62;averageGazeArea5: 6.50;averageGazeArea10: 10.05;
1;(3.0, 0.0, 20.6);30.56;0;
