Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.02000;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.35333;4.302563;-44.65286;6.205297;1.577179;(-0.17, 1.62, 0.58);(358.42, 6.21, 9.05);Pattern 1 saccade;
0.58941;16.00309;1.653084;-78.95825;-2.88166;(-0.45, 1.63, 0.39);(2.88, 281.04, 0.51);No pattern saccade;
0.65838;-74.49644;-2.835051;-78.96057;-2.858953;(-0.45, 1.63, 0.39);(2.86, 281.04, 0.52);No pattern saccade;
0.69343;-74.504;-2.810378;-78.96082;-2.861277;(-0.45, 1.63, 0.39);(2.86, 281.04, 0.52);Pattern 1 saccade;
0.73583;-74.50372;-2.812923;-78.96063;-2.862398;(-0.45, 1.63, 0.39);(2.86, 281.04, 0.52);
0.76374;-74.50313;-2.814053;-78.96143;-2.864028;(-0.45, 1.63, 0.39);(2.86, 281.04, 0.52);
0.80795;-74.50365;-2.815727;-78.96185;-2.863174;(-0.45, 1.63, 0.39);(2.86, 281.04, 0.52);
0.85370;-77.81205;-2.696205;0.01325212;-2.863217;(-0.33, 1.63, 0.49);(2.86, 0.01, 0.52);
0.89407;4.146957;-2.817238;0.895654;-2.823313;(-0.32, 1.63, 0.49);(2.82, 0.90, 0.55);Pattern 1 saccade;
0.93990;5.074357;-2.772927;0.8948745;-2.82605;(-0.32, 1.63, 0.49);(2.83, 0.89, 0.55);Pattern 1 saccade;
0.98931;5.073317;-2.775867;0.89433;-2.828307;(-0.32, 1.63, 0.49);(2.83, 0.89, 0.54);
1.08496;5.072976;-2.77866;0.8922949;-2.829016;(-0.32, 1.63, 0.49);(2.83, 0.89, 0.54);
1.15761;5.070733;-2.779568;0.8900591;-2.832085;(-0.32, 1.63, 0.49);(2.83, 0.89, 0.53);
1.19331;5.0689;-2.783257;0.8870457;-2.834307;(-0.32, 1.63, 0.49);(2.83, 0.89, 0.53);
1.23539;5.065917;-2.785697;0.8859013;-2.83644;(-0.32, 1.63, 0.49);(2.84, 0.89, 0.53);
1.27913;5.064812;-2.787889;0.885849;-2.838767;(-0.32, 1.63, 0.49);(2.84, 0.89, 0.53);
1.32234;5.064842;-2.790095;0.8849203;-2.842658;(-0.32, 1.63, 0.49);(2.84, 0.88, 0.53);
1.36435;5.063815;-2.793956;0.8841364;-2.846075;(-0.32, 1.63, 0.49);(2.85, 0.88, 0.53);
1.39151;5.063011;-2.797395;0.8836256;-2.84985;(-0.32, 1.63, 0.49);(2.85, 0.88, 0.53);
1.43502;5.062518;-2.801323;0.8827512;-2.851852;(-0.32, 1.63, 0.49);(2.85, 0.88, 0.53);
1.46199;5.061507;-2.80341;0.8829143;-2.853506;(-0.32, 1.63, 0.49);(2.85, 0.88, 0.52);
1.49066;5.061921;-2.805257;0.8812811;-2.854331;(-0.32, 1.63, 0.49);(2.85, 0.88, 0.52);
1.52203;5.060291;-2.806043;0.8803816;-2.855668;(-0.32, 1.63, 0.49);(2.86, 0.88, 0.52);
1.55090;5.059287;-2.807326;0.8802014;-2.857047;(-0.32, 1.63, 0.49);(2.86, 0.88, 0.52);
1.59070;5.059214;-2.808697;0.8786399;-2.858939;(-0.32, 1.63, 0.49);(2.86, 0.88, 0.52);
1.62004;5.05764;-2.810612;0.8770502;-2.860237;(-0.32, 1.63, 0.49);(2.86, 0.88, 0.52);
1.64781;5.056121;-2.811929;0.8753035;-2.861471;(-0.32, 1.63, 0.49);(2.86, 0.88, 0.52);
1.67708;5.054324;-2.813147;0.8753511;-2.862081;(-0.32, 1.63, 0.49);(2.86, 0.88, 0.53);
