CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
56.98;totalGazeArea: 19.21;averageGazeArea1: 2.48;averageGazeArea3: 4.72;averageGazeArea5: 6.21;averageGazeArea10: 9.12;
