Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
12.58079;Origin: (-0.040, 1.456, 0.544), Dir: (0.270, 0.036, 0.962);Origin: (-0.103, 1.460, 0.542), Dir: (0.006, 0.036, 0.999);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
12.62389;Origin: (-0.041, 1.456, 0.544), Dir: (0.117, 0.085, 0.989);Origin: (-0.103, 1.460, 0.542), Dir: (-0.093, 0.068, 0.993);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
12.69607;Origin: (-0.041, 1.456, 0.544), Dir: (0.041, 0.109, 0.993);Origin: (-0.103, 1.460, 0.542), Dir: (0.330, -0.164, 0.930);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
12.72005;Origin: (-0.041, 1.456, 0.544), Dir: (-0.013, 0.135, 0.991);Origin: (-0.103, 1.460, 0.542), Dir: (0.330, -0.164, 0.930);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
12.75380;Origin: (-0.041, 1.456, 0.544), Dir: (-0.021, 0.142, 0.990);Origin: (-0.103, 1.460, 0.542), Dir: (0.330, -0.163, 0.930);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
12.79505;Origin: (-0.041, 1.456, 0.544), Dir: (-0.022, 0.142, 0.990);Origin: (-0.103, 1.460, 0.542), Dir: (0.330, -0.163, 0.930);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
12.87133;Origin: (-0.040, 1.456, 0.544), Dir: (-0.024, 0.143, 0.989);Origin: (-0.103, 1.460, 0.542), Dir: (-0.092, 0.500, 0.861);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
12.89514;Origin: (-0.040, 1.456, 0.544), Dir: (-0.027, 0.143, 0.989);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
12.92097;Origin: (-0.040, 1.456, 0.544), Dir: (-0.028, 0.143, 0.989);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
12.94819;Origin: (-0.040, 1.456, 0.544), Dir: (-0.069, 0.178, 0.982);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
13.00941;Origin: (-0.041, 1.456, 0.544), Dir: (-0.076, 0.186, 0.980);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.04641;Origin: (-0.041, 1.456, 0.544), Dir: (-0.089, 0.194, 0.977);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.08011;Origin: (-0.041, 1.456, 0.544), Dir: (-0.090, 0.194, 0.977);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.11285;Origin: (-0.041, 1.456, 0.544), Dir: (-0.091, 0.194, 0.977);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.18125;Origin: (-0.041, 1.456, 0.544), Dir: (-0.092, 0.195, 0.976);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.20487;Origin: (-0.041, 1.456, 0.544), Dir: (-0.094, 0.195, 0.976);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.24931;Origin: (-0.041, 1.456, 0.544), Dir: (-0.095, 0.196, 0.976);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
13.27993;Origin: (-0.041, 1.456, 0.544), Dir: (-0.100, 0.196, 0.975);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
13.35035;Origin: (-0.041, 1.456, 0.544), Dir: (-0.126, 0.199, 0.972);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.37373;Origin: (-0.041, 1.456, 0.544), Dir: (-0.131, 0.200, 0.971);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.40675;Origin: (-0.041, 1.456, 0.544), Dir: (-0.132, 0.200, 0.971);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.43593;Origin: (-0.041, 1.456, 0.544), Dir: (-0.132, 0.200, 0.971);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.49594;Origin: (-0.041, 1.456, 0.544), Dir: (-0.212, 0.146, 0.966);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
13.51931;Origin: (-0.041, 1.456, 0.544), Dir: (-0.302, 0.096, 0.948);Origin: (-0.103, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.017, -0.028, 0.998);
13.55090;Origin: (-0.041, 1.456, 0.544), Dir: (-0.351, 0.039, 0.936);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.017, -0.028, 0.998);
13.58092;Origin: (-0.041, 1.456, 0.544), Dir: (-0.374, 0.003, 0.928);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.017, -0.028, 0.998);
13.62372;Origin: (-0.041, 1.456, 0.544), Dir: (-0.427, -0.067, 0.902);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.017, -0.028, 0.998);
13.68253;Origin: (-0.041, 1.456, 0.544), Dir: (-0.441, -0.126, 0.889);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.017, -0.028, 0.998);
13.70496;Origin: (-0.041, 1.456, 0.544), Dir: (-0.464, -0.237, 0.854);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.084, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.017, -0.028, 0.998);
13.73778;Origin: (-0.041, 1.456, 0.544), Dir: (-0.455, -0.316, 0.832);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
13.76405;Origin: (-0.041, 1.456, 0.544), Dir: (-0.461, -0.351, 0.815);Origin: (-0.104, 1.460, 0.542), Dir: (0.200, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
13.79609;Origin: (-0.041, 1.456, 0.544), Dir: (-0.469, -0.369, 0.802);Origin: (-0.104, 1.460, 0.542), Dir: (0.199, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
13.86939;Origin: (-0.041, 1.456, 0.544), Dir: (-0.478, -0.420, 0.771);Origin: (-0.104, 1.460, 0.542), Dir: (0.199, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
13.89182;Origin: (-0.041, 1.456, 0.544), Dir: (-0.495, -0.463, 0.735);Origin: (-0.104, 1.460, 0.542), Dir: (0.199, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
13.92291;Origin: (-0.041, 1.456, 0.544), Dir: (-0.495, -0.470, 0.731);Origin: (-0.104, 1.460, 0.542), Dir: (0.199, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
13.95052;Origin: (-0.041, 1.456, 0.544), Dir: (-0.494, -0.472, 0.730);Origin: (-0.104, 1.460, 0.542), Dir: (0.199, -0.083, 0.976);(-0.072, 1.458, 0.543);(0.061, -0.019, -0.028, 0.998);
14.01435;Origin: (-0.041, 1.456, 0.544), Dir: (-0.323, -0.484, 0.813);Origin: (-0.104, 1.460, 0.542), Dir: (0.199, -0.083, 0.977);(-0.072, 1.458, 0.543);(0.061, -0.019, -0.028, 0.998);
14.05562;Origin: (-0.041, 1.456, 0.544), Dir: (0.178, -0.381, 0.907);Origin: (-0.104, 1.460, 0.542), Dir: (-0.006, -0.287, 0.958);(-0.072, 1.458, 0.543);(0.061, -0.018, -0.028, 0.998);
14.09319;Origin: (-0.041, 1.456, 0.544), Dir: (0.322, -0.359, 0.876);Origin: (-0.104, 1.460, 0.542), Dir: (0.084, -0.295, 0.952);(-0.072, 1.458, 0.543);(0.062, -0.017, -0.028, 0.998);
14.12487;Origin: (-0.041, 1.456, 0.544), Dir: (0.429, -0.346, 0.834);Origin: (-0.103, 1.460, 0.542), Dir: (0.180, -0.306, 0.935);(-0.072, 1.458, 0.543);(0.062, -0.016, -0.028, 0.998);
14.18521;Origin: (-0.040, 1.456, 0.544), Dir: (0.487, -0.345, 0.803);Origin: (-0.103, 1.460, 0.542), Dir: (0.213, -0.313, 0.926);(-0.072, 1.458, 0.543);(0.062, -0.015, -0.027, 0.998);
14.21271;Origin: (-0.040, 1.456, 0.544), Dir: (0.592, -0.367, 0.718);Origin: (-0.103, 1.460, 0.542), Dir: (0.325, -0.363, 0.873);(-0.072, 1.458, 0.543);(0.063, -0.014, -0.027, 0.998);
14.25029;Origin: (-0.040, 1.456, 0.544), Dir: (0.636, -0.389, 0.667);Origin: (-0.103, 1.460, 0.543), Dir: (0.349, -0.377, 0.858);(-0.071, 1.458, 0.543);(0.063, -0.013, -0.027, 0.998);
14.28191;Origin: (-0.040, 1.456, 0.544), Dir: (0.646, -0.396, 0.652);Origin: (-0.103, 1.460, 0.543), Dir: (0.364, -0.383, 0.849);(-0.071, 1.458, 0.543);(0.063, -0.013, -0.027, 0.998);
14.35404;Origin: (-0.040, 1.456, 0.544), Dir: (0.650, -0.398, 0.647);Origin: (-0.103, 1.460, 0.542), Dir: (0.374, -0.382, 0.845);(-0.071, 1.458, 0.543);(0.062, -0.013, -0.027, 0.998);
14.37638;Origin: (-0.040, 1.456, 0.544), Dir: (0.653, -0.398, 0.644);Origin: (-0.103, 1.460, 0.542), Dir: (0.380, -0.379, 0.844);(-0.071, 1.458, 0.543);(0.062, -0.014, -0.027, 0.998);
14.40987;Origin: (-0.040, 1.456, 0.544), Dir: (0.650, -0.388, 0.653);Origin: (-0.103, 1.460, 0.542), Dir: (0.381, -0.378, 0.844);(-0.071, 1.458, 0.543);(0.062, -0.014, -0.028, 0.998);
14.45340;Origin: (-0.040, 1.456, 0.544), Dir: (0.651, -0.388, 0.652);Origin: (-0.103, 1.460, 0.543), Dir: (0.382, -0.376, 0.845);(-0.071, 1.458, 0.543);(0.062, -0.013, -0.028, 0.998);
14.52598;Origin: (-0.040, 1.456, 0.544), Dir: (0.652, -0.388, 0.652);Origin: (-0.103, 1.460, 0.543), Dir: (0.381, -0.375, 0.845);(-0.071, 1.458, 0.543);(0.063, -0.013, -0.028, 0.998);
14.55030;Origin: (-0.040, 1.456, 0.544), Dir: (0.657, -0.386, 0.648);Origin: (-0.103, 1.460, 0.543), Dir: (0.382, -0.371, 0.847);(-0.071, 1.458, 0.543);(0.063, -0.013, -0.028, 0.998);
14.57877;Origin: (-0.040, 1.456, 0.544), Dir: (0.679, -0.384, 0.625);Origin: (-0.103, 1.460, 0.542), Dir: (0.396, -0.363, 0.844);(-0.071, 1.458, 0.543);(0.062, -0.013, -0.028, 0.998);
14.61039;Origin: (-0.040, 1.456, 0.544), Dir: (0.685, -0.380, 0.621);Origin: (-0.103, 1.460, 0.542), Dir: (0.400, -0.359, 0.843);(-0.071, 1.458, 0.543);(0.062, -0.013, -0.028, 0.998);
14.68381;Origin: (-0.040, 1.456, 0.544), Dir: (0.686, -0.374, 0.625);Origin: (-0.103, 1.460, 0.542), Dir: (0.400, -0.358, 0.843);(-0.071, 1.458, 0.543);(0.062, -0.013, -0.028, 0.998);
14.70845;Origin: (-0.040, 1.456, 0.544), Dir: (0.685, -0.370, 0.628);Origin: (-0.103, 1.460, 0.542), Dir: (0.397, -0.355, 0.846);(-0.071, 1.458, 0.543);(0.062, -0.013, -0.028, 0.998);
14.73949;Origin: (-0.039, 1.456, 0.544), Dir: (0.589, -0.350, 0.729);Origin: (-0.102, 1.460, 0.542), Dir: (0.283, -0.345, 0.895);(-0.071, 1.458, 0.543);(0.061, -0.013, -0.028, 0.998);
14.78207;Origin: (-0.040, 1.456, 0.544), Dir: (0.421, -0.332, 0.844);Origin: (-0.103, 1.459, 0.543), Dir: (0.128, -0.301, 0.945);(-0.071, 1.458, 0.543);(0.063, -0.014, -0.028, 0.998);
14.85608;Origin: (-0.040, 1.455, 0.545), Dir: (0.332, -0.313, 0.890);Origin: (-0.103, 1.459, 0.543), Dir: (0.072, -0.303, 0.950);(-0.072, 1.457, 0.544);(0.066, -0.014, -0.026, 0.997);
14.88072;Origin: (-0.041, 1.455, 0.545), Dir: (0.673, -0.367, 0.643);Origin: (-0.104, 1.458, 0.544), Dir: (0.037, -0.720, 0.693);(-0.072, 1.456, 0.545);(0.068, -0.014, -0.025, 0.997);
14.92511;Origin: (-0.040, 1.455, 0.545), Dir: (0.681, -0.367, 0.634);Origin: (-0.103, 1.457, 0.545), Dir: (0.288, -0.365, 0.886);(-0.071, 1.456, 0.545);(0.069, -0.005, -0.020, 0.997);
14.97259;Origin: (-0.038, 1.457, 0.543), Dir: (0.705, -0.351, 0.616);Origin: (-0.101, 1.459, 0.543), Dir: (0.313, -0.346, 0.885);(-0.070, 1.458, 0.543);(0.063, 0.002, -0.019, 0.998);
15.05708;Origin: (-0.037, 1.460, 0.539), Dir: (0.713, -0.334, 0.616);Origin: (-0.100, 1.463, 0.540), Dir: (0.325, -0.321, 0.889);(-0.068, 1.461, 0.540);(0.049, 0.008, -0.019, 0.999);
15.10323;Origin: (-0.034, 1.466, 0.532), Dir: (0.725, -0.304, 0.618);Origin: (-0.097, 1.469, 0.534), Dir: (0.342, -0.279, 0.897);(-0.066, 1.468, 0.533);(0.025, 0.017, -0.019, 0.999);
15.17350;Origin: (-0.031, 1.479, 0.515), Dir: (0.745, -0.239, 0.622);Origin: (-0.093, 1.481, 0.519), Dir: (0.371, -0.184, 0.910);(-0.062, 1.480, 0.517);(0.027, -0.032, 0.020, -0.999);
15.24552;Origin: (-0.030, 1.482, 0.509), Dir: (0.751, -0.217, 0.624);Origin: (-0.093, 1.485, 0.514), Dir: (0.379, -0.154, 0.913);(-0.062, 1.484, 0.512);(0.043, -0.036, 0.020, -0.998);
15.27371;Origin: (-0.029, 1.489, 0.497), Dir: (0.764, -0.169, 0.622);Origin: (-0.092, 1.492, 0.503), Dir: (0.397, -0.089, 0.913);(-0.061, 1.491, 0.500);(0.078, -0.045, 0.017, -0.996);
15.36226;Origin: (-0.029, 1.492, 0.492), Dir: (0.774, -0.145, 0.616);Origin: (-0.092, 1.495, 0.498), Dir: (0.411, -0.059, 0.910);(-0.061, 1.493, 0.495);(0.093, -0.051, 0.014, -0.994);
15.42561;Origin: (-0.029, 1.493, 0.490), Dir: (0.778, -0.138, 0.613);Origin: (-0.092, 1.495, 0.497), Dir: (0.416, -0.050, 0.908);(-0.061, 1.494, 0.493);(0.097, -0.054, 0.012, -0.994);
15.45392;Origin: (-0.030, 1.494, 0.490), Dir: (0.778, -0.133, 0.614);Origin: (-0.093, 1.495, 0.496), Dir: (0.415, -0.046, 0.909);(-0.062, 1.494, 0.493);(0.098, -0.053, 0.010, -0.994);
15.49434;Origin: (-0.032, 1.493, 0.491), Dir: (0.774, -0.131, 0.620);Origin: (-0.094, 1.495, 0.497), Dir: (0.408, -0.048, 0.912);(-0.063, 1.494, 0.494);(0.096, -0.049, 0.007, -0.994);
15.52604;Origin: (-0.032, 1.493, 0.492), Dir: (0.772, -0.132, 0.622);Origin: (-0.095, 1.495, 0.497), Dir: (0.405, -0.050, 0.913);(-0.064, 1.494, 0.494);(0.095, -0.047, 0.007, -0.994);
15.59654;Origin: (-0.033, 1.493, 0.492), Dir: (0.769, -0.131, 0.626);Origin: (-0.096, 1.494, 0.497), Dir: (0.400, -0.051, 0.915);(-0.064, 1.494, 0.495);(0.094, -0.044, 0.006, -0.995);
15.61712;Origin: (-0.034, 1.493, 0.492), Dir: (0.767, -0.129, 0.628);Origin: (-0.096, 1.495, 0.497), Dir: (0.398, -0.049, 0.916);(-0.065, 1.494, 0.495);(0.095, -0.043, 0.005, -0.995);
15.65030;Origin: (-0.035, 1.494, 0.492), Dir: (0.765, -0.125, 0.632);Origin: (-0.098, 1.494, 0.497), Dir: (0.394, -0.048, 0.918);(-0.067, 1.494, 0.495);(0.094, -0.040, 0.002, -0.995);
15.68016;Origin: (-0.036, 1.493, 0.493), Dir: (0.764, -0.124, 0.633);Origin: (-0.099, 1.494, 0.498), Dir: (0.392, -0.050, 0.919);(-0.068, 1.493, 0.496);(0.092, -0.038, 0.000, -0.995);
15.73801;Origin: (-0.037, 1.493, 0.495), Dir: (0.762, -0.126, 0.635);Origin: (-0.100, 1.493, 0.499), Dir: (0.389, -0.055, 0.920);(-0.069, 1.493, 0.497);(0.088, -0.037, -0.002, -0.995);
15.76408;Origin: (-0.038, 1.492, 0.496), Dir: (0.760, -0.128, 0.637);Origin: (-0.101, 1.492, 0.500), Dir: (0.385, -0.060, 0.921);(-0.069, 1.492, 0.498);(0.085, -0.034, -0.003, -0.996);
15.79341;Origin: (-0.039, 1.492, 0.497), Dir: (0.752, -0.134, 0.645);Origin: (-0.101, 1.492, 0.501), Dir: (0.374, -0.066, 0.925);(-0.070, 1.492, 0.499);(0.082, -0.029, -0.002, -0.996);
15.82134;Origin: (-0.039, 1.492, 0.497), Dir: (0.751, -0.130, 0.648);Origin: (-0.102, 1.492, 0.500), Dir: (0.371, -0.063, 0.926);(-0.071, 1.492, 0.499);(0.084, -0.027, -0.003, -0.996);
15.88285;Origin: (-0.040, 1.492, 0.498), Dir: (0.749, -0.131, 0.650);Origin: (-0.103, 1.492, 0.501), Dir: (0.368, -0.066, 0.927);(-0.071, 1.492, 0.499);(0.082, -0.025, -0.004, -0.996);
15.94036;Origin: (-0.041, 1.491, 0.500), Dir: (0.746, -0.135, 0.652);Origin: (-0.104, 1.490, 0.503), Dir: (0.364, -0.076, 0.928);(-0.073, 1.490, 0.502);(0.075, -0.023, -0.007, -0.997);
15.96460;Origin: (-0.045, 1.488, 0.506), Dir: (0.740, -0.147, 0.657);Origin: (-0.108, 1.486, 0.508), Dir: (0.353, -0.102, 0.930);(-0.076, 1.487, 0.507);(0.059, -0.016, -0.013, -0.998);
16.03043;Origin: (-0.045, 1.489, 0.505), Dir: (0.740, -0.141, 0.657);Origin: (-0.108, 1.487, 0.507), Dir: (0.354, -0.094, 0.930);(-0.076, 1.488, 0.506);(0.063, -0.016, -0.013, -0.998);
16.06979;Origin: (-0.045, 1.490, 0.503), Dir: (0.742, -0.134, 0.657);Origin: (-0.107, 1.488, 0.505), Dir: (0.356, -0.084, 0.931);(-0.076, 1.489, 0.504);(0.069, -0.017, -0.013, -0.997);
16.13774;Origin: (-0.044, 1.493, 0.498), Dir: (0.741, -0.117, 0.662);Origin: (-0.107, 1.491, 0.500), Dir: (0.355, -0.057, 0.933);(-0.076, 1.492, 0.499);(0.084, -0.017, -0.011, -0.996);
16.15984;Origin: (-0.044, 1.493, 0.497), Dir: (0.737, -0.114, 0.666);Origin: (-0.107, 1.492, 0.499), Dir: (0.350, -0.052, 0.935);(-0.076, 1.493, 0.498);(0.086, -0.015, -0.010, -0.996);
16.22374;Origin: (-0.045, 1.494, 0.496), Dir: (0.731, -0.111, 0.674);Origin: (-0.108, 1.492, 0.498), Dir: (0.341, -0.048, 0.939);(-0.077, 1.493, 0.497);(0.089, -0.010, -0.009, -0.996);
16.28391;Origin: (-0.046, 1.494, 0.496), Dir: (0.729, -0.109, 0.676);Origin: (-0.109, 1.493, 0.497), Dir: (0.339, -0.046, 0.940);(-0.077, 1.493, 0.497);(0.090, -0.008, -0.010, -0.996);
16.30873;Origin: (-0.047, 1.495, 0.495), Dir: (0.729, -0.097, 0.678);Origin: (-0.110, 1.493, 0.496), Dir: (0.338, -0.034, 0.941);(-0.079, 1.494, 0.495);(0.094, -0.007, -0.014, -0.995);
16.33806;Origin: (-0.050, 1.496, 0.493), Dir: (0.728, -0.081, 0.681);Origin: (-0.113, 1.493, 0.494), Dir: (0.336, -0.021, 0.942);(-0.081, 1.495, 0.494);(0.099, -0.005, -0.021, -0.995);
16.36379;Origin: (-0.050, 1.496, 0.493), Dir: (0.728, -0.080, 0.681);Origin: (-0.113, 1.493, 0.494), Dir: (0.335, -0.021, 0.942);(-0.081, 1.495, 0.494);(0.099, -0.005, -0.021, -0.995);
16.39236;Origin: (-0.050, 1.496, 0.493), Dir: (0.727, -0.081, 0.682);Origin: (-0.113, 1.493, 0.494), Dir: (0.334, -0.022, 0.942);(-0.081, 1.495, 0.494);(0.098, -0.005, -0.021, -0.995);
16.45404;Origin: (-0.050, 1.496, 0.494), Dir: (0.726, -0.083, 0.683);Origin: (-0.113, 1.493, 0.494), Dir: (0.333, -0.024, 0.943);(-0.081, 1.495, 0.494);(0.098, -0.004, -0.020, -0.995);
16.47602;Origin: (-0.049, 1.496, 0.494), Dir: (0.724, -0.085, 0.684);Origin: (-0.112, 1.493, 0.494), Dir: (0.331, -0.024, 0.943);(-0.081, 1.495, 0.494);(0.098, -0.003, -0.018, -0.995);
16.50754;Origin: (-0.049, 1.496, 0.493), Dir: (0.721, -0.086, 0.687);Origin: (-0.112, 1.494, 0.494), Dir: (0.327, -0.024, 0.945);(-0.081, 1.495, 0.494);(0.099, -0.001, -0.017, -0.995);
16.53655;Origin: (-0.049, 1.496, 0.493), Dir: (0.721, -0.085, 0.688);Origin: (-0.112, 1.494, 0.493), Dir: (0.326, -0.022, 0.945);(-0.081, 1.495, 0.493);(0.100, -0.001, -0.016, -0.995);
16.56227;Origin: (-0.049, 1.496, 0.493), Dir: (0.720, -0.084, 0.689);Origin: (-0.112, 1.494, 0.493), Dir: (0.326, -0.021, 0.945);(-0.081, 1.495, 0.493);(0.100, -0.001, -0.017, -0.995);
16.62460;Origin: (-0.050, 1.496, 0.493), Dir: (0.721, -0.082, 0.688);Origin: (-0.113, 1.494, 0.493), Dir: (0.326, -0.019, 0.945);(-0.081, 1.495, 0.493);(0.101, -0.001, -0.017, -0.995);
16.64509;Origin: (-0.050, 1.496, 0.493), Dir: (0.722, -0.081, 0.688);Origin: (-0.113, 1.494, 0.493), Dir: (0.327, -0.018, 0.945);(-0.081, 1.495, 0.493);(0.101, -0.001, -0.018, -0.995);
16.67892;Origin: (-0.050, 1.496, 0.493), Dir: (0.722, -0.080, 0.688);Origin: (-0.113, 1.494, 0.493), Dir: (0.327, -0.018, 0.945);(-0.081, 1.495, 0.493);(0.101, -0.001, -0.018, -0.995);
16.70810;Origin: (-0.050, 1.496, 0.492), Dir: (0.720, -0.078, 0.689);Origin: (-0.113, 1.494, 0.493), Dir: (0.325, -0.016, 0.946);(-0.082, 1.495, 0.492);(0.102, 0.000, -0.019, -0.995);
16.73678;Origin: (-0.051, 1.496, 0.492), Dir: (0.719, -0.078, 0.691);Origin: (-0.113, 1.494, 0.493), Dir: (0.323, -0.016, 0.946);(-0.082, 1.495, 0.492);(0.102, 0.001, -0.019, -0.995);
16.79842;Origin: (-0.050, 1.496, 0.493), Dir: (0.717, -0.081, 0.692);Origin: (-0.113, 1.494, 0.493), Dir: (0.321, -0.018, 0.947);(-0.082, 1.495, 0.493);(0.101, 0.002, -0.018, -0.995);
16.82297;Origin: (-0.050, 1.496, 0.493), Dir: (0.715, -0.083, 0.694);Origin: (-0.113, 1.494, 0.493), Dir: (0.318, -0.020, 0.948);(-0.082, 1.495, 0.493);(0.100, 0.003, -0.017, -0.995);
16.85299;Origin: (-0.051, 1.496, 0.494), Dir: (0.711, -0.085, 0.698);Origin: (-0.114, 1.494, 0.493), Dir: (0.313, -0.023, 0.950);(-0.082, 1.495, 0.493);(0.099, 0.006, -0.016, -0.995);
16.87880;Origin: (-0.050, 1.496, 0.494), Dir: (0.710, -0.088, 0.699);Origin: (-0.113, 1.494, 0.493), Dir: (0.311, -0.025, 0.950);(-0.082, 1.495, 0.494);(0.098, 0.007, -0.015, -0.995);
16.91111;Origin: (-0.050, 1.495, 0.494), Dir: (0.711, -0.093, 0.698);Origin: (-0.113, 1.494, 0.494), Dir: (0.313, -0.029, 0.949);(-0.081, 1.494, 0.494);(0.097, 0.006, -0.013, -0.995);
16.98603;Origin: (-0.048, 1.495, 0.495), Dir: (0.715, -0.100, 0.692);Origin: (-0.111, 1.493, 0.495), Dir: (0.319, -0.036, 0.947);(-0.080, 1.494, 0.495);(0.095, 0.002, -0.011, -0.995);
17.00600;Origin: (-0.047, 1.494, 0.495), Dir: (0.717, -0.103, 0.689);Origin: (-0.110, 1.493, 0.496), Dir: (0.322, -0.038, 0.946);(-0.079, 1.494, 0.495);(0.093, 0.000, -0.010, -0.996);
17.03830;Origin: (-0.047, 1.494, 0.496), Dir: (0.719, -0.107, 0.687);Origin: (-0.110, 1.493, 0.496), Dir: (0.325, -0.042, 0.945);(-0.078, 1.493, 0.496);(0.092, -0.001, -0.009, -0.996);
17.08195;Origin: (-0.047, 1.494, 0.496), Dir: (0.716, -0.107, 0.689);Origin: (-0.110, 1.493, 0.496), Dir: (0.322, -0.042, 0.946);(-0.079, 1.494, 0.496);(0.092, 0.000, -0.009, -0.996);
17.15357;Origin: (-0.047, 1.494, 0.496), Dir: (0.715, -0.109, 0.691);Origin: (-0.110, 1.493, 0.496), Dir: (0.320, -0.043, 0.947);(-0.078, 1.493, 0.496);(0.092, 0.001, -0.008, -0.996);
17.17647;Origin: (-0.047, 1.494, 0.496), Dir: (0.715, -0.110, 0.690);Origin: (-0.110, 1.493, 0.496), Dir: (0.320, -0.044, 0.946);(-0.078, 1.493, 0.496);(0.091, 0.001, -0.007, -0.996);
17.20685;Origin: (-0.046, 1.494, 0.496), Dir: (0.718, -0.111, 0.687);Origin: (-0.109, 1.493, 0.496), Dir: (0.324, -0.045, 0.945);(-0.078, 1.493, 0.496);(0.091, -0.001, -0.007, -0.996);
17.24981;Origin: (-0.047, 1.494, 0.496), Dir: (0.720, -0.108, 0.686);Origin: (-0.110, 1.493, 0.496), Dir: (0.326, -0.043, 0.944);(-0.078, 1.493, 0.496);(0.091, -0.002, -0.009, -0.996);
17.31705;Origin: (-0.047, 1.494, 0.496), Dir: (0.721, -0.105, 0.685);Origin: (-0.110, 1.493, 0.496), Dir: (0.327, -0.040, 0.944);(-0.078, 1.494, 0.496);(0.092, -0.002, -0.010, -0.996);
17.34119;Origin: (-0.047, 1.494, 0.495), Dir: (0.720, -0.101, 0.686);Origin: (-0.110, 1.493, 0.496), Dir: (0.327, -0.038, 0.944);(-0.079, 1.494, 0.495);(0.093, -0.002, -0.011, -0.996);
