Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.48;-19.52;0.000;-35.915;0.333;72.36;
10;0.806;3.18;-8.99;19.956;-8.845;0.044;16.77;
36;2.367;16.17;-7.75;39.401;-9.993;0.124;23.34;
48;3.180;13.88;-5.28;1.364;-8.102;0.084;12.83;
60;3.836;14.71;-8.22;36.203;-9.417;0.070;21.53;
69;4.249;27.75;0.78;14.830;5.576;0.129;13.78;
70;4.405;12.45;6.41;10.755;8.147;0.028;2.43;
79;4.803;12.46;1.65;18.317;-24.585;0.174;26.88;
85;5.264;17.13;-26.91;16.031;-15.482;0.042;11.48;
86;5.348;15.49;-3.52;14.902;2.002;0.031;5.55;
94;5.878;16.20;-10.34;17.436;-20.170;0.072;9.91;
105;6.577;12.11;-13.90;13.700;-7.768;0.028;6.33;
118;7.477;39.89;-11.46;39.062;-23.396;0.087;11.96;
119;7.591;38.30;-26.40;37.119;-30.458;0.030;4.22;
121;7.991;34.42;-30.90;6.236;-25.315;0.187;28.73;
122;8.205;3.89;-25.27;1.476;-26.003;0.044;2.52;
123;8.275;-0.76;-26.62;-5.266;-28.282;0.073;4.81;
137;9.290;-3.26;-25.91;-2.425;-21.503;0.030;4.49;
145;9.674;-0.13;-19.17;7.861;-18.794;0.030;8.00;
146;9.735;14.88;-17.99;33.088;-21.330;0.100;18.51;
154;10.162;33.61;-21.99;36.610;-13.070;0.028;9.41;
163;10.661;21.37;-1.48;2.467;0.004;0.115;18.96;
172;11.163;-3.72;4.98;-2.173;8.458;0.031;3.81;
173;11.262;0.59;11.86;3.065;14.434;0.045;3.57;
181;11.750;24.51;13.74;39.873;6.217;0.111;17.11;
188;12.353;23.68;7.06;7.534;10.211;0.094;16.45;
189;12.633;5.30;13.25;1.224;13.188;0.028;4.08;
192;12.832;1.96;12.09;-0.876;9.442;0.028;3.88;
196;12.975;0.54;-3.10;3.291;-11.771;0.086;9.10;
202;13.334;21.53;0.51;25.794;10.439;0.028;10.80;
215;13.891;36.70;10.64;38.442;8.993;0.032;2.40;
218;14.190;37.04;6.87;34.246;8.409;0.029;3.19;
219;14.247;29.95;11.04;18.859;13.688;0.102;11.40;
242;15.263;12.02;14.47;20.963;14.043;0.041;8.95;
243;15.336;28.03;14.96;31.449;15.005;0.040;3.42;
253;15.906;29.97;12.09;4.578;10.542;0.155;25.44;
264;16.463;0.07;10.90;0.594;0.172;0.057;10.74;
278;17.518;36.95;-9.66;32.828;-19.362;0.074;10.54;
285;17.937;16.15;-17.44;3.670;-17.611;0.154;12.48;
296;18.605;-3.98;-30.18;-0.245;-32.461;0.028;4.38;
301;19.063;13.58;-30.82;28.419;-28.248;0.072;15.06;
313;19.806;31.92;-21.77;31.617;-19.456;0.041;2.34;
318;20.120;36.84;-22.01;36.683;-18.729;0.042;3.29;
