CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
21.86;totalGazeArea: 26.97;averageGazeArea1: 3.62;averageGazeArea3: 8.61;averageGazeArea5: 12.01;averageGazeArea10: 17.19;
