Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.483;9.16;-37.62;-18.695;-43.584;0.133;28.49;
3;0.698;40.85;-46.95;-6.877;-4.232;0.118;64.06;
4;1.425;-5.05;-1.86;-7.663;0.236;0.028;3.35;
5;1.483;-10.96;1.43;-13.633;4.485;0.064;4.06;
6;1.669;24.50;1.53;27.994;0.471;0.030;3.65;
7;1.953;40.72;-2.63;25.965;-1.285;0.058;14.82;
8;2.498;16.58;4.48;13.489;0.177;0.039;5.30;
9;6.173;17.66;-3.73;14.439;-0.639;0.038;4.47;
10;6.383;13.83;0.10;15.831;-1.237;0.028;2.41;
11;7.267;18.57;0.00;18.948;3.985;0.030;4.00;
12;7.911;25.06;10.97;28.670;13.065;0.029;4.17;
13;8.110;30.75;12.93;34.955;10.109;0.032;5.06;
14;9.538;22.44;10.17;19.295;9.141;0.029;3.31;
15;10.224;16.43;6.63;18.659;2.198;0.029;4.96;
16;12.110;19.05;1.49;16.498;7.910;0.055;6.91;
17;12.396;15.56;8.68;20.712;-2.508;0.043;12.32;
18;12.741;21.07;-3.75;15.172;-4.452;0.053;5.94;
19;12.843;7.87;-6.61;4.202;-10.446;0.039;5.31;
20;13.641;7.90;-14.35;6.918;-5.216;0.040;9.18;
21;14.008;13.38;6.39;17.757;8.148;0.058;4.72;
22;14.255;18.84;7.65;23.034;2.447;0.057;6.69;
23;14.499;24.69;0.17;30.693;-1.753;0.052;6.30;
24;15.274;32.85;-4.78;41.725;-11.145;0.066;10.92;
25;15.379;42.21;-13.58;38.582;-16.793;0.033;4.85;
26;15.478;43.58;-3.53;46.164;3.699;0.046;7.68;
27;23.073;39.85;19.15;43.351;-31.325;0.377;50.59;
28;23.619;41.28;-39.75;31.089;-57.215;0.115;20.22;
