Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.48;-19.52;0.000;-35.915;0.333;72.36;
11;2.241;7.83;-6.37;3.700;-6.330;0.028;4.13;
13;2.671;-0.71;-8.93;2.645;-9.371;0.026;3.38;
14;2.729;11.51;-8.70;20.773;-8.261;0.027;9.27;
16;3.271;34.86;-8.08;46.861;-9.980;0.073;12.15;
19;3.694;32.15;-8.52;25.752;-8.559;0.033;6.39;
22;4.257;12.77;-8.83;5.564;-9.152;0.058;7.22;
23;4.670;-0.01;-14.63;2.541;-14.355;0.028;2.57;
24;4.727;13.36;-11.59;25.677;-10.668;0.058;12.35;
26;5.245;37.60;-10.33;44.497;-10.361;0.042;6.90;
28;5.614;37.60;-9.10;23.080;-7.072;0.058;14.66;
30;6.499;19.57;5.29;20.920;2.439;0.029;3.16;
31;6.555;21.61;-2.35;20.563;-4.301;0.058;2.21;
37;6.927;21.08;-10.12;16.893;-17.452;0.057;8.44;
38;7.013;15.00;-20.30;14.806;-23.102;0.057;2.81;
39;7.099;13.48;-26.91;13.534;-30.174;0.046;3.26;
42;7.785;14.29;-3.23;10.602;12.373;0.101;16.03;
44;8.227;13.42;12.54;15.506;-7.800;0.127;20.45;
45;8.826;16.63;-16.72;16.426;-11.944;0.028;4.78;
47;9.042;20.34;-23.99;23.040;-28.658;0.058;5.39;
48;9.213;23.01;-30.71;19.932;-34.930;0.030;5.22;
55;10.199;15.06;-8.95;15.016;-3.617;0.055;5.34;
