Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.02000;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.35333;7.845788;-43.02811;-0.2571106;-2.871656;(-0.33, 1.63, 0.49);(2.87, 359.74, 0.52);Pattern 1 saccade;
0.63578;3.926189;-2.823042;-0.2750244;-2.880894;(-0.33, 1.63, 0.49);(2.88, 359.73, 0.51);No pattern saccade;
0.72449;3.90731;-2.834069;-0.2799988;-2.872704;(-0.33, 1.63, 0.49);(2.87, 359.72, 0.49);No pattern saccade;
0.77108;3.903477;-2.826529;-0.2794495;-2.873485;(-0.33, 1.63, 0.49);(2.87, 359.72, 0.50);
0.81295;3.903917;-2.82694;-0.27771;-2.874166;(-0.33, 1.63, 0.49);(2.87, 359.72, 0.50);
0.87424;3.905411;-2.82727;-0.276947;-2.875133;(-0.33, 1.63, 0.49);(2.88, 359.72, 0.50);
0.92027;3.596223;-2.83147;5.164932;-2.824934;(-0.31, 1.63, 0.49);(2.82, 5.16, 0.51);
0.96568;9.330872;-2.778047;5.129117;-2.827008;(-0.31, 1.63, 0.49);(2.83, 5.13, 0.51);
1.02911;9.293337;-2.779938;5.127965;-2.831016;(-0.31, 1.63, 0.49);(2.83, 5.13, 0.51);Pattern 1 saccade;
1.07854;9.29218;-2.7837;5.128667;-2.834963;(-0.31, 1.63, 0.49);(2.83, 5.13, 0.52);
1.12343;9.292881;-2.787059;5.129128;-2.842952;(-0.31, 1.63, 0.49);(2.84, 5.13, 0.52);
1.19664;9.292954;-2.794971;5.129153;-2.845825;(-0.31, 1.63, 0.49);(2.85, 5.13, 0.52);
1.23848;9.293035;-2.797895;5.128728;-2.848757;(-0.31, 1.63, 0.49);(2.85, 5.13, 0.52);
1.28169;9.29263;-2.800649;5.127644;-2.855285;(-0.31, 1.63, 0.49);(2.86, 5.13, 0.52);
1.35184;9.291673;-2.807322;5.126201;-2.859751;(-0.31, 1.63, 0.49);(2.86, 5.13, 0.52);
1.39357;9.290093;-2.811764;5.125884;-2.86252;(-0.31, 1.63, 0.49);(2.86, 5.13, 0.52);
1.43542;9.289702;-2.814473;5.125123;-2.86552;(-0.31, 1.63, 0.49);(2.87, 5.13, 0.52);
1.50174;9.288918;-2.817647;5.123827;-2.866326;(-0.31, 1.63, 0.49);(2.87, 5.12, 0.52);
1.53657;9.287621;-2.818551;5.12296;-2.867141;(-0.31, 1.63, 0.49);(2.87, 5.12, 0.52);
1.57634;9.286726;-2.819507;5.122056;-2.866594;(-0.31, 1.63, 0.49);(2.87, 5.12, 0.52);
1.61983;9.285719;-2.818966;5.122679;-2.867992;(-0.31, 1.63, 0.49);(2.87, 5.12, 0.51);
1.69113;9.286418;-2.820483;5.122581;-2.869785;(-0.31, 1.63, 0.49);(2.87, 5.12, 0.51);
1.73502;9.286402;-2.822205;5.122681;-2.874482;(-0.31, 1.63, 0.49);(2.87, 5.12, 0.51);
1.77922;9.286508;-2.826908;5.120868;-2.878899;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
1.84070;9.284651;-2.83156;5.119927;-2.880634;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
1.87615;9.283945;-2.833478;5.11585;-2.880033;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
1.90456;9.279406;-2.832896;5.118731;-2.878895;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
1.93566;9.282508;-2.831786;5.118184;-2.878797;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
2.00159;9.28184;-2.83177;5.117428;-2.878135;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
2.04742;9.281148;-2.831268;5.117463;-2.878072;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.07743;9.281083;-2.83128;5.116849;-2.878031;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.10900;9.280622;-2.83148;5.117733;-2.877665;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.16950;9.281345;-2.831036;5.120579;-2.878412;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.20652;9.28445;-2.831811;5.119434;-2.879042;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.24996;9.283163;-2.832469;5.119068;-2.879061;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.29091;9.282895;-2.83253;5.118848;-2.879827;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.35509;9.282497;-2.833189;5.120136;-2.882276;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.39248;9.283923;-2.835774;5.118991;-2.883698;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.43579;9.282789;-2.837272;5.118118;-2.884924;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.47661;9.28191;-2.838606;5.117383;-2.884754;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.54728;9.281108;-2.838453;5.11827;-2.884774;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.59172;9.282038;-2.838419;5.119787;-2.885855;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.50);
2.63528;9.283689;-2.839402;5.117112;-2.887352;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.50);
2.70159;9.280993;-2.840951;5.117447;-2.888312;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.50);
2.73613;9.281241;-2.841837;5.117055;-2.8881;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.50);
2.77649;9.280926;-2.841708;5.11603;-2.886227;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.50);
2.80656;9.279816;-2.839778;5.116079;-2.88427;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.87277;9.279825;-2.837686;5.116945;-2.884535;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.90838;9.280751;-2.838;5.118377;-2.883596;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.94958;9.282233;-2.836998;5.117777;-2.881637;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
2.99098;9.281554;-2.834913;5.118503;-2.881099;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.50);
3.05366;9.282507;-2.834305;5.117255;-2.881073;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
3.10551;9.28123;-2.833999;5.117941;-2.883026;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
3.13644;9.281698;-2.835683;5.119432;-2.885553;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.17665;9.283073;-2.838276;5.120421;-2.885663;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.22932;9.28428;-2.838488;5.118775;-2.885322;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.26326;9.282521;-2.838174;5.118165;-2.884441;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
3.30634;9.281915;-2.837284;5.118587;-2.884866;(-0.31, 1.63, 0.49);(2.88, 5.12, 0.51);
3.35158;9.282435;-2.837653;5.118258;-2.886417;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.41752;9.282137;-2.839241;5.117931;-2.886049;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.44752;9.281592;-2.838695;5.119822;-2.887192;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.47612;9.283582;-2.839769;5.11915;-2.889834;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.50795;9.282878;-2.842519;5.119151;-2.89135;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.57218;9.282878;-2.84409;5.119234;-2.892444;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.60477;9.283009;-2.845202;5.118186;-2.89358;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.65014;9.282098;-2.84652;5.114872;-2.892076;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
3.69269;9.278662;-2.845113;5.113785;-2.889082;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
3.75531;9.277417;-2.842093;5.115423;-2.887144;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.79410;9.27909;-2.840037;5.117601;-2.888173;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.83645;9.281465;-2.840955;5.1182;-2.891073;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.87766;9.282059;-2.84369;5.118198;-2.894512;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
3.94251;9.282159;-2.847017;5.118443;-2.897876;(-0.31, 1.63, 0.49);(2.90, 5.12, 0.51);
3.97662;9.282294;-2.850188;5.119302;-2.900366;(-0.31, 1.63, 0.49);(2.90, 5.12, 0.52);
4.02130;9.283171;-2.852538;5.117582;-2.902125;(-0.31, 1.63, 0.49);(2.90, 5.12, 0.52);
4.06350;9.281311;-2.854276;5.116416;-2.903243;(-0.31, 1.63, 0.49);(2.90, 5.12, 0.52);
4.14110;9.280119;-2.855649;5.115154;-2.900646;(-0.31, 1.63, 0.49);(2.90, 5.12, 0.52);
4.17728;9.278915;-2.85305;5.114123;-2.899846;(-0.31, 1.63, 0.49);(2.90, 5.11, 0.51);
4.22507;9.277888;-2.852351;5.113602;-2.89761;(-0.31, 1.63, 0.49);(2.90, 5.11, 0.52);
4.28701;9.277416;-2.850053;5.11119;-2.89619;(-0.31, 1.63, 0.49);(2.90, 5.11, 0.51);
4.32033;9.274796;-2.848778;5.111726;-2.893332;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
4.36259;9.275448;-2.846041;5.110924;-2.890428;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
4.40736;9.274563;-2.843072;5.112749;-2.890329;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
4.47435;9.276728;-2.843015;5.111639;-2.89012;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
4.50545;9.275176;-2.842548;5.115344;-2.891636;(-0.31, 1.63, 0.49);(2.89, 5.12, 0.51);
4.54764;9.279038;-2.84406;5.1121;-2.893836;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
4.59046;9.275984;-2.846706;5.109792;-2.892833;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
4.65450;9.273674;-2.845815;5.108661;-2.889714;(-0.31, 1.63, 0.49);(2.89, 5.11, 0.51);
