Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;86.713;70.48;-19.52;4.461;-42.998;0.020;70.07;
2;86.762;11.28;-8.21;6.824;-12.570;0.028;6.23;
3;86.849;6.60;-12.85;1.289;-6.017;0.027;8.65;
4;86.905;-0.73;-3.81;-5.861;-1.467;0.030;5.65;
5;87.089;-7.05;-0.96;-0.095;-3.092;0.030;7.28;
6;87.393;3.99;-5.16;6.875;-4.636;0.044;2.93;
7;88.405;8.87;-7.76;8.979;-10.266;0.032;2.51;
8;88.520;9.15;-11.79;10.184;-1.473;0.028;10.36;
9;93.033;7.73;-4.04;1.289;-4.022;0.028;6.44;
10;93.120;1.28;-4.05;4.409;-7.928;0.042;4.98;
11;93.377;4.70;-8.08;11.167;-13.945;0.043;8.73;
12;93.649;12.66;-14.59;14.497;-22.904;0.030;8.51;
13;93.890;16.70;-25.11;23.931;-27.469;0.030;7.61;
14;94.235;24.54;-27.56;31.571;-25.379;0.043;7.37;
15;94.519;31.03;-25.64;30.534;-17.778;0.043;7.88;
16;94.835;32.02;-4.12;33.644;-0.409;0.043;4.05;
17;95.134;33.53;-0.20;35.681;-5.296;0.029;5.53;
18;95.419;36.66;-15.41;28.485;-14.089;0.030;8.28;
19;95.476;20.58;-11.86;9.580;-11.577;0.072;11.00;
20;95.834;8.56;-13.24;4.317;-13.624;0.028;4.26;
21;95.891;-2.96;-14.18;-4.656;-16.125;0.028;2.59;
22;96.275;-5.94;-20.41;-11.245;-24.242;0.029;6.54;
23;96.620;-14.17;-25.91;2.094;-27.248;0.030;16.32;
24;96.977;10.26;-28.27;3.373;-33.194;0.033;8.47;
25;97.335;-3.53;-35.28;-13.671;-35.028;0.069;10.14;
26;97.649;-14.60;-36.03;-19.646;-33.977;0.041;5.45;
27;97.862;-25.45;-25.54;-22.910;-25.415;0.028;2.54;
28;97.990;-20.44;-26.60;-27.242;-22.868;0.030;7.76;
29;98.148;-28.60;-21.53;-31.789;-20.498;0.030;3.35;
30;98.349;-32.18;-21.39;-28.551;-34.921;0.040;14.01;
31;98.450;-29.28;-32.25;-28.606;-27.346;0.040;4.95;
32;98.720;-28.66;-28.25;-26.673;-5.527;0.042;22.81;
33;98.850;-26.69;-5.42;-27.034;1.163;0.039;6.59;
34;99.178;-24.82;5.95;-28.767;11.506;0.042;6.82;
35;99.404;-27.85;12.21;-31.373;15.693;0.032;4.95;
36;99.804;-34.20;21.78;-40.894;17.835;0.030;7.77;
37;100.104;-41.87;16.80;-42.771;12.815;0.031;4.09;
38;100.232;-42.67;11.93;-48.438;9.620;0.028;6.22;
39;100.532;-54.23;4.30;-40.384;13.625;0.029;16.69;
40;100.593;-30.99;20.71;-22.421;22.173;0.043;8.69;
41;100.849;-17.31;24.23;-12.546;24.116;0.043;4.77;
42;100.934;-6.80;24.68;0.836;22.020;0.032;8.08;
43;101.234;-1.19;19.77;8.907;17.884;0.029;10.27;
44;101.479;5.91;15.76;10.560;15.462;0.041;4.66;
45;101.762;12.47;14.75;6.020;8.618;0.028;8.90;
46;101.875;6.48;8.56;10.435;9.331;0.041;4.03;
47;101.950;23.58;15.66;30.537;17.369;0.042;7.17;
48;102.191;28.94;16.13;38.759;12.220;0.027;10.57;
49;102.433;38.26;11.57;46.444;13.688;0.031;8.45;
50;102.591;47.73;14.69;51.148;16.167;0.042;3.72;
51;102.805;55.70;15.73;52.634;15.417;0.043;3.08;
52;102.920;54.54;15.27;58.218;14.320;0.055;3.80;
53;103.062;59.81;15.34;62.404;15.032;0.031;2.61;
54;103.219;66.02;12.38;65.609;0.588;0.057;11.80;
55;103.477;65.70;0.15;59.004;-6.992;0.030;9.79;
56;103.762;53.42;-10.67;47.189;-11.307;0.029;6.26;
57;104.545;48.87;-10.54;47.129;-16.529;0.043;6.23;
58;104.619;46.26;-17.58;44.802;-21.134;0.032;3.84;
59;104.890;43.74;-22.92;42.162;-27.911;0.031;5.24;
60;105.048;42.29;-27.90;36.053;-24.215;0.029;7.24;
61;105.233;35.12;-25.99;32.146;-25.712;0.031;2.99;
62;105.390;30.92;-25.20;29.385;-22.302;0.029;3.28;
63;105.678;28.08;-12.00;32.144;-11.772;0.071;4.07;
64;105.847;34.88;-11.39;21.880;-22.770;0.073;17.28;
65;105.947;20.24;-25.94;20.436;-28.862;0.027;2.93;
66;106.303;20.83;-28.89;18.824;-26.729;0.033;2.95;
67;106.374;14.56;-20.91;12.604;-17.290;0.030;4.11;
68;106.748;13.09;-11.13;11.412;-4.509;0.041;6.83;
69;106.818;10.81;-3.60;15.229;1.270;0.031;6.58;
70;107.006;19.44;3.80;22.382;5.185;0.042;3.25;
71;107.163;29.80;11.21;33.215;12.694;0.041;3.72;
72;107.362;32.39;13.43;29.633;16.239;0.030;3.94;
73;107.690;26.24;18.96;19.813;31.761;0.101;14.32;
74;107.874;14.25;24.29;13.073;29.080;0.030;4.94;
75;108.092;15.17;24.79;10.778;22.717;0.041;4.86;
76;108.161;8.69;21.54;2.576;16.878;0.057;7.69;
77;108.490;5.79;15.18;5.359;14.422;0.057;0.87;
78;108.607;5.34;14.10;0.626;16.051;0.041;5.10;
79;108.760;-4.79;20.15;-7.865;20.392;0.030;3.08;
80;108.948;-8.13;20.59;-10.571;18.047;0.028;3.52;
81;109.020;-10.80;11.29;-12.162;5.301;0.041;6.14;
82;109.348;-12.21;4.12;-17.152;2.851;0.029;5.10;
83;109.504;-17.61;2.78;-10.453;-1.712;0.029;8.46;
84;110.118;-11.31;-3.14;-14.907;-18.560;0.101;15.83;
85;110.504;-13.24;-21.29;-13.358;-28.492;0.044;7.20;
86;110.576;-13.20;-30.23;-13.779;-32.500;0.044;2.35;
87;110.862;-8.02;-31.70;-12.396;-34.528;0.047;5.21;
88;111.061;-12.27;-39.34;-21.244;-32.544;0.032;11.26;
89;111.304;-23.62;-33.63;-26.405;-31.909;0.028;3.27;
90;111.360;-28.82;-30.06;-30.757;-28.167;0.030;2.71;
91;111.477;-30.71;-27.68;-29.920;-25.589;0.043;2.24;
92;111.747;-29.02;-25.37;-19.418;-21.733;0.029;10.27;
93;111.848;-9.94;-24.73;-3.370;-29.253;0.029;7.98;
94;112.090;-2.69;-30.63;9.341;-31.728;0.031;12.08;
95;112.275;12.22;-34.64;21.108;-36.028;0.028;9.00;
96;112.476;21.54;-36.07;27.412;-33.799;0.027;6.30;
97;112.533;31.30;-30.64;34.514;-28.384;0.028;3.92;
98;112.734;32.96;-29.13;38.797;-28.941;0.045;5.84;
99;112.989;41.71;-29.16;47.973;-27.677;0.029;6.44;
100;113.833;52.18;-26.65;49.608;-25.824;0.028;2.70;
101;113.961;49.08;-25.58;46.377;-24.260;0.029;3.01;
102;114.148;45.31;-24.59;38.915;-29.229;0.026;7.90;
103;114.333;37.17;-32.37;38.691;-28.574;0.028;4.09;
104;114.660;39.68;-31.43;36.304;-31.189;0.032;3.39;
105;114.820;35.43;-27.95;34.760;-19.437;0.044;8.54;
106;115.161;34.16;-20.49;30.004;-24.392;0.044;5.69;
107;115.663;33.00;-25.52;24.883;-15.590;0.070;12.83;
108;116.289;23.20;-10.82;27.972;-16.733;0.030;7.60;
109;116.434;28.40;-18.63;30.408;-20.885;0.043;3.02;
