CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
21.10;totalGazeArea: 13.63;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
