Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;0;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.488;0;0;-1.22;-42.15;16.448;11.741;0.083;56.71;
3;0.595;0;0;24.08;25.66;6.545;19.437;0.029;18.61;
4;0.996;0;0;1.60;-0.83;1.760;-5.515;0.077;4.69;
5;1.139;0;1;2.14;-10.16;2.136;-12.874;0.031;2.71;
6;1.480;1;0;3.36;-15.03;-4.824;-17.726;0.030;8.62;
7;1.567;0;1;-5.20;-18.07;-4.830;-13.916;0.030;4.17;
8;1.968;0;0;-3.76;-8.62;-5.589;-5.700;0.025;3.44;
9;2.091;0;0;-5.62;-4.57;-3.425;-9.244;0.030;5.17;
10;2.209;0;0;-5.24;-8.82;1.575;-0.479;0.030;10.77;
11;2.267;1;0;-10.68;-9.95;13.758;-4.720;0.030;24.99;
12;2.355;1;0;9.05;-4.38;12.009;-4.243;0.024;2.96;
13;2.524;0;0;12.32;-7.41;14.779;-4.191;0.057;4.05;
14;2.668;1;1;8.07;-4.25;3.451;-2.732;0.028;4.86;
15;3.596;0;0;-2.75;-4.66;-1.082;0.338;0.032;5.26;
16;6.011;0;0;-0.74;-4.28;-2.472;3.687;0.036;8.15;
17;6.084;0;1;-4.91;7.96;-13.913;14.900;0.054;11.36;
18;6.170;1;1;-16.70;15.42;-20.743;16.249;0.025;4.13;
19;6.451;1;1;-25.32;21.31;-31.117;21.334;0.029;5.79;
20;6.679;0;1;-32.07;22.07;-34.065;23.793;0.029;2.63;
21;7.327;1;1;-32.08;23.59;-29.630;24.220;0.028;2.53;
22;7.381;1;0;-16.30;24.18;5.073;24.204;0.084;21.38;
23;7.751;1;0;8.81;23.58;14.105;24.682;0.029;5.41;
24;7.811;0;1;17.27;27.04;19.309;28.542;0.029;2.53;
25;8.239;0;0;21.27;27.59;27.115;25.343;0.027;6.27;
26;8.521;1;1;28.83;23.52;35.457;22.704;0.030;6.68;
27;8.951;0;1;36.07;21.76;34.073;17.898;0.029;4.35;
28;9.081;1;1;33.91;16.33;26.630;14.295;0.026;7.56;
29;9.356;1;1;25.71;14.74;22.659;15.632;0.029;3.18;
30;9.410;1;0;15.86;15.80;9.903;16.517;0.028;6.00;
31;9.665;1;0;5.78;18.20;0.712;18.538;0.030;5.07;
32;9.836;1;0;-0.95;18.39;-8.507;18.002;0.030;7.57;
33;9.921;1;1;-10.58;17.70;-13.260;17.207;0.031;2.72;
34;10.222;1;1;-15.44;16.07;-20.258;15.997;0.030;4.81;
35;10.421;1;1;-27.56;15.29;-30.474;15.842;0.028;2.97;
36;10.595;1;0;-32.54;16.11;-37.304;14.796;0.029;4.94;
37;10.907;1;1;-39.92;11.22;-44.340;11.968;0.027;4.48;
38;11.135;1;0;-43.63;11.78;-51.234;11.659;0.032;7.61;
39;11.512;0;0;-52.25;9.92;-50.451;7.275;0.023;3.20;
40;11.595;0;0;-38.70;7.13;-36.035;4.578;0.026;3.69;
41;11.877;1;0;-34.84;4.12;-26.243;6.529;0.034;8.92;
42;11.937;1;0;-20.14;8.07;-14.753;7.602;0.031;5.41;
43;12.268;1;0;-14.84;6.51;1.889;9.098;0.097;16.93;
44;12.536;1;0;0.28;7.94;5.674;7.698;0.029;5.40;
45;12.594;1;0;12.35;9.34;21.724;8.989;0.057;9.38;
46;13.023;1;0;21.49;6.74;30.148;5.946;0.055;8.69;
47;13.453;0;0;31.74;4.66;31.087;1.971;0.026;2.77;
48;13.823;0;0;30.53;-4.83;25.041;-2.616;0.031;5.91;
49;13.879;0;0;20.68;0.61;13.979;4.099;0.060;7.55;
50;14.266;1;1;13.87;3.01;0.655;2.046;0.057;13.25;
51;14.553;1;0;-0.44;0.48;-8.148;-0.156;0.042;7.73;
52;14.622;1;0;-13.79;0.91;-16.261;1.262;0.030;2.49;
53;14.822;0;0;-17.59;0.01;-21.400;-2.240;0.030;4.43;
54;14.879;1;0;-21.74;-2.39;-25.456;-3.406;0.031;3.86;
55;14.939;1;0;-26.84;-3.75;-29.760;-3.126;0.029;2.99;
56;15.122;0;0;-37.88;0.13;-34.532;-4.263;0.030;5.52;
57;15.207;1;0;-34.82;-4.02;-39.093;-3.910;0.029;4.27;
58;15.468;0;0;-40.28;-4.53;-45.676;-7.944;0.057;6.39;
59;15.694;1;1;-45.45;-8.95;-49.031;-9.316;0.029;3.60;
60;16.226;0;0;-44.55;-11.45;-34.241;-20.229;0.054;13.54;
61;16.593;1;1;-34.51;-21.00;-30.274;-20.900;0.032;4.24;
62;16.910;1;0;-21.62;-18.81;-7.199;-14.050;0.059;15.19;
63;17.172;1;0;-5.52;-14.62;-0.617;-15.052;0.026;4.92;
64;17.310;1;0;0.04;-14.99;15.356;-12.884;0.085;15.46;
65;17.667;1;1;15.94;-12.69;19.968;-12.360;0.027;4.04;
66;17.908;1;0;27.40;-11.19;31.751;-10.349;0.031;4.43;
67;18.181;0;0;32.58;-10.19;35.231;-12.620;0.029;3.60;
68;18.466;0;0;35.88;-15.05;33.095;-20.179;0.042;5.84;
69;18.707;1;1;30.16;-23.76;40.633;-20.932;0.030;10.85;
70;19.337;0;1;40.90;-24.27;40.152;-27.230;0.028;3.05;
71;19.536;1;1;40.18;-29.46;37.340;-29.817;0.031;2.87;
72;19.594;1;1;32.03;-28.40;26.830;-28.174;0.032;5.21;
73;19.966;0;1;27.50;-28.42;26.004;-35.050;0.029;6.79;
74;20.108;1;1;26.35;-35.60;31.673;-36.664;0.029;5.42;
75;20.480;0;0;30.67;-39.72;22.482;-43.881;0.032;9.18;
76;20.538;0;1;19.15;-37.19;19.439;-39.112;0.027;1.94;
77;20.880;1;1;17.76;-36.89;12.813;-35.400;0.030;5.16;
78;20.937;1;1;12.50;-35.43;18.451;-35.796;0.028;5.96;
79;20.995;0;1;18.44;-35.68;18.664;-46.722;0.030;11.04;
80;21.294;0;1;25.35;-47.87;23.408;-47.092;0.028;2.10;
81;21.352;0;1;25.48;-40.16;25.046;-44.226;0.028;4.08;
82;21.666;0;1;25.45;-45.34;18.674;-40.821;0.028;8.14;
83;21.725;0;1;17.01;-36.63;15.187;-34.852;0.030;2.55;
84;21.951;1;1;14.74;-34.27;11.126;-33.341;0.029;3.73;
85;22.093;0;1;9.01;-32.25;4.988;-28.529;0.027;5.48;
86;22.451;0;0;4.06;-28.14;-1.857;-30.910;0.026;6.53;
87;22.694;0;0;-2.97;-31.65;-11.409;-28.467;0.029;9.02;
88;23.153;1;0;-11.81;-27.86;-22.122;-27.641;0.055;10.32;
89;23.436;0;1;-23.10;-28.21;-26.632;-30.626;0.027;4.28;
90;23.822;1;0;-27.53;-33.28;-34.308;-31.409;0.060;7.03;
91;24.123;1;1;-34.95;-30.42;-38.538;-29.401;0.028;3.73;
92;24.350;0;1;-38.03;-28.87;-40.469;-24.702;0.033;4.83;
93;24.497;1;1;-42.04;-24.03;-49.192;-23.167;0.054;7.20;
94;25.269;1;0;-51.96;-21.05;-43.377;-21.939;0.028;8.63;
95;25.611;0;1;-41.31;-22.50;-34.721;-19.958;0.026;7.06;
96;25.696;0;1;-33.37;-21.63;-33.729;-18.421;0.026;3.23;
97;25.808;0;1;-33.43;-21.37;-30.675;-22.583;0.031;3.01;
