Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;0;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.492;0;1;-1.01;-43.35;1.410;5.237;0.109;48.64;
3;0.654;0;1;-13.76;-16.17;5.420;4.223;0.024;28.00;
4;0.739;0;0;4.17;3.43;1.592;6.289;0.028;3.85;
5;0.866;0;0;1.66;8.44;-7.314;2.777;0.024;10.61;
6;0.954;0;0;-1.10;9.11;0.409;1.296;0.058;7.96;
7;1.150;0;0;2.38;0.82;5.374;-2.121;0.036;4.20;
8;1.445;0;0;3.99;-2.31;1.825;2.352;0.027;5.14;
9;1.497;0;0;0.66;11.68;-1.256;20.049;0.057;8.59;
10;1.640;0;0;-1.28;20.38;-2.837;10.424;0.032;10.07;
11;4.097;0;0;-0.47;-3.70;6.134;3.760;0.027;9.96;
12;4.153;0;1;7.84;4.49;11.856;10.331;0.028;7.09;
13;4.209;0;0;12.89;16.17;15.388;27.960;0.114;12.05;
14;4.952;0;0;19.71;33.79;18.180;24.033;0.028;9.87;
15;5.313;0;0;17.87;25.09;16.257;29.378;0.028;4.58;
16;5.628;0;0;12.90;32.69;10.944;30.888;0.029;2.66;
17;5.712;0;0;10.01;28.05;13.594;24.338;0.026;5.16;
18;6.023;0;0;21.32;21.15;18.585;22.453;0.042;3.03;
19;6.095;0;0;17.22;23.73;12.487;26.957;0.029;5.73;
20;6.354;1;0;10.86;28.95;17.185;27.639;0.025;6.46;
21;6.553;1;0;24.45;23.71;18.265;24.399;0.028;6.23;
22;6.910;1;0;9.66;24.55;17.101;24.810;0.028;7.44;
23;7.097;0;0;24.08;24.84;23.445;27.652;0.055;2.88;
24;7.174;1;0;20.19;29.80;16.326;30.491;0.022;3.93;
25;7.314;1;0;12.07;30.49;9.754;31.258;0.053;2.44;
26;7.484;0;0;8.39;31.68;13.271;29.529;0.029;5.34;
27;7.539;0;0;17.67;28.03;22.792;26.275;0.056;5.41;
28;7.681;0;0;23.36;25.69;27.077;24.366;0.029;3.95;
29;7.853;0;0;26.53;23.27;20.250;27.549;0.029;7.60;
30;8.072;1;0;14.78;31.21;5.177;30.705;0.052;9.62;
31;8.153;0;0;3.89;30.38;2.471;28.328;0.027;2.49;
32;8.265;0;1;1.46;26.07;1.557;23.077;0.030;3.00;
33;8.322;1;0;4.85;21.13;8.923;21.286;0.031;4.08;
34;8.482;0;0;10.07;21.70;19.528;25.826;0.054;10.32;
35;8.738;0;0;20.10;29.34;17.614;31.128;0.029;3.06;
36;8.795;1;0;12.92;32.02;9.071;31.796;0.058;3.86;
37;9.116;1;0;14.65;29.56;28.196;27.624;0.036;13.69;
38;9.383;1;0;28.92;26.43;19.864;28.240;0.028;9.23;
39;9.449;0;0;16.70;28.26;12.188;25.815;0.075;5.13;
40;9.730;0;1;11.84;25.75;15.181;27.892;0.036;3.97;
41;9.797;1;0;23.41;26.90;28.133;25.678;0.030;4.88;
42;9.965;1;0;27.89;26.40;18.487;27.759;0.059;9.50;
43;10.226;1;0;15.92;25.15;7.084;27.923;0.055;9.26;
44;10.310;0;0;7.63;29.16;10.209;30.639;0.027;2.98;
45;10.481;1;0;11.96;30.79;16.485;30.115;0.029;4.58;
46;10.566;1;0;20.22;29.74;28.302;28.050;0.024;8.25;
47;10.839;1;0;27.93;27.77;23.742;28.242;0.030;4.21;
48;10.954;0;1;21.30;28.34;19.243;25.086;0.039;3.85;
49;11.017;0;1;16.88;23.73;15.236;22.385;0.044;2.12;
50;11.274;0;1;16.21;18.87;20.051;24.966;0.033;7.21;
51;11.598;1;1;25.90;27.82;22.342;26.984;0.027;3.66;
52;11.652;0;0;18.12;25.10;11.599;19.795;0.057;8.41;
53;11.969;0;1;11.64;20.38;16.315;23.037;0.027;5.38;
54;12.024;0;0;22.47;27.06;24.583;28.391;0.052;2.50;
55;12.378;0;1;25.67;29.05;17.946;22.888;0.046;9.88;
56;12.737;0;0;12.68;17.32;23.365;26.044;0.058;13.80;
57;13.094;0;0;24.29;27.21;14.670;17.225;0.125;13.86;
58;13.484;0;1;13.97;16.71;19.597;21.418;0.031;7.34;
59;13.880;0;1;22.83;24.67;14.087;15.125;0.057;12.95;
60;14.253;0;1;13.83;13.89;18.375;17.349;0.030;5.71;
61;14.311;0;1;22.71;22.73;24.178;24.270;0.028;2.12;
62;14.666;0;1;27.17;25.26;22.078;20.536;0.027;6.95;
63;15.061;0;0;19.81;18.21;21.091;22.217;0.034;4.20;
64;15.210;0;1;21.34;22.45;18.941;19.982;0.032;3.44;
65;15.440;0;0;17.61;18.23;22.667;20.361;0.030;5.49;
66;15.625;0;1;22.56;20.18;23.866;24.367;0.027;4.39;
67;15.967;0;0;24.96;28.09;16.002;14.654;0.106;16.14;
68;16.353;0;1;14.88;14.14;20.132;20.441;0.031;8.20;
69;16.413;0;0;22.84;23.63;22.997;26.225;0.029;2.60;
70;16.908;0;0;14.41;27.97;17.614;30.180;0.059;3.89;
