Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-2.540124;-36.26037;0;0;0;3.811249;-4.537867;(0.1, 1.7, -0.1)
4;0.531;5.8447;-3.449427;1;0;1;5.875294;0.131897;(0.1, 1.7, 0.0)SaccadeStart;
5;0.586;7.552134;1.453978;1;0;1;6.083048;0.2419128;(0.1, 1.7, 0.0)
6;0.601;7.797349;1.547043;0;0;0;6.154969;0.2833557;(0.1, 1.7, 0.0)
7;0.618;7.881013;1.594125;0;0;0;6.164204;0.2969055;(0.1, 1.7, 0.0)
8;0.634;7.891352;1.607209;0;0;0;6.166898;0.2969055;(0.1, 1.7, 0.0)
9;0.648;7.895275;1.607718;0;0;0;6.169805;0.2964478;(0.1, 1.7, 0.0)
10;0.663;7.8975;1.60651;0;0;0;6.172469;0.2945557;(0.1, 1.7, 0.0)
11;0.677;7.900658;1.604192;0;0;0;6.174437;0.2912292;(0.1, 1.7, 0.0)
12;0.691;7.903257;1.601823;0;0;0;6.174067;0.2869873;(0.1, 1.7, 0.0)
13;0.705;7.902712;1.597221;0;0;0;6.172262;0.2808838;(0.1, 1.7, 0.0)
14;0.720;7.901424;1.591548;0;0;0;6.169076;0.2734985;(0.1, 1.7, 0.0)
15;0.733;7.89818;1.583746;0;0;0;6.164645;0.2661438;(0.1, 1.7, 0.0)
16;0.749;7.893867;1.576424;0;0;0;6.158947;0.2573242;(0.1, 1.7, 0.0)
17;0.763;7.888847;1.567753;0;0;0;6.152968;0.2467041;(0.1, 1.7, 0.0)
18;0.777;7.882121;1.556589;0;0;0;6.148413;0.2362061;(0.1, 1.7, 0.0)
19;0.791;7.878017;1.546252;0;0;0;6.14494;0.2277832;(0.1, 1.7, 0.0)
20;0.805;7.875103;1.537982;0;0;0;6.141112;0.2192078;(0.1, 1.7, 0.0)
21;0.821;7.87077;1.529321;0;0;0;6.136963;0.2101746;(0.1, 1.7, 0.0)
22;0.833;7.866543;1.52041;0;0;0;6.132379;0.199646;(0.1, 1.7, 0.0)
23;0.849;7.86314;1.510543;0;0;0;6.125854;0.1855774;(0.1, 1.7, 0.0)
24;0.863;7.856426;1.496669;0;0;0;6.114855;0.1588745;(0.1, 1.7, 0.0)
25;0.876;7.845294;1.470131;0;0;0;6.102826;0.1125793;(0.1, 1.7, 0.0)
26;0.891;7.836234;1.422762;0;0;0;6.088857;0.04806519;(0.1, 1.7, 0.0)
27;0.906;7.821344;1.355971;0;0;0;6.066355;-0.02544378;(0.1, 1.7, 0.0)
28;0.936;7.801259;1.278825;0;0;0;6.014452;-0.109492;(0.1, 1.7, 0.0)
29;0.948;7.746542;1.203076;0;0;0;5.989514;-0.1069181;(0.1, 1.7, 0.0)
30;0.964;7.721646;1.200658;0;0;0;5.95842;-0.079497;(0.1, 1.7, 0.0)
31;0.990;7.697596;1.222483;0;0;0;5.852235;-0.01999843;(0.1, 1.7, 0.0)
32;1.055;7.584708;1.285659;0;0;0;5.755907;-0.007952174;(0.1, 1.7, 0.0)
33;1.113;7.487231;1.296838;0;0;0;5.611578;-0.01087997;(0.1, 1.7, 0.0)
34;1.134;7.379447;1.222833;0;0;0;3.858822;-0.3092873;(0.1, 1.7, 0.0)
35;1.149;5.588419;1.001759;1;1;1;3.636754;-0.3716192;(0.1, 1.7, 0.0)SaccadeStart;
36;1.183;5.369494;0.9328248;0;0;0;3.189024;-0.5127991;(0.1, 1.7, 0.0)
37;1.196;4.919569;0.7975568;0;0;0;2.98455;-0.5978914;(0.1, 1.7, 0.0)
38;1.220;4.714987;0.7107629;0;0;0;2.611055;-0.8514618;(0.1, 1.7, 0.0)
39;1.234;4.334033;0.4645733;0;0;0;2.459781;-1.020346;(0.1, 1.7, 0.0)
40;1.250;4.191021;0.3006909;0;0;0;2.329763;-1.219892;(0.1, 1.7, 0.0)
41;1.277;4.056215;0.101152;0;0;0;2.134616;-1.711964;(0.1, 1.7, 0.0)
42;1.290;3.856164;-0.3901243;0;0;0;2.074187;-1.976249;(0.1, 1.7, 0.0)
