CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
54.44;totalGazeArea: 17.37;averageGazeArea1: 2.29;averageGazeArea3: 4.63;averageGazeArea5: 6.20;averageGazeArea10: 8.81;
1;(3.5, 0.0, 20.7);14.92;0;
