CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
49.90;totalGazeArea: 18.48;averageGazeArea1: 2.42;averageGazeArea3: 4.94;averageGazeArea5: 6.58;averageGazeArea10: 9.64;
1;(4.5, 0.0, 6.2);13.54;0;
