Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;6.301379;-44.93262;0;0;1;-2.500214;4.055115;(-0.3, 1.6, 0.6)
4;0.675;-0.3506923;1.505155;1;0;1;-3.243896;15.58539;(-0.2, 1.7, 0.5)SaccadeStart;
5;0.837;-0.7467816;14.90015;1;0;1;0.4035216;-7.817493;(-0.2, 1.6, 0.6)
6;0.945;5.896654;-9.151563;0;0;1;7.297816;-8.746239;(-0.2, 1.6, 0.6)
7;0.975;14.18013;-9.843399;1;1;1;5.060475;-8.158041;(-0.2, 1.6, 0.6)SaccadeStart;
8;1.006;14.08041;-17.87071;0;0;1;4.700425;-7.329023;(-0.2, 1.6, 0.6)
9;1.100;13.79996;-17.35359;1;0;1;4.747059;-6.923119;(-0.2, 1.6, 0.6)SaccadeStart;
10;1.125;13.68531;-17.80323;0;0;1;5.176438;-5.666298;(-0.2, 1.6, 0.6)
11;1.161;7.409377;-15.26056;1;0;1;5.578925;-4.001978;(-0.2, 1.6, 0.6)SaccadeStart;
12;1.245;7.224987;-14.28877;0;0;1;5.73628;-3.413019;(-0.2, 1.6, 0.6)
13;1.273;7.171049;-14.42873;1;0;1;5.818439;-2.722363;(-0.2, 1.6, 0.6)SaccadeStart;
14;1.300;6.429176;-14.71989;0;0;1;6.169015;-1.915679;(-0.2, 1.6, 0.6)
15;1.331;6.435595;-14.11051;1;0;1;6.243804;-1.722126;(-0.2, 1.6, 0.6)SaccadeStart;
16;1.405;6.431042;-14.15614;0;0;0;6.120914;-1.44443;(-0.2, 1.6, 0.6)
17;1.436;6.543428;-14.18801;1;1;1;5.888828;-1.170742;(-0.2, 1.6, 0.6)SaccadeStart;
18;1.473;7.375133;-14.34384;1;1;1;4.694722;-0.6613288;(-0.2, 1.6, 0.6)
19;1.502;7.247638;-14.46325;0;0;1;4.178328;-0.3506794;(-0.2, 1.6, 0.6)
20;1.571;4.070776;-11.78681;1;0;1;3.738487;-0.09753912;(-0.2, 1.6, 0.6)SaccadeStart;
