CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
33.56;totalGazeArea: 22.38;averageGazeArea1: 2.76;averageGazeArea3: 6.04;averageGazeArea5: 8.79;averageGazeArea10: 13.53;
