Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-3.744579;-34.89143;0;0;0;8.083548;0.6409302;(0.2, 1.6, -0.1)
4;0.580;7.237896;-0.7276571;1;0;1;9.445487;-6.333781;(0.2, 1.6, -0.1)SaccadeStart;
5;0.638;10.56913;-7.977288;0;0;1;7.985596;-4.689907;(0.2, 1.6, -0.1)
6;0.658;12.68628;-6.099716;1;0;1;-6.526611;-4.567805;(0.2, 1.6, -0.1)SaccadeStart;
7;0.685;-1.229198;-5.210622;0;1;1;-7.214539;-4.545825;(0.2, 1.6, -0.1)
8;0.730;-1.568449;-5.134362;0;0;0;-7.67868;-4.44166;(0.2, 1.6, -0.1)
9;0.770;-1.714524;-5.177203;0;0;0;-2.384338;-4.237056;(0.2, 1.6, -0.1)
10;0.810;3.516558;-5.579115;1;1;1;-2.448547;-3.97641;(0.2, 1.6, -0.1)SaccadeStart;
11;0.840;3.493976;-5.190491;0;0;0;-2.483337;-3.773825;(0.2, 1.6, -0.1)
12;0.868;3.600574;-4.928861;0;0;0;-2.605133;-3.528913;(0.2, 1.6, -0.1)
13;0.898;3.560825;-4.916009;0;0;0;-2.807953;-3.238147;(0.2, 1.6, -0.1)
14;0.926;3.560966;-4.911798;0;0;0;-3.065308;-2.920456;(0.2, 1.6, -0.1)
15;0.964;3.727575;-4.978692;0;0;0;-3.300079;-2.61273;(0.2, 1.6, -0.1)
16;0.998;3.69311;-4.742952;0;0;0;-3.448547;-2.162587;(0.2, 1.6, -0.1)
17;1.043;4.032661;-4.257163;0;0;0;-3.589264;-1.770381;(0.2, 1.6, -0.1)
18;1.174;4.24818;-3.940624;0;0;0;-4.114441;-1.424929;(0.2, 1.6, -0.1)
19;1.192;8.263573;-5.015043;1;1;1;-6.40213;-1.003811;(0.2, 1.6, -0.1)SaccadeStart;
20;1.225;9.782518;-3.711378;0;0;1;-10.51663;-1.065717;(0.2, 1.6, -0.1)
21;1.254;7.579684;-3.790387;1;1;1;-12.64993;-1.260137;(0.2, 1.6, -0.1)SaccadeStart;
22;1.318;-0.5388193;-5.255114;1;1;1;-16.12674;-1.75649;(0.2, 1.6, -0.1)
23;1.335;-2.689617;-5.606415;1;1;1;-18.80887;-2.227604;(0.1, 1.6, -0.1)
24;1.354;-2.333858;-6.440751;0;0;0;-21.27481;-2.688443;(0.1, 1.6, -0.1)
25;1.383;-3.435056;-6.914764;0;0;0;-23.87216;-3.200829;(0.1, 1.6, -0.1)
26;1.410;-3.84005;-7.337551;0;0;0;-26.30157;-3.728288;(0.1, 1.6, -0.1)
27;1.439;-4.393187;-7.548642;0;0;0;-28.39282;-4.245009;(0.1, 1.6, -0.1)
28;1.466;-5.655128;-7.764205;0;0;0;-30.23517;-4.78763;(0.1, 1.6, -0.1)
29;1.498;-10.72574;-7.954782;1;1;1;-31.65472;-5.308167;(0.1, 1.6, -0.1)SaccadeStart;
30;1.525;-13.63444;-9.090329;1;0;1;-32.74918;-5.816198;(0.1, 1.6, -0.1)
31;1.552;-13.67035;-9.375812;0;0;0;-33.46579;-6.261975;(0.1, 1.6, -0.1)
32;1.582;-14.12442;-9.646667;0;0;0;-33.90582;-6.673412;(0.1, 1.6, -0.1)
33;1.611;-15.09266;-9.262414;0;0;0;-34.09439;-7.021931;(0.1, 1.6, -0.1)
34;1.683;-15.09303;-9.365036;0;0;0;-34.10629;-7.299809;(0.1, 1.6, -0.1)
35;1.699;-15.63119;-10.15052;1;0;1;-33.97849;-7.475746;(0.1, 1.6, -0.1)SaccadeStart;
36;1.737;-15.99989;-10.11712;0;0;0;-33.24796;-7.495512;(0.1, 1.6, -0.1)
37;1.767;-15.80725;-10.24809;0;0;0;-32.80539;-7.36638;(0.1, 1.6, -0.1)
38;1.797;-15.74297;-10.20849;0;0;0;-32.24115;-7.174036;(0.1, 1.6, -0.1)
39;1.826;-15.94013;-10.36009;0;0;0;-31.55084;-6.931671;(0.1, 1.6, -0.1)
