CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
84.06;totalGazeArea: 26.78;averageGazeArea1: 3.00;averageGazeArea3: 6.29;averageGazeArea5: 8.70;averageGazeArea10: 12.47;
1;(-1.5, 0.0, 11.6);30.06;1;
