CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
130.25;totalGazeArea: 12.03;averageGazeArea1: 0.00;averageGazeArea3: 0.00;averageGazeArea5: 0.00;averageGazeArea10: 0.00;
