CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
31.36;totalGazeArea: 15.68;averageGazeArea1: 1.65;averageGazeArea3: 4.25;averageGazeArea5: 6.14;averageGazeArea10: 8.88;
1;(1.4, 0.0, 5.0);4.22;0;
2;(18.2, 0.0, 45.2);27.1;0;
