Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.47953;-19.52042;0;-35.91506;0.3333333;72.36124;
4;0.647;17.4024;0.7329228;4.505839;36.29459;0.05743563;37.82795;
28;3.862;-24.71539;-17.65178;-28.47253;-18.37699;0.04147601;3.826491;
37;4.418;-31.02417;-22.95164;-31.64694;-19.63242;0.02859831;3.377133;
38;4.561;-32.05199;-17.46753;-23.39495;-16.01872;0.0283165;8.777438;
45;4.919;-15.3488;-10.78206;-9.900676;-15.99103;0.02946854;7.537601;
48;5.107;-10.64744;-17.68888;-14.02953;-14.81609;0.03978729;4.4375;
53;5.404;-13.08319;-13.61658;-19.42621;-8.472829;0.0284152;8.166522;
54;5.461;-26.67965;-5.274359;-12.83574;-4.60317;0.08572149;13.86017;
69;6.548;2.024177;-13.52229;-0.2541693;-17.88932;0.02791739;4.925629;
70;6.721;-0.6719785;-18.27989;2.424962;-25.65864;0.04355145;8.002312;
75;7.150;15.88948;-18.78039;25.08298;-11.6839;0.04264784;11.61381;
78;7.320;19.62877;-13.02475;27.00966;-9.064917;0.04228306;8.376021;
92;8.147;32.76894;-15.1081;21.52598;-12.34485;0.0325346;11.57754;
97;8.546;17.1457;-10.85848;13.2826;-9.190557;0.03336525;4.207788;
101;8.960;4.88538;-5.387129;-3.783695;-1.153;0.1163931;9.647834;
106;9.446;-16.49423;-0.2062181;-19.30525;-2.001366;0.02988625;3.335321;
110;9.703;-4.014556;-18.25822;-13.87213;-7.821606;0.04435062;14.35599;
112;9.833;-11.48652;-9.752734;18.44472;-25.09051;0.08729362;33.63223;
115;10.106;16.24884;-28.2486;21.10396;-23.10503;0.04093742;7.073083;
124;10.704;26.40112;-26.61442;32.45554;-22.10187;0.04459381;7.551095;
127;10.889;35.54709;-25.32908;46.32871;-24.76201;0.08565617;10.79653;
129;11.162;56.33478;-21.23217;64.39377;-21.69946;0.04215527;8.072527;
133;11.441;65.46741;-20.65495;64.71074;-23.5545;0.03472996;2.996658;
136;11.805;61.2584;-20.94501;-15.30714;-8.855234;0.3711443;77.51416;
140;12.508;-21.17219;-18.47613;-25.72189;-20.42518;0.05293083;4.949601;
141;12.707;-33.28776;-23.04061;-35.95376;-23.37364;0.03976822;2.686721;
142;12.821;-37.78234;-22.21028;-44.27129;-16.0591;0.04448128;8.941107;
143;13.189;-50.70384;-12.60599;-41.19303;-12.29722;0.03044796;9.515818;
144;13.263;-28.24888;-11.18906;11.15847;-9.70155;0.1715889;39.43541;
193;17.690;29.10427;-9.096762;29.10223;-12.94309;0.04200172;3.846328;
210;19.234;28.3605;-11.96322;29.01414;-14.61927;0.04115486;2.735291;
218;19.974;24.46074;-13.45912;24.88577;-17.37853;0.02926636;3.942388;
239;21.987;32.18744;-9.839759;29.11533;-9.527803;0.02977943;3.087913;
240;22.146;28.44249;-9.855131;19.5951;-10.85204;0.05894852;8.903382;
260;25.574;13.3178;-6.443521;8.357842;-7.268757;0.185545;5.028143;
265;26.091;-5.748739;-9.307657;-21.46962;-9.212366;0.1120281;15.72117;
270;26.561;-35.08662;-7.593583;-40.38741;-6.420289;0.0448761;5.42909;
287;27.892;-26.76968;-12.29786;-4.602924;-7.138865;0.1142044;22.75918;
293;28.662;0.5810323;-10.84796;11.77268;-13.03782;0.04220581;11.40388;
301;29.688;29.85758;-18.83014;39.20364;-17.74777;0.05967522;9.408524;
305;30.004;62.45383;-11.05641;69.33775;-9.682427;0.1856804;7.019695;
307;30.305;54.73352;-12.70527;73.42831;-10.25578;0.05662918;18.85458;
308;30.474;80.01599;-9.413127;79.18745;-10.53421;0.0588913;1.394025;
311;30.863;77.40665;-11.54821;71.54807;-13.61617;0.0559063;6.212847;
355;35.321;70.99913;-14.34041;73.42464;-15.27767;0.06861877;2.600297;
358;35.863;72.72798;-15.3471;70.3811;-13.75555;0.05718994;2.835647;
361;36.304;70.85574;-15.18868;64.78741;-13.36406;0.05727386;6.336705;
364;36.590;65.45438;-13.60272;61.20681;-13.06409;0.05773544;4.281585;
368;37.101;73.99317;-14.29272;70.75591;-12.50934;0.1040039;3.695988;
371;37.560;36.55899;-14.691;31.92858;-12.96437;0.04238892;4.941859;
372;37.661;29.22223;-11.94154;24.08252;-11.49956;0.04233932;5.158688;
373;37.749;23.97224;-11.49363;19.17453;-12.74678;0.03991699;4.958668;
374;37.849;18.70937;-12.86561;11.23017;-12.3996;0.05552673;7.49371;
378;38.545;-7.650113;-12.29784;-14.00848;-13.15576;0.05721664;6.41598;
384;39.187;23.3516;-15.47316;31.20209;-14.84963;0.06110001;7.875217;
389;39.504;45.17744;-11.83951;59.06926;-14.59247;0.0995369;14.16198;
397;40.404;64.36433;-23.66084;65.32008;-24.21555;0.05550766;1.105056;
402;40.705;62.32587;-17.45684;51.85671;-12.20013;0.08415222;11.71479;
404;40.959;50.27232;-12.65505;37.95763;-12.37526;0.04342651;12.31786;
417;42.446;26.22484;-17.41507;29.97567;-16.65266;0.0446701;3.827532;
419;42.675;38.1305;-17.59878;34.58697;-19.62875;0.04344559;4.0838;
428;43.145;24.01235;-24.46136;19.94633;-30.12433;0.04511261;6.971494;
430;43.491;19.61206;-32.67039;17.73829;-36.15889;0.04389191;3.95987;
447;45.448;23.93687;-37.80728;24.02077;-31.91376;0.04090881;5.894123;
451;45.762;25.02299;-31.60963;25.83837;-21.12382;0.04549408;10.51747;
453;46.003;27.32958;-21.57685;23.79123;-18.79538;0.07540894;4.500723;
454;46.259;20.64868;-17.10614;16.56938;-11.27857;0.03305817;7.113455;
462;46.861;0.3287252;-8.264091;-11.66078;-5.115785;0.04169083;12.39597;
463;46.949;-13.09377;-5.203282;-9.043106;-6.29957;0.03976822;4.19639;
476;47.849;-46.63695;-10.57876;-53.4441;-14.11707;0.04216003;7.671826;
477;48.021;-55.32022;-15.33554;16.36403;-44.72395;0.06957626;77.47459;
483;48.718;26.45039;-35.84719;28.45347;-30.41989;0.03118515;5.78515;
