CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
93.55;totalGazeArea: 22.52;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
