Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.02000;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.35333;1.858679;-44.3194;-0.7284546;11.8923;(-0.08, 1.64, 0.53);(348.11, 359.27, 4.42);Pattern 1 saccade;
0.39417;-8.611744;1.551412;12.7681;-1.29634;(0.07, 1.63, 0.59);(1.30, 12.77, 355.71);No pattern saccade;
0.42360;6.903385;-11.24189;13.19124;-1.392857;(0.08, 1.62, 0.64);(1.39, 13.19, 356.12);No pattern saccade;
0.46449;7.590412;-11.30547;13.23895;-1.396988;(0.08, 1.62, 0.64);(1.40, 13.24, 356.19);No pattern saccade;
0.49720;7.660131;-11.31715;13.25916;-1.393856;(0.09, 1.62, 0.64);(1.39, 13.26, 356.23);
0.53370;7.681036;-11.31378;13.2503;-1.424638;(0.09, 1.62, 0.65);(1.42, 13.25, 356.26);
0.56953;7.683676;-11.34875;13.24122;-1.47326;(0.09, 1.62, 0.65);(1.47, 13.24, 356.30);
0.60949;7.675478;-11.4018;13.20406;-1.501183;(0.09, 1.62, 0.66);(1.50, 13.20, 356.32);
0.63862;7.646258;-11.4299;13.14897;-1.534042;(0.09, 1.62, 0.66);(1.53, 13.15, 356.36);
0.68134;7.586493;-11.47077;13.08037;-1.541796;(0.09, 1.62, 0.66);(1.54, 13.08, 356.39);
0.71215;7.535928;-11.47812;13.06013;-1.528666;(0.09, 1.62, 0.67);(1.53, 13.06, 356.39);
0.74952;7.507278;-11.46717;13.04474;-1.522227;(0.09, 1.62, 0.67);(1.52, 13.04, 356.42);
0.78266;7.509084;-11.46286;13.04895;-1.498341;(0.09, 1.62, 0.67);(1.50, 13.05, 356.44);
0.80908;7.51815;-11.43843;13.05706;-1.490319;(0.10, 1.61, 0.67);(1.49, 13.06, 356.45);
0.83426;7.530406;-11.43296;13.0642;-1.491668;(0.10, 1.61, 0.68);(1.49, 13.06, 356.48);
0.86346;7.544905;-11.43815;13.06686;-1.481126;(0.10, 1.61, 0.68);(1.48, 13.07, 356.50);
0.89557;7.55486;-11.42715;13.05114;-1.479635;(0.10, 1.61, 0.68);(1.48, 13.05, 356.52);
0.92317;7.543752;-11.42849;13.01229;-1.492782;(0.10, 1.61, 0.69);(1.49, 13.01, 356.53);
0.95056;7.508782;-11.44371;-0.03036499;-1.424724;(0.10, 1.61, 0.69);(1.42, 359.97, 356.56);
0.98301;-5.642364;-11.29633;2.004784;-1.428895;(0.11, 1.61, 0.69);(1.43, 2.00, 356.56);
1.01155;-3.260099;-11.38033;1.974045;-1.431857;(0.11, 1.61, 0.69);(1.43, 1.97, 356.59);Pattern 1 saccade;
1.08150;-3.285304;-11.38635;1.93155;-1.428649;(0.11, 1.61, 0.69);(1.43, 1.93, 356.61);Pattern 1 saccade;
1.11070;-3.3253;-11.38439;1.796502;-1.441251;(0.11, 1.61, 0.69);(1.44, 1.80, 356.59);
1.13988;-3.463588;-11.39507;1.753455;-1.451027;(0.11, 1.61, 0.69);(1.45, 1.75, 356.60);
1.16753;-3.428435;-11.38319;1.721195;-1.491541;(0.11, 1.61, 0.69);(1.49, 1.72, 356.61);
1.20659;-6.642584;-11.19767;-1.052795;-1.528418;(0.07, 1.64, 0.44);(1.53, 358.95, 356.63);
1.22706;-11.14134;-11.63974;-1.069611;-1.545294;(0.07, 1.64, 0.44);(1.55, 358.93, 356.65);Pattern 1 saccade;
1.25491;-11.14622;-11.61585;-1.085632;-1.551941;(0.07, 1.64, 0.44);(1.55, 358.91, 356.66);Pattern 1 saccade;
1.30257;-11.20458;-11.57904;-1.12793;-1.582953;(0.07, 1.64, 0.44);(1.58, 358.87, 356.67);
1.32701;-11.25352;-11.44934;-1.153717;-1.566693;(0.07, 1.64, 0.44);(1.57, 358.85, 356.66);
1.35409;-11.25164;-11.43334;-1.177551;-1.555412;(0.07, 1.64, 0.44);(1.56, 358.82, 356.66);
1.38313;-11.25238;-11.43839;-1.197021;-1.571645;(0.07, 1.64, 0.44);(1.57, 358.80, 356.67);
1.41978;-10.00912;-11.7212;11.81976;-1.591802;(0.02, 1.63, 0.45);(1.59, 11.82, 356.69);
1.45600;1.459129;-11.61034;11.82681;-1.619621;(0.02, 1.63, 0.45);(1.62, 11.83, 356.72);
1.50348;-1.045039;-11.08403;11.78419;-1.633926;(0.02, 1.63, 0.45);(1.63, 11.78, 356.74);Pattern 1 saccade;
1.52625;-2.346436;-11.4014;11.75774;-1.626858;(0.02, 1.63, 0.45);(1.63, 11.76, 356.73);Pattern 1 saccade;
1.56995;-2.444422;-11.45414;11.70065;-1.620873;(0.02, 1.63, 0.45);(1.62, 11.70, 356.73);
1.61573;-2.476398;-11.469;11.69902;-1.649681;(0.02, 1.63, 0.45);(1.65, 11.70, 356.76);
1.64300;-2.54973;-11.43395;11.67761;-1.679406;(0.02, 1.63, 0.45);(1.68, 11.68, 356.78);
1.67291;-2.576438;-11.44944;11.60889;-1.699147;(0.01, 1.63, 0.45);(1.70, 11.61, 356.80);
1.70964;-2.619744;-11.45521;11.59046;-1.729197;(0.02, 1.63, 0.45);(1.73, 11.59, 356.82);
1.73961;-2.671385;-11.47084;11.57634;-1.73996;(0.01, 1.63, 0.45);(1.74, 11.58, 356.83);
1.76885;-2.677757;-11.47398;11.56196;-1.738376;(0.01, 1.63, 0.45);(1.74, 11.56, 356.83);
1.81085;-2.702456;-11.49964;11.56142;-1.747513;(0.01, 1.63, 0.45);(1.75, 11.56, 356.84);
1.84023;-2.726109;-11.51295;11.54997;-1.745346;(0.01, 1.63, 0.45);(1.75, 11.55, 356.85);
1.87066;-2.733699;-11.50829;11.53001;-1.73912;(0.01, 1.63, 0.45);(1.74, 11.53, 356.86);
1.89870;-2.757451;-11.52133;11.54268;-1.744579;(0.01, 1.63, 0.45);(1.74, 11.54, 356.87);
1.92548;-2.777811;-11.53057;11.51608;-1.728085;(0.01, 1.63, 0.45);(1.73, 11.52, 356.86);
1.95247;-2.785133;-11.54275;11.49374;-1.700796;(0.01, 1.63, 0.45);(1.70, 11.49, 356.84);
1.98138;-2.808164;-11.55877;11.49873;-1.690288;(0.01, 1.63, 0.45);(1.69, 11.50, 356.84);
2.01185;-2.835887;-11.54473;11.51365;-1.669392;(0.01, 1.63, 0.45);(1.67, 11.51, 356.83);
2.05264;-2.734615;-11.52315;11.51646;-1.61567;(0.01, 1.63, 0.45);(1.62, 11.52, 356.79);
2.09404;-1.250856;-10.73318;11.51904;-1.600512;(0.01, 1.63, 0.45);(1.60, 11.52, 356.77);
2.12396;-1.110775;-10.61355;11.54945;-1.573912;(0.01, 1.63, 0.45);(1.57, 11.55, 356.76);
2.15252;-1.091604;-10.59782;11.52432;-1.564551;(0.01, 1.63, 0.45);(1.56, 11.52, 356.75);
2.18250;-1.02963;-10.56101;11.50801;-1.550135;(0.01, 1.63, 0.45);(1.55, 11.51, 356.74);
2.21071;-1.026899;-10.53426;11.49706;-1.519311;(0.01, 1.63, 0.45);(1.52, 11.50, 356.72);
2.23771;-1.024191;-9.269245;11.46144;-1.489096;(0.01, 1.63, 0.45);(1.49, 11.46, 356.70);
2.26757;0.5634714;-4.431286;11.42523;-1.477071;(0.01, 1.63, 0.45);(1.48, 11.43, 356.69);
2.30475;1.105002;-3.849602;11.45376;-1.459828;(0.01, 1.63, 0.45);(1.46, 11.45, 356.67);No pattern saccade;
2.32617;1.151417;-3.788636;11.48908;-1.430016;(0.02, 1.63, 0.45);(1.43, 11.49, 356.65);
2.35405;1.176766;-3.762507;11.45948;-1.408033;(0.02, 1.63, 0.45);(1.41, 11.46, 356.62);
2.38180;1.197713;-3.766318;11.45789;-1.382727;(0.02, 1.63, 0.45);(1.38, 11.46, 356.59);
2.41108;1.225929;-3.768776;11.48126;-1.35155;(0.02, 1.63, 0.45);(1.35, 11.48, 356.58);
2.44054;1.244682;-3.750895;11.46046;-1.33481;(0.02, 1.63, 0.45);(1.33, 11.46, 356.56);
2.46646;1.254648;-3.740139;11.48221;-1.326791;(0.02, 1.63, 0.45);(1.33, 11.48, 356.57);
2.49768;1.2617;-3.733752;11.5557;-1.320851;(0.02, 1.63, 0.45);(1.32, 11.56, 356.57);
2.53205;1.254158;-3.7274;11.54864;-1.325132;(0.02, 1.63, 0.45);(1.33, 11.55, 356.56);
2.55286;1.281055;-3.723682;11.52133;-1.331102;(0.02, 1.63, 0.45);(1.33, 11.52, 356.55);
2.58130;1.239532;-3.72542;11.51562;-1.333886;(0.02, 1.63, 0.45);(1.33, 11.52, 356.55);
2.61426;-0.05952088;-5.391763;11.50548;-1.342235;(0.02, 1.63, 0.45);(1.34, 11.51, 356.54);
2.64002;-0.1405538;-5.861738;11.47723;-1.364053;(0.02, 1.63, 0.45);(1.36, 11.48, 356.54);No pattern saccade;
2.66652;-0.2317596;-5.95979;11.48288;-1.371209;(0.01, 1.63, 0.45);(1.37, 11.48, 356.56);
2.69944;-0.2642224;-6.036981;11.48747;-1.369247;(0.01, 1.63, 0.45);(1.37, 11.49, 356.57);
2.73010;-0.3376902;-6.118862;11.47356;-1.37685;(0.02, 1.63, 0.45);(1.38, 11.47, 356.57);
2.75336;-0.3586628;-6.149797;11.48003;-1.385243;(0.02, 1.63, 0.45);(1.39, 11.48, 356.58);
2.78447;-0.3741621;-6.183992;11.50291;-1.388959;(0.02, 1.63, 0.45);(1.39, 11.50, 356.58);
2.81274;-0.3607756;-6.195661;11.52462;-1.402914;(0.02, 1.63, 0.45);(1.40, 11.52, 356.58);
2.83978;3.697558;-10.85524;11.543;-1.41442;(0.02, 1.63, 0.45);(1.41, 11.54, 356.58);
2.87019;5.138181;-13.80836;11.54198;-1.403077;(0.02, 1.63, 0.45);(1.40, 11.54, 356.56);No pattern saccade;
2.89848;5.306691;-14.44681;11.52916;-1.397906;(0.02, 1.63, 0.45);(1.40, 11.53, 356.54);No pattern saccade;
2.92583;5.333071;-14.73515;11.51574;-1.403983;(0.02, 1.63, 0.45);(1.40, 11.52, 356.54);
2.95700;5.2986;-14.88434;11.50828;-1.396914;(0.02, 1.63, 0.45);(1.40, 11.51, 356.53);
2.98110;5.28585;-14.97717;11.49825;-1.394379;(0.02, 1.63, 0.45);(1.39, 11.50, 356.52);
3.01301;5.255998;-15.06276;11.48733;-1.399552;(0.02, 1.63, 0.45);(1.40, 11.49, 356.53);
3.04696;5.215149;-15.12758;11.49587;-1.404373;(0.02, 1.63, 0.45);(1.40, 11.50, 356.54);
3.06743;5.195993;-15.183;11.49929;-1.405617;(0.02, 1.63, 0.45);(1.41, 11.50, 356.54);
3.09994;5.192305;-15.1952;11.49947;-1.406211;(0.02, 1.63, 0.45);(1.41, 11.50, 356.52);
3.12521;5.185181;-15.21638;11.507;-1.390435;(0.02, 1.63, 0.45);(1.39, 11.51, 356.51);
3.15311;5.186169;-15.21999;11.51653;-1.370439;(0.02, 1.63, 0.45);(1.37, 11.52, 356.50);
3.18567;5.186394;-15.22675;11.53333;-1.355964;(0.02, 1.63, 0.45);(1.36, 11.53, 356.49);
3.21361;8.150971;-12.9831;11.55739;-1.335544;(0.02, 1.63, 0.45);(1.34, 11.56, 356.48);
3.24011;8.654712;-12.15684;11.57698;-1.311394;(0.02, 1.63, 0.45);(1.31, 11.58, 356.47);No pattern saccade;
3.26583;8.801208;-12.04696;11.57594;-1.294955;(0.02, 1.63, 0.45);(1.29, 11.58, 356.45);
3.29825;8.838217;-11.95172;11.59736;-1.277016;(0.02, 1.63, 0.45);(1.28, 11.60, 356.44);
3.32730;8.834732;-11.92954;11.62751;-1.258597;(0.02, 1.63, 0.45);(1.26, 11.63, 356.43);
3.36722;8.848522;-11.91743;11.62783;-1.253074;(0.02, 1.63, 0.45);(1.25, 11.63, 356.41);
3.40395;14.64839;-10.87801;11.63951;-1.250083;(0.02, 1.63, 0.45);(1.25, 11.64, 356.40);
3.42789;14.68111;-10.94193;11.64989;-1.243861;(0.02, 1.63, 0.45);(1.24, 11.65, 356.39);Pattern 1 saccade;
3.45351;14.77478;-11.08661;11.63155;-1.239104;(0.02, 1.63, 0.45);(1.24, 11.63, 356.37);
3.48143;14.80381;-11.32943;11.63292;-1.224854;(0.02, 1.63, 0.45);(1.22, 11.63, 356.37);
3.51069;14.83373;-11.41079;11.65224;-1.203592;(0.02, 1.63, 0.45);(1.20, 11.65, 356.37);
3.55939;17.12487;-12.84;11.62049;-1.188265;(0.02, 1.63, 0.45);(1.19, 11.62, 356.38);
3.58187;18.25042;-13.92872;11.62153;-1.185408;(0.02, 1.63, 0.45);(1.19, 11.62, 356.38);No pattern saccade;
3.61522;18.25052;-13.93946;11.67589;-1.185417;(0.02, 1.63, 0.45);(1.19, 11.68, 356.39);
3.64044;18.22045;-14.05853;11.72074;-1.196287;(0.02, 1.63, 0.45);(1.20, 11.72, 356.39);
3.66634;18.14552;-14.11997;11.73912;-1.197457;(0.02, 1.63, 0.45);(1.20, 11.74, 356.38);
